#  
#  ARTDECO flux output for each k-dis band 
#  
# number of wavelengths
  38
# number of solar zenith angles
   1
# number of sampled altitudes 
  50
##################
# Wavelength (microns) 
       8.000000000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.018722815       3.221157664       0.018722815
     115.000000000       0.000060000       0.018722815       3.221157664       0.018722815
     110.000000000       0.000110000       0.018722815       3.221157664       0.018722815
     105.000000000       0.000200000       0.018722815       3.221157664       0.018722815
     100.000000000       0.000410000       0.018722815       3.221157664       0.018722815
      95.000000000       0.000880000       0.018722815       3.221157664       0.018722815
      90.000000000       0.001980000       0.018722815       3.221157664       0.018722815
      85.000000000       0.004560000       0.018722815       3.221157664       0.018722815
      80.000000000       0.010300000       0.018722815       3.221157664       0.018722815
      75.000000000       0.022200000       0.018722815       3.221157664       0.018722815
      70.000000000       0.047000000       0.018722815       3.221157664       0.018722815
      65.000000000       0.095000000       0.018722815       3.221157664       0.018722815
      60.000000000       0.188000000       0.018722815       3.221157664       0.018722815
      55.000000000       0.362000000       0.018722815       3.221157664       0.018722815
      50.000000000       0.683000000       0.018723265       3.221157497       0.018722813
      47.500000000       0.940000000       0.018723265       3.221157497       0.018722813
      45.000000000       1.290000000       0.018723710       3.221157339       0.018722811
      42.500000000       1.800000000       0.018724160       3.221157221       0.018722808
      40.000000000       2.530000000       0.018724596       3.221157160       0.018722806
      37.500000000       3.600000000       0.018725005       3.221157166       0.018722803
      35.000000000       5.180000000       0.018725378       3.221157243       0.018722800
      32.500000000       7.560000000       0.018725709       3.221157393       0.018722796
      30.000000000      11.100000000       0.018726043       3.221157615       0.018722793
      27.500000000      16.460000000       0.018726440       3.221157925       0.018722788
      25.000000000      24.400000000       0.018726957       3.221158357       0.018722781
      24.000000000      28.600000000       0.018727213       3.221158573       0.018722778
      23.000000000      33.400000000       0.018727505       3.221158819       0.018722774
      22.000000000      39.100000000       0.018727837       3.221159099       0.018722770
      21.000000000      45.800000000       0.018728218       3.221159420       0.018722765
      20.000000000      53.700000000       0.018728657       3.221159790       0.018722759
      19.000000000      62.800000000       0.018729161       3.221160216       0.018722753
      18.000000000      73.600000000       0.018729752       3.221160706       0.018722745
      17.000000000      86.100000000       0.018730452       3.221161271       0.018722736
      16.000000000     100.700000000       0.018731289       3.221161925       0.018722726
      15.000000000     117.800000000       0.018732298       3.221162690       0.018722713
      14.000000000     137.800000000       0.018733613       3.221163662       0.018722697
      13.000000000     161.100000000       0.018735448       3.221164993       0.018722675
      12.000000000     188.200000000       0.018737906       3.221166723       0.018722646
      11.000000000     219.900000000       0.018747007       3.221173383       0.018722540
      10.000000000     256.800000000       0.018767952       3.221188029       0.018722299
       9.000000000     299.300000000       0.018833460       3.221224774       0.018721608
       8.000000000     347.300000000       1.136025445       4.500047354       0.003450149
       7.000000000     401.600000000       1.233906515       4.701985230       0.002886783
       6.000000000     462.700000000       1.234900711       4.703333329       0.002884411
       5.000000000     531.300000000       1.238268092       4.706238487       0.002878249
       4.000000000     608.100000000       1.247653827       4.711271601       0.002864516
       3.000000000     693.800000000       1.273522691       4.719004685       0.002833429
       2.000000000     789.700000000       1.331006263       4.727622498       0.002773362
       1.000000000     897.300000000       1.433943345       4.732488476       0.002675578
       0.000000000    1018.000000000       4.967463449       5.009539333       0.000000000
# Wavelength (microns) 
      11.764706000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.017888291       3.339929844       0.017888291
     115.000000000       0.000060000       0.017888291       3.339929844       0.017888291
     110.000000000       0.000110000       0.017888291       3.339929844       0.017888291
     105.000000000       0.000200000       0.017888291       3.339929844       0.017888291
     100.000000000       0.000410000       0.017888291       3.339929844       0.017888291
      95.000000000       0.000880000       0.017888291       3.339929844       0.017888291
      90.000000000       0.001980000       0.017888291       3.339929844       0.017888291
      85.000000000       0.004560000       0.017888291       3.339929844       0.017888291
      80.000000000       0.010300000       0.017888291       3.339929844       0.017888291
      75.000000000       0.022200000       0.017888291       3.339929844       0.017888291
      70.000000000       0.047000000       0.017888291       3.339929844       0.017888291
      65.000000000       0.095000000       0.017888291       3.339929844       0.017888291
      60.000000000       0.188000000       0.017888291       3.339929844       0.017888291
      55.000000000       0.362000000       0.017888734       3.339929710       0.017888289
      50.000000000       0.683000000       0.017889940       3.339929239       0.017888284
      47.500000000       0.940000000       0.017890960       3.339928816       0.017888280
      45.000000000       1.290000000       0.017892134       3.339928375       0.017888275
      42.500000000       1.800000000       0.017893263       3.339928050       0.017888270
      40.000000000       2.530000000       0.017894279       3.339927875       0.017888264
      37.500000000       3.600000000       0.017895142       3.339927851       0.017888259
      35.000000000       5.180000000       0.017895823       3.339927955       0.017888254
      32.500000000       7.560000000       0.017896313       3.339928141       0.017888249
      30.000000000      11.100000000       0.017896710       3.339928371       0.017888245
      27.500000000      16.460000000       0.017897110       3.339928644       0.017888241
      25.000000000      24.400000000       0.017897569       3.339928981       0.017888235
      24.000000000      28.600000000       0.017897786       3.339929142       0.017888233
      23.000000000      33.400000000       0.017898028       3.339929322       0.017888230
      22.000000000      39.100000000       0.017898298       3.339929522       0.017888227
      21.000000000      45.800000000       0.017898601       3.339929746       0.017888223
      20.000000000      53.700000000       0.017898943       3.339930000       0.017888219
      19.000000000      62.800000000       0.017899328       3.339930286       0.017888215
      18.000000000      73.600000000       0.017899781       3.339930617       0.017888210
      17.000000000      86.100000000       0.017900339       3.339931012       0.017888204
      16.000000000     100.700000000       0.017901029       3.339931484       0.017888196
      15.000000000     117.800000000       0.017902012       3.339932144       0.017888185
      14.000000000     137.800000000       0.017903265       3.339932957       0.017888171
      13.000000000     161.100000000       0.017905404       3.339934347       0.017888148
      12.000000000     188.200000000       0.017913415       3.339940038       0.017888064
      11.000000000     219.900000000       0.017926992       3.339949343       0.017887922
      10.000000000     256.800000000       0.017967087       3.339976076       0.017887508
       9.000000000     299.300000000       0.018063526       3.340025316       0.017886593
       8.000000000     347.300000000       1.216144702       4.654620380       0.003157594
       7.000000000     401.600000000       1.320127591       4.862768056       0.002629560
       6.000000000     462.700000000       1.322077039       4.865084746       0.002625486
       5.000000000     531.300000000       1.328691828       4.870107851       0.002614855
       4.000000000     608.100000000       1.346728317       4.878830507       0.002591687
       3.000000000     693.800000000       1.393315980       4.892029549       0.002542934
       2.000000000     789.700000000       1.486606145       4.906442473       0.002458815
       1.000000000     897.300000000       1.638588806       4.915319136       0.002334659
       0.000000000    1018.000000000       5.159683472       5.198868421       0.000000000
# Wavelength (microns) 
      12.048193000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.017080033       3.475011147       0.017080033
     115.000000000       0.000060000       0.017080033       3.475011147       0.017080033
     110.000000000       0.000110000       0.017080033       3.475011147       0.017080033
     105.000000000       0.000200000       0.017080033       3.475011147       0.017080033
     100.000000000       0.000410000       0.017080033       3.475011147       0.017080033
      95.000000000       0.000880000       0.017080033       3.475011147       0.017080033
      90.000000000       0.001980000       0.017080033       3.475011147       0.017080033
      85.000000000       0.004560000       0.017080033       3.475011147       0.017080033
      80.000000000       0.010300000       0.017080033       3.475011147       0.017080033
      75.000000000       0.022200000       0.017080033       3.475011147       0.017080033
      70.000000000       0.047000000       0.017080033       3.475011147       0.017080033
      65.000000000       0.095000000       0.017080033       3.475011147       0.017080033
      60.000000000       0.188000000       0.017080033       3.475011147       0.017080033
      55.000000000       0.362000000       0.017080070       3.475011137       0.017080033
      50.000000000       0.683000000       0.017097956       3.475005211       0.017079967
      47.500000000       0.940000000       0.017104554       3.475002851       0.017079944
      45.000000000       1.290000000       0.017122905       3.474997059       0.017079874
      42.500000000       1.800000000       0.017152934       3.474990439       0.017079744
      40.000000000       2.530000000       0.017180213       3.474987788       0.017079608
      37.500000000       3.600000000       0.017212509       3.474989587       0.017079419
      35.000000000       5.180000000       0.017248591       3.474998512       0.017079170
      32.500000000       7.560000000       0.017287462       3.475017443       0.017078850
      30.000000000      11.100000000       0.017332390       3.475048732       0.017078428
      27.500000000      16.460000000       0.017394890       3.475099162       0.017077804
      25.000000000      24.400000000       0.017478960       3.475171460       0.017076938
      24.000000000      28.600000000       0.017519425       3.475206565       0.017076520
      23.000000000      33.400000000       0.017563412       3.475244731       0.017076066
      22.000000000      39.100000000       0.017610925       3.475285962       0.017075574
      21.000000000      45.800000000       0.017662017       3.475330305       0.017075046
      20.000000000      53.700000000       0.017715249       3.475376510       0.017074496
      19.000000000      62.800000000       0.017768491       3.475422723       0.017073946
      18.000000000      73.600000000       0.017821420       3.475468013       0.017073402
      17.000000000      86.100000000       0.017874513       3.475512160       0.017072864
      16.000000000     100.700000000       0.017928353       3.475555646       0.017072325
      15.000000000     117.800000000       0.017984551       3.475599713       0.017071770
      14.000000000     137.800000000       0.018045881       3.475646393       0.017071172
      13.000000000     161.100000000       0.018124096       3.475704207       0.017070419
      12.000000000     188.200000000       0.018210593       3.475766209       0.017069596
      11.000000000     219.900000000       0.018305756       3.475832232       0.017068703
      10.000000000     256.800000000       0.018421285       3.475909294       0.017067632
       9.000000000     299.300000000       0.018571866       3.475988267       0.017066346
       8.000000000     347.300000000       1.298072860       4.840136018       0.002910348
       7.000000000     401.600000000       1.408001696       5.057227536       0.002415042
       6.000000000     462.700000000       1.409396839       5.059130489       0.002412430
       5.000000000     531.300000000       1.413894073       5.062978210       0.002405959
       4.000000000     608.100000000       1.426134495       5.069415464       0.002391830
       3.000000000     693.800000000       1.459227546       5.079036593       0.002360326
       2.000000000     789.700000000       1.531814081       5.089556466       0.002300057
       1.000000000     897.300000000       1.660283454       5.095301194       0.002202908
       0.000000000    1018.000000000       5.349216207       5.387031555       0.000000000
# Wavelength (microns) 
      12.345679000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.016276784       3.586763371       0.016276784
     115.000000000       0.000060000       0.016276784       3.586763371       0.016276784
     110.000000000       0.000110000       0.016276784       3.586763371       0.016276784
     105.000000000       0.000200000       0.016276784       3.586763371       0.016276784
     100.000000000       0.000410000       0.016276784       3.586763371       0.016276784
      95.000000000       0.000880000       0.016276784       3.586763371       0.016276784
      90.000000000       0.001980000       0.016276784       3.586763371       0.016276784
      85.000000000       0.004560000       0.016276784       3.586763371       0.016276784
      80.000000000       0.010300000       0.016276784       3.586763371       0.016276784
      75.000000000       0.022200000       0.016276784       3.586763371       0.016276784
      70.000000000       0.047000000       0.016276784       3.586763371       0.016276784
      65.000000000       0.095000000       0.016276784       3.586763371       0.016276784
      60.000000000       0.188000000       0.016291220       3.586762064       0.016276717
      55.000000000       0.362000000       0.016337729       3.586750694       0.016276537
      50.000000000       0.683000000       0.016477368       3.586703835       0.016276062
      47.500000000       0.940000000       0.016601455       3.586659154       0.016275656
      45.000000000       1.290000000       0.016759173       3.586608668       0.016275107
      42.500000000       1.800000000       0.016939428       3.586567527       0.016274396
      40.000000000       2.530000000       0.017143134       3.586545394       0.016273467
      37.500000000       3.600000000       0.017366791       3.586554073       0.016272279
      35.000000000       5.180000000       0.017603993       3.586606984       0.016270797
      32.500000000       7.560000000       0.017851700       3.586719207       0.016268958
      30.000000000      11.100000000       0.018132861       3.586902965       0.016266583
      27.500000000      16.460000000       0.018488479       3.587173106       0.016263387
      25.000000000      24.400000000       0.018958691       3.587554645       0.016259037
      24.000000000      28.600000000       0.019185191       3.587740280       0.016256933
      23.000000000      33.400000000       0.019432423       3.587943083       0.016254635
      22.000000000      39.100000000       0.019700746       3.588163386       0.016252140
      21.000000000      45.800000000       0.019999661       3.588409050       0.016249361
      20.000000000      53.700000000       0.020314780       3.588668239       0.016246429
      19.000000000      62.800000000       0.020635195       3.588931934       0.016243448
      18.000000000      73.600000000       0.020963712       3.589198542       0.016240410
      17.000000000      86.100000000       0.021309359       3.589471131       0.016237253
      16.000000000     100.700000000       0.021679908       3.589755025       0.016233911
      15.000000000     117.800000000       0.022088612       3.590059179       0.016230270
      14.000000000     137.800000000       0.022555983       3.590397040       0.016226157
      13.000000000     161.100000000       0.023100527       3.590779417       0.016221423
      12.000000000     188.200000000       0.023723112       3.591203935       0.016216074
      11.000000000     219.900000000       0.024426417       3.591669407       0.016210104
      10.000000000     256.800000000       0.025238476       3.592190480       0.016203289
       9.000000000     299.300000000       0.026446973       3.592812279       0.016193931
       8.000000000     347.300000000       1.383531176       4.975802956       0.002678353
       7.000000000     401.600000000       1.500082324       5.197362396       0.002212710
       6.000000000     462.700000000       1.504627844       5.203341980       0.002205162
       5.000000000     531.300000000       1.516695655       5.212941263       0.002189744
       4.000000000     608.100000000       1.545635899       5.226989069       0.002160088
       3.000000000     693.800000000       1.613441024       5.245774242       0.002103297
       2.000000000     789.700000000       1.741313329       5.264931237       0.002010897
       1.000000000     897.300000000       1.941709877       5.276146703       0.001879406
       0.000000000    1018.000000000       5.536751970       5.573079647       0.000000000
# Wavelength (microns) 
      12.658228000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.015504295       3.664621753       0.015504295
     115.000000000       0.000060000       0.015504295       3.664621753       0.015504295
     110.000000000       0.000110000       0.015504295       3.664621753       0.015504295
     105.000000000       0.000200000       0.015504295       3.664621753       0.015504295
     100.000000000       0.000410000       0.015504295       3.664621753       0.015504295
      95.000000000       0.000880000       0.015504295       3.664621753       0.015504295
      90.000000000       0.001980000       0.015504295       3.664621753       0.015504295
      85.000000000       0.004560000       0.015504295       3.664621753       0.015504295
      80.000000000       0.010300000       0.015504295       3.664621753       0.015504295
      75.000000000       0.022200000       0.015504295       3.664621753       0.015504295
      70.000000000       0.047000000       0.015505775       3.664622142       0.015504285
      65.000000000       0.095000000       0.015516311       3.664622272       0.015504231
      60.000000000       0.188000000       0.015558641       3.664614983       0.015504051
      55.000000000       0.362000000       0.015713113       3.664568404       0.015503504
      50.000000000       0.683000000       0.016134413       3.664406870       0.015502186
      47.500000000       0.940000000       0.016508067       3.664255531       0.015501059
      45.000000000       1.290000000       0.016985715       3.664080424       0.015499528
      42.500000000       1.800000000       0.017541612       3.663925918       0.015497511
      40.000000000       2.530000000       0.018188677       3.663821526       0.015494805
      37.500000000       3.600000000       0.018922841       3.663808439       0.015491238
      35.000000000       5.180000000       0.019735283       3.663939438       0.015486603
      32.500000000       7.560000000       0.020632727       3.664284847       0.015480538
      30.000000000      11.100000000       0.021706754       3.664908248       0.015472295
      27.500000000      16.460000000       0.023098709       3.665862234       0.015460923
      25.000000000      24.400000000       0.024964166       3.667240608       0.015445208
      24.000000000      28.600000000       0.025863248       3.667914424       0.015437587
      23.000000000      33.400000000       0.026843540       3.668651034       0.015429263
      22.000000000      39.100000000       0.027906600       3.669452000       0.015420219
      21.000000000      45.800000000       0.029053584       3.670318617       0.015410440
      20.000000000      53.700000000       0.030252044       3.671225868       0.015400196
      19.000000000      62.800000000       0.031455421       3.672137203       0.015389878
      18.000000000      73.600000000       0.032663224       3.673037381       0.015379552
      17.000000000      86.100000000       0.033895103       3.673926708       0.015369113
      16.000000000     100.700000000       0.035168532       3.674817706       0.015358410
      15.000000000     117.800000000       0.036515206       3.675732893       0.015347181
      14.000000000     137.800000000       0.037986940       3.676708110       0.015335006
      13.000000000     161.100000000       0.039673733       3.677802264       0.015321180
      12.000000000     188.200000000       0.041563992       3.679002913       0.015305811
      11.000000000     219.900000000       0.043668802       3.680309562       0.015288823
      10.000000000     256.800000000       0.046219797       3.681831150       0.015268441
       9.000000000     299.300000000       0.050388367       3.683729509       0.015237892
       8.000000000     347.300000000       1.475826269       5.047124400       0.002450330
       7.000000000     401.600000000       1.602158585       5.269324863       0.002008942
       6.000000000     462.700000000       1.621325844       5.286687158       0.001982701
       5.000000000     531.300000000       1.663780264       5.312685645       0.001938977
       4.000000000     608.100000000       1.744040883       5.347566380       0.001874689
       3.000000000     693.800000000       1.890963481       5.389733500       0.001779187
       2.000000000     789.700000000       2.115321541       5.429107358       0.001649304
       1.000000000     897.300000000       2.418625613       5.455462590       0.001486725
       0.000000000    1018.000000000       5.721490594       5.755936945       0.000000000
# Wavelength (microns) 
      12.987013000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.014742289       3.792624015       0.014742289
     115.000000000       0.000060000       0.014742289       3.792624015       0.014742289
     110.000000000       0.000110000       0.014742289       3.792624015       0.014742289
     105.000000000       0.000200000       0.014742289       3.792624015       0.014742289
     100.000000000       0.000410000       0.014742289       3.792624015       0.014742289
      95.000000000       0.000880000       0.014742289       3.792624015       0.014742289
      90.000000000       0.001980000       0.014742289       3.792624015       0.014742289
      85.000000000       0.004560000       0.014742289       3.792624015       0.014742289
      80.000000000       0.010300000       0.014742289       3.792624015       0.014742289
      75.000000000       0.022200000       0.014742289       3.792624015       0.014742289
      70.000000000       0.047000000       0.014742289       3.792624015       0.014742289
      65.000000000       0.095000000       0.014754925       3.792624357       0.014742230
      60.000000000       0.188000000       0.014832916       3.792612744       0.014741928
      55.000000000       0.362000000       0.015130265       3.792527490       0.014740962
      50.000000000       0.683000000       0.015994893       3.792206737       0.014738475
      47.500000000       0.940000000       0.016773492       3.791899121       0.014736311
      45.000000000       1.290000000       0.017752348       3.791547711       0.014733423
      42.500000000       1.800000000       0.018860074       3.791245501       0.014729730
      40.000000000       2.530000000       0.020133547       3.791043388       0.014724856
      37.500000000       3.600000000       0.021591888       3.791017340       0.014718397
      35.000000000       5.180000000       0.023251513       3.791278168       0.014709810
      32.500000000       7.560000000       0.025226954       3.792013693       0.014697748
      30.000000000      11.100000000       0.027916913       3.793511039       0.014679046
      27.500000000      16.460000000       0.031631188       3.795968582       0.014651475
      25.000000000      24.400000000       0.036672811       3.799610589       0.014612753
      24.000000000      28.600000000       0.039072777       3.801388939       0.014594158
      23.000000000      33.400000000       0.041657365       3.803324108       0.014574068
      22.000000000      39.100000000       0.044421142       3.805415909       0.014552517
      21.000000000      45.800000000       0.047359261       3.807664419       0.014529532
      20.000000000      53.700000000       0.050371243       3.809994147       0.014505892
      19.000000000      62.800000000       0.053315117       3.812292547       0.014482714
      18.000000000      73.600000000       0.056157914       3.814495852       0.014460419
      17.000000000      86.100000000       0.058917473       3.816583910       0.014439014
      16.000000000     100.700000000       0.061622533       3.818579483       0.014418270
      15.000000000     117.800000000       0.064345143       3.820536582       0.014397636
      14.000000000     137.800000000       0.067217214       3.822549076       0.014376133
      13.000000000     161.100000000       0.070324717       3.824671805       0.014353158
      12.000000000     188.200000000       0.073528866       3.826801881       0.014329760
      11.000000000     219.900000000       0.076673890       3.828830823       0.014307077
      10.000000000     256.800000000       0.079800656       3.830779112       0.014284824
       9.000000000     299.300000000       0.082319175       3.831997652       0.014268471
       8.000000000     347.300000000       1.569285919       5.236218615       0.002246004
       7.000000000     401.600000000       1.698382766       5.463888453       0.001840599
       6.000000000     462.700000000       1.712425247       5.479943478       0.001822670
       5.000000000     531.300000000       1.745764639       5.504208346       0.001789854
       4.000000000     608.100000000       1.814406500       5.536410717       0.001735894
       3.000000000     693.800000000       1.948755879       5.573969634       0.001649903
       2.000000000     789.700000000       2.168446165       5.608386100       0.001527540
       1.000000000     897.300000000       2.478925146       5.627652189       0.001369315
       0.000000000    1018.000000000       5.900429193       5.934364266       0.000000000
# Wavelength (microns) 
      13.333333000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.014001794       3.481117973       0.014001794
     115.000000000       0.000060000       0.014001794       3.481117973       0.014001794
     110.000000000       0.000110000       0.014001794       3.481117973       0.014001794
     105.000000000       0.000200000       0.014001794       3.481117973       0.014001794
     100.000000000       0.000410000       0.014001794       3.481117973       0.014001794
      95.000000000       0.000880000       0.014001794       3.481117973       0.014001794
      90.000000000       0.001980000       0.014001794       3.481117973       0.014001794
      85.000000000       0.004560000       0.014001794       3.481117973       0.014001794
      80.000000000       0.010300000       0.014001794       3.481117973       0.014001794
      75.000000000       0.022200000       0.014013141       3.481130379       0.014001719
      70.000000000       0.047000000       0.014142573       3.481216929       0.014001035
      65.000000000       0.095000000       0.014847965       3.481478032       0.013997980
      60.000000000       0.188000000       0.017056264       3.481807677       0.013989863
      55.000000000       0.362000000       0.022430215       3.481599930       0.013972646
      50.000000000       0.683000000       0.032881573       3.479138126       0.013942420
      47.500000000       0.940000000       0.039818395       3.476167041       0.013923227
      45.000000000       1.290000000       0.046473513       3.472223856       0.013903009
      42.500000000       1.800000000       0.051716437       3.468130136       0.013882881
      40.000000000       2.530000000       0.055654859       3.464145358       0.013862228
      37.500000000       3.600000000       0.058657840       3.460539396       0.013839589
      35.000000000       5.180000000       0.061227816       3.457814696       0.013812418
      32.500000000       7.560000000       0.064045759       3.456867718       0.013776404
      30.000000000      11.100000000       0.068697486       3.458167997       0.013724956
      27.500000000      16.460000000       0.077341643       3.461612718       0.013647867
      25.000000000      24.400000000       0.091985969       3.467702001       0.013532143
      24.000000000      28.600000000       0.099832200       3.470837822       0.013472896
      23.000000000      33.400000000       0.108911093       3.474362498       0.013405149
      22.000000000      39.100000000       0.119349508       3.478329207       0.013327524
      21.000000000      45.800000000       0.131290861       3.482809509       0.013238524
      20.000000000      53.700000000       0.144713970       3.487786880       0.013137879
      19.000000000      62.800000000       0.159596917       3.493269489       0.013025370
      18.000000000      73.600000000       0.176476706       3.499295134       0.012898546
      17.000000000      86.100000000       0.196020201       3.505851557       0.012753683
      16.000000000     100.700000000       0.218799651       3.513238099       0.012586765
      15.000000000     117.800000000       0.245343655       3.521860683       0.012395140
      14.000000000     137.800000000       0.276313792       3.532342525       0.012176065
      13.000000000     161.100000000       0.312385891       3.545528966       0.011927538
      12.000000000     188.200000000       0.353185497       3.562225660       0.011655533
      11.000000000     219.900000000       0.398314979       3.583950264       0.011366280
      10.000000000     256.800000000       0.448075429       3.614807516       0.011061094
       9.000000000     299.300000000       0.519374444       3.654322124       0.010716190
       8.000000000     347.300000000       1.867446314       4.741139332       0.001597665
       7.000000000     401.600000000       2.060572828       4.991023770       0.001249396
       6.000000000     462.700000000       2.202995956       5.116354602       0.001167684
       5.000000000     531.300000000       2.418146541       5.263599777       0.001062894
       4.000000000     608.100000000       2.722928435       5.428144694       0.000935365
       3.000000000     693.800000000       3.142706146       5.590562832       0.000786328
       2.000000000     789.700000000       3.631154961       5.718984061       0.000628633
       1.000000000     897.300000000       4.157560915       5.810560391       0.000476382
       0.000000000    1018.000000000       6.077521868       6.107265312       0.000000000
# Wavelength (microns) 
      13.698630000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.013278523       3.200976247       0.013278523
     115.000000000       0.000060000       0.013278523       3.200976247       0.013278523
     110.000000000       0.000110000       0.013278523       3.200976247       0.013278523
     105.000000000       0.000200000       0.013278523       3.200976247       0.013278523
     100.000000000       0.000410000       0.013278523       3.200976247       0.013278523
      95.000000000       0.000880000       0.013278523       3.200976247       0.013278523
      90.000000000       0.001980000       0.013278523       3.200976247       0.013278523
      85.000000000       0.004560000       0.013278523       3.200976247       0.013278523
      80.000000000       0.010300000       0.013279421       3.200977546       0.013278516
      75.000000000       0.022200000       0.013396519       3.201085159       0.013277815
      70.000000000       0.047000000       0.014547261       3.201747983       0.013272206
      65.000000000       0.095000000       0.019478740       3.203633462       0.013251538
      60.000000000       0.188000000       0.030378629       3.206603569       0.013213144
      55.000000000       0.362000000       0.047620685       3.209466433       0.013169295
      50.000000000       0.683000000       0.066846611       3.208705989       0.013138508
      47.500000000       0.940000000       0.074742219       3.204363058       0.013127257
      45.000000000       1.290000000       0.079033676       3.196741053       0.013113518
      42.500000000       1.800000000       0.081274743       3.188086759       0.013092652
      40.000000000       2.530000000       0.085306724       3.178916260       0.013059025
      37.500000000       3.600000000       0.092988926       3.169482922       0.013006032
      35.000000000       5.180000000       0.105264898       3.160536647       0.012923519
      32.500000000       7.560000000       0.123268785       3.153727081       0.012792921
      30.000000000      11.100000000       0.152390777       3.151608932       0.012580700
      27.500000000      16.460000000       0.198380329       3.152713993       0.012234631
      25.000000000      24.400000000       0.267536569       3.158461104       0.011715038
      24.000000000      28.600000000       0.300659791       3.161868784       0.011474670
      23.000000000      33.400000000       0.336048090       3.165879025       0.011227728
      22.000000000      39.100000000       0.372569771       3.170627213       0.010986527
      21.000000000      45.800000000       0.408541069       3.176313277       0.010765610
      20.000000000      53.700000000       0.442418647       3.183151924       0.010574095
      19.000000000      62.800000000       0.473524394       3.191804679       0.010410478
      18.000000000      73.600000000       0.503548654       3.202659569       0.010264228
      17.000000000      86.100000000       0.534266328       3.214538537       0.010118047
      16.000000000     100.700000000       0.567117953       3.227891026       0.009954167
      15.000000000     117.800000000       0.603919223       3.243270885       0.009758932
      14.000000000     137.800000000       0.646940917       3.261518331       0.009519995
      13.000000000     161.100000000       0.698594415       3.283814873       0.009225099
      12.000000000     188.200000000       0.760425683       3.311441817       0.008866925
      11.000000000     219.900000000       0.834059900       3.346853977       0.008438286
      10.000000000     256.800000000       0.921682566       3.403478216       0.007930053
       9.000000000     299.300000000       1.079699062       3.504587957       0.007316046
       8.000000000     347.300000000       2.235557025       4.339256031       0.001004205
       7.000000000     401.600000000       2.500187638       4.631921187       0.000719453
       6.000000000     462.700000000       2.759828680       4.861286844       0.000607149
       5.000000000     531.300000000       3.110708708       5.115872720       0.000492990
       4.000000000     608.100000000       3.556367170       5.387105099       0.000381671
       3.000000000     693.800000000       4.097424841       5.645733653       0.000276004
       2.000000000     789.700000000       4.636625512       5.835052250       0.000182136
       1.000000000     897.300000000       5.157187149       5.979484792       0.000107006
       0.000000000    1018.000000000       6.247829887       6.273359828       0.000000000
# Wavelength (microns) 
      14.084507000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.012573774       2.874378088       0.012573774
     115.000000000       0.000060000       0.012573774       2.874378088       0.012573774
     110.000000000       0.000110000       0.012573774       2.874378088       0.012573774
     105.000000000       0.000200000       0.012573774       2.874378088       0.012573774
     100.000000000       0.000410000       0.012573774       2.874378088       0.012573774
      95.000000000       0.000880000       0.012573774       2.874378088       0.012573774
      90.000000000       0.001980000       0.012573774       2.874378088       0.012573774
      85.000000000       0.004560000       0.012573774       2.874378088       0.012573774
      80.000000000       0.010300000       0.012575702       2.874380318       0.012573761
      75.000000000       0.022200000       0.012825074       2.874557128       0.012572416
      70.000000000       0.047000000       0.015186811       2.875582893       0.012561797
      65.000000000       0.095000000       0.024204732       2.878323264       0.012526558
