# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           1
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.199997425E-02
#         sza               vza              vaa              theta              I                 dI
      60.000000000      36.000000000      90.000000000     113.860330715       0.031458027       0.000000000
      60.000000000      36.000000000     180.000000000     156.000000000       0.044704218       0.000000000
      60.000000000      37.000000000       0.000000000      83.000000000       0.031736149       0.000000000
      60.000000000      37.000000000      90.000000000     113.535534978       0.031787366       0.000000000
      60.000000000      37.000000000     180.000000000     157.000000000       0.045391226       0.000000000
      60.000000000      38.000000000       0.000000000      82.000000000       0.032338444       0.000000000
      60.000000000      38.000000000      90.000000000     113.203956389       0.032131802       0.000000000
      60.000000000      38.000000000     180.000000000     158.000000000       0.046129230       0.000000000
      60.000000000      39.000000000       0.000000000      81.000000000       0.032979266       0.000000000
      60.000000000      39.000000000      90.000000000     112.865735196       0.032491844       0.000000000
      60.000000000      39.000000000     180.000000000     159.000000000       0.046916553       0.000000000
      60.000000000      40.000000000       0.000000000      80.000000000       0.033661808       0.000000000
      60.000000000      40.000000000      90.000000000     112.521012118       0.032868102       0.000000000
      60.000000000      40.000000000     180.000000000     160.000000000       0.047751653       0.000000000
      60.000000000      41.000000000       0.000000000      79.000000000       0.034386843       0.000000000
      60.000000000      41.000000000      90.000000000     112.169928217       0.033261193       0.000000000
      60.000000000      41.000000000     180.000000000     161.000000000       0.048630318       0.000000000
      60.000000000      42.000000000       0.000000000      78.000000000       0.035152269       0.000000000
      60.000000000      42.000000000      90.000000000     111.812624777       0.033671628       0.000000000
      60.000000000      42.000000000     180.000000000     162.000000000       0.049559452       0.000000000
      60.000000000      43.000000000       0.000000000      77.000000000       0.035965385       0.000000000
      60.000000000      43.000000000      90.000000000     111.449243191       0.034100250       0.000000000
