# ARTDECO : output file
# Radiances at the top of the atmosphere
#
# The single scattering intensity correction was not apply
#
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           1
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.199997425E-02
#         sza               vza              vaa              theta              I                 dI
      60.000000000      50.000000000       0.000000000      70.000000000  -32767.955606732       0.000000000
      60.000000000      50.000000000      90.000000000     108.747237251  -32767.961768212       0.000000000
      60.000000000      50.000000000     180.000000000     170.000000000  -32767.941845935       0.000000000
      60.000000000      51.000000000       0.000000000      69.000000000  -32767.954219315       0.000000000
      60.000000000      51.000000000      90.000000000     108.340301333  -32767.961149937       0.000000000
      60.000000000      51.000000000     180.000000000     171.000000000  -32767.940779275       0.000000000
      60.000000000      52.000000000       0.000000000      68.000000000  -32767.952776811       0.000000000
      60.000000000      52.000000000      90.000000000     107.928549195  -32767.960505842       0.000000000
      60.000000000      52.000000000     180.000000000     172.000000000  -32767.939677307       0.000000000
      60.000000000      53.000000000       0.000000000      67.000000000  -32767.951278072       0.000000000
      60.000000000      53.000000000      90.000000000     107.512118518  -32767.959834862       0.000000000
      60.000000000      53.000000000     180.000000000     173.000000000  -32767.938536713       0.000000000
      60.000000000      54.000000000       0.000000000      66.000000000  -32767.949721414       0.000000000
      60.000000000      54.000000000      90.000000000     107.091146270  -32767.959135889       0.000000000
      60.000000000      54.000000000     180.000000000     174.000000000  -32767.937354138       0.000000000
      60.000000000      55.000000000       0.000000000      65.000000000  -32767.948104512       0.000000000
      60.000000000      55.000000000      90.000000000     106.665768674  -32767.958407773       0.000000000
      60.000000000      55.000000000     180.000000000     175.000000000  -32767.936126219       0.000000000
      60.000000000      56.000000000       0.000000000      64.000000000  -32767.946424287       0.000000000
      60.000000000      56.000000000      90.000000000     106.236121171  -32767.957649317       0.000000000
      60.000000000      56.000000000     180.000000000     176.000000000  -32767.934849618       0.000000000
      60.000000000      57.000000000       0.000000000      63.000000000  -32767.944676794       0.000000000
      60.000000000      57.000000000      90.000000000     105.802338394  -32767.956859285       0.000000000
      60.000000000      57.000000000     180.000000000     177.000000000  -32767.933521061       0.000000000
      60.000000000      58.000000000       0.000000000      62.000000000  -32767.942857099       0.000000000
      60.000000000      58.000000000      90.000000000     105.364554146  -32767.956036400       0.000000000
      60.000000000      58.000000000     180.000000000     178.000000000  -32767.932137368       0.000000000
      60.000000000      59.000000000       0.000000000      61.000000000  -32767.940959160       0.000000000
      60.000000000      59.000000000      90.000000000     104.922901380  -32767.955179352       0.000000000
      60.000000000      59.000000000     180.000000000     179.000000000  -32767.930695496       0.000000000
      60.000000000      60.000000000       0.000000000      60.000000000  -32767.938975699       0.000000000
      60.000000000      60.000000000      90.000000000     104.477512186  -32767.954286800       0.000000000
      60.000000000      60.000000000     180.000000000     180.000000000  -32767.929192572       0.000000000
      60.000000000      61.000000000       0.000000000      59.000000000  -32767.936898084       0.000000000
      60.000000000      61.000000000      90.000000000     104.028517782  -32767.953357387       0.000000000
      60.000000000      61.000000000     180.000000000     179.000000000  -32767.927625940       0.000000000
      60.000000000      62.000000000       0.000000000      58.000000000  -32767.934716199       0.000000000
      60.000000000      62.000000000      90.000000000     103.576048509  -32767.952389747       0.000000000
      60.000000000      62.000000000     180.000000000     178.000000000  -32767.925993202       0.000000000
      60.000000000      63.000000000       0.000000000      57.000000000  -32767.932418331       0.000000000
      60.000000000      63.000000000      90.000000000     103.120233826  -32767.951382529       0.000000000
      60.000000000      63.000000000     180.000000000     177.000000000  -32767.924292266       0.000000000
      60.000000000      64.000000000       0.000000000      56.000000000  -32767.929991054       0.000000000
      60.000000000      64.000000000      90.000000000     102.661202316  -32767.950334415       0.000000000
      60.000000000      64.000000000     180.000000000     176.000000000  -32767.922521404       0.000000000
      60.000000000      65.000000000       0.000000000      55.000000000  -32767.927419125       0.000000000
      60.000000000      65.000000000      90.000000000     102.199081690  -32767.949244158       0.000000000
      60.000000000      65.000000000     180.000000000     175.000000000  -32767.920679312       0.000000000
      60.000000000      66.000000000       0.000000000      54.000000000  -32767.924685401       0.000000000
      60.000000000      66.000000000      90.000000000     101.733998795  -32767.948110621       0.000000000
      60.000000000      66.000000000     180.000000000     174.000000000  -32767.918765186       0.000000000
      60.000000000      67.000000000       0.000000000      53.000000000  -32767.921770767       0.000000000
      60.000000000      67.000000000      90.000000000     101.266079624  -32767.946932840       0.000000000
      60.000000000      67.000000000     180.000000000     173.000000000  -32767.916778810       0.000000000
      60.000000000      68.000000000       0.000000000      52.000000000  -32767.918654104       0.000000000
      60.000000000      68.000000000      90.000000000     100.795449334  -32767.945710095       0.000000000
      60.000000000      68.000000000     180.000000000     172.000000000  -32767.914720670       0.000000000
      60.000000000      69.000000000       0.000000000      51.000000000  -32767.915312289       0.000000000
      60.000000000      69.000000000      90.000000000     100.322232261  -32767.944442009       0.000000000
      60.000000000      69.000000000     180.000000000     171.000000000  -32767.912592086       0.000000000
      60.000000000      70.000000000       0.000000000      50.000000000  -32767.911720259       0.000000000
      60.000000000      70.000000000      90.000000000      99.846551940  -32767.943128685       0.000000000
      60.000000000      70.000000000     180.000000000     170.000000000  -32767.910395396       0.000000000
      60.000000000      71.000000000       0.000000000      49.000000000  -32767.907851148       0.000000000
      60.000000000      71.000000000      90.000000000      99.368531127  -32767.941770870       0.000000000
      60.000000000      71.000000000     180.000000000     169.000000000  -32767.908134169       0.000000000
      60.000000000      72.000000000       0.000000000      48.000000000  -32767.903676525       0.000000000
      60.000000000      72.000000000      90.000000000      98.888291823  -32767.940370183       0.000000000
      60.000000000      72.000000000     180.000000000     168.000000000  -32767.905813500       0.000000000
      60.000000000      73.000000000       0.000000000      47.000000000  -32767.899166776       0.000000000
      60.000000000      73.000000000      90.000000000      98.405955301  -32767.938929400       0.000000000
      60.000000000      73.000000000     180.000000000     167.000000000  -32767.903440370       0.000000000
      60.000000000      74.000000000       0.000000000      46.000000000  -32767.894291665       0.000000000
      60.000000000      74.000000000      90.000000000      97.921642135  -32767.937452831       0.000000000
      60.000000000      74.000000000     180.000000000     166.000000000  -32767.901024119       0.000000000
      60.000000000      75.000000000       0.000000000      45.000000000  -32767.889021146       0.000000000
      60.000000000      75.000000000      90.000000000      97.435472226  -32767.935946797       0.000000000
      60.000000000      75.000000000     180.000000000     165.000000000  -32767.898577049       0.000000000
      60.000000000      76.000000000       0.000000000      44.000000000  -32767.883326482       0.000000000
      60.000000000      76.000000000      90.000000000      96.947564839  -32767.934420247       0.000000000
      60.000000000      76.000000000     180.000000000     164.000000000  -32767.896115174       0.000000000
      60.000000000      77.000000000       0.000000000      43.000000000  -32767.877181759       0.000000000
      60.000000000      77.000000000      90.000000000      96.458038631  -32767.932885519       0.000000000
      60.000000000      77.000000000     180.000000000     163.000000000  -32767.893659163       0.000000000
      60.000000000      78.000000000       0.000000000      42.000000000  -32767.870565871       0.000000000
      60.000000000      78.000000000      90.000000000      95.967011691  -32767.931359280       0.000000000
      60.000000000      78.000000000     180.000000000     162.000000000  -32767.891235474       0.000000000
      60.000000000      79.000000000       0.000000000      41.000000000  -32767.863465013       0.000000000
      60.000000000      79.000000000      90.000000000      95.474601570  -32767.929863624       0.000000000
      60.000000000      79.000000000     180.000000000     161.000000000  -32767.888877653       0.000000000
      60.000000000      80.000000000       0.000000000      40.000000000  -32767.855875628       0.000000000
      60.000000000      80.000000000      90.000000000      94.980925322  -32767.928427280       0.000000000
      60.000000000      80.000000000     180.000000000     160.000000000  -32767.886627715       0.000000000
      60.000000000      81.000000000       0.000000000      39.000000000  -32767.847807500       0.000000000
      60.000000000      81.000000000      90.000000000      94.486099541  -32767.927086748       0.000000000
      60.000000000      81.000000000     180.000000000     159.000000000  -32767.884537344       0.000000000
      60.000000000      82.000000000       0.000000000      38.000000000  -32767.839286259       0.000000000
      60.000000000      82.000000000      90.000000000      93.990240398  -32767.925887012       0.000000000
      60.000000000      82.000000000     180.000000000     158.000000000  -32767.882668403       0.000000000
      60.000000000      83.000000000       0.000000000      37.000000000  -32767.830353757       0.000000000
      60.000000000      83.000000000      90.000000000      93.493463685  -32767.924881146       0.000000000
      60.000000000      83.000000000     180.000000000     157.000000000  -32767.881091876       0.000000000
      60.000000000      84.000000000       0.000000000      36.000000000  -32767.821063871       0.000000000
      60.000000000      84.000000000      90.000000000      92.995884851  -32767.924127885       0.000000000
      60.000000000      84.000000000     180.000000000     156.000000000  -32767.879883980       0.000000000
      60.000000000      85.000000000       0.000000000      35.000000000  -32767.811471405       0.000000000
      60.000000000      85.000000000      90.000000000      92.497619045  -32767.923686447       0.000000000
      60.000000000      85.000000000     180.000000000     155.000000000  -32767.879118734       0.000000000
      60.000000000      86.000000000       0.000000000      34.000000000  -32767.801616970       0.000000000
      60.000000000      86.000000000      90.000000000      91.998781159  -32767.923610548       0.000000000
      60.000000000      86.000000000     180.000000000     154.000000000  -32767.878859866       0.000000000
      60.000000000      87.000000000       0.000000000      33.000000000  -32767.791528434       0.000000000
      60.000000000      87.000000000      90.000000000      91.499485870  -32767.923951265       0.000000000
      60.000000000      87.000000000     180.000000000     153.000000000  -32767.879165428       0.000000000
      60.000000000      88.000000000       0.000000000      32.000000000  -32767.781281849       0.000000000
      60.000000000      88.000000000      90.000000000      90.999847680  -32767.924787242       0.000000000
      60.000000000      88.000000000     180.000000000     152.000000000  -32767.880129210       0.000000000
      60.000000000      89.000000000       0.000000000      31.000000000  -32767.771127606       0.000000000
      60.000000000      89.000000000      90.000000000      90.499980961  -32767.926283868       0.000000000
      60.000000000      89.000000000     180.000000000     151.000000000  -32767.881958371       0.000000000
