# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.132259903E+02
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      53.000000000      90.000000000     107.512118518       0.033217970       0.016067076      -0.017636071       0.000641684       0.000350049       0.000349824      71.821169365
      60.000000000      53.000000000     180.000000000     173.000000000       0.055058919       0.002847515      -0.000076722       0.001006805       0.000374784       0.000294748       5.173637261
      60.000000000      54.000000000       0.000000000      66.000000000       0.034801366      -0.018370914       0.000035763       0.000724309       0.000323819       0.000200151      52.788011552
      60.000000000      54.000000000      90.000000000     107.091146270       0.033789852       0.016324921      -0.018195231       0.000654679       0.000357952       0.000359848      72.344897869
      60.000000000      54.000000000     180.000000000     174.000000000       0.056216107       0.003043827      -0.000078234       0.001029467       0.000384216       0.000300654       5.416297824
      60.000000000      55.000000000       0.000000000      65.000000000       0.035852327      -0.018328901       0.000037599       0.000745430       0.000326713       0.000206792      51.123430995
      60.000000000      55.000000000      90.000000000     106.665768674       0.034391136       0.016596540      -0.018773911       0.000668390       0.000366352       0.000370278      72.861884333
      60.000000000      55.000000000     180.000000000     175.000000000       0.057413071       0.003231843      -0.000079787       0.001052949       0.000393970       0.000306768       5.630821366
      60.000000000      56.000000000       0.000000000      64.000000000       0.036961924      -0.018279366       0.000039493       0.000767672       0.000329975       0.000213750      49.454700015
      60.000000000      56.000000000      90.000000000     106.236121171       0.035023694       0.016882826      -0.019373415       0.000682863       0.000375282       0.000381140      73.371619060
      60.000000000      56.000000000     180.000000000     176.000000000       0.058652300       0.003411011      -0.000081383       0.001077304       0.000404061       0.000313102       5.817301696
      60.000000000      57.000000000       0.000000000      63.000000000       0.038133574      -0.018222194       0.000041450       0.000791099       0.000333648       0.000221039      47.785295409
      60.000000000      57.000000000      90.000000000     105.802338394       0.035689558       0.017184749      -0.019995156       0.000698151       0.000384774       0.000392465      73.873605704
      60.000000000      57.000000000     180.000000000     177.000000000       0.059936501       0.003580733      -0.000083023       0.001102588       0.000414503       0.000319672       5.975817411
      60.000000000      58.000000000       0.000000000      62.000000000       0.039370990      -0.018157259       0.000043471       0.000815787       0.000337779       0.000228680      46.118503009
      60.000000000      58.000000000      90.000000000     105.364554146       0.036390931       0.017503359      -0.020640665       0.000714309       0.000394864       0.000404285      74.367362131
      60.000000000      58.000000000     180.000000000     178.000000000       0.061268616       0.003740367      -0.000084710       0.001128863       0.000425314       0.000326494       6.106431015
      60.000000000      59.000000000       0.000000000      61.000000000       0.040678214      -0.018084425       0.000045561       0.000841815       0.000342419       0.000236692      44.457416046
      60.000000000      59.000000000      90.000000000     104.922901380       0.037130208       0.017839799      -0.021311608       0.000731398       0.000405592       0.000416637      74.852421395
      60.000000000      59.000000000     180.000000000     179.000000000       0.062651850       0.003889211      -0.000086446       0.001156198       0.000436515       0.000333585       6.209188093
      60.000000000      60.000000000       0.000000000      60.000000000       0.042059646      -0.018003541       0.000047723       0.000869270       0.000347624       0.000245098      42.804935371
      60.000000000      60.000000000      90.000000000     104.477512186       0.037909990       0.018195309      -0.022009791       0.000749488       0.000417000       0.000429562      75.328332866
      60.000000000      60.000000000     180.000000000     180.000000000       0.064089691       0.004026504      -0.000088232       0.001184667       0.000448129       0.000340965       6.284116495
      60.000000000      61.000000000       0.000000000      59.000000000       0.043520085      -0.017914439       0.000049962       0.000898248       0.000353453       0.000253925      41.163771397
      60.000000000      61.000000000      90.000000000     104.028517782       0.038733110       0.018571241      -0.022737183       0.000768650       0.000429134       0.000443104      75.794663529
      60.000000000      61.000000000     180.000000000     179.000000000       0.065585940       0.004151417      -0.000090072       0.001214354       0.000460181       0.000348653       6.331225478
      60.000000000      62.000000000       0.000000000      58.000000000       0.045064769      -0.017816932       0.000052282       0.000928855       0.000359969       0.000263199      39.536447562
      60.000000000      62.000000000      90.000000000     103.576048509       0.039602653       0.018969067      -0.023495927       0.000788969       0.000442044       0.000457313      76.250999501
      60.000000000      62.000000000     180.000000000     178.000000000       0.067144738       0.004263038      -0.000091967       0.001245349       0.000472700       0.000356674       6.350504774
      60.000000000      63.000000000       0.000000000      57.000000000       0.046699418      -0.017710812       0.000054687       0.000961207       0.000367242       0.000272951      37.925305189
      60.000000000      63.000000000      90.000000000     103.120233826       0.040521977       0.019390391      -0.024288359       0.000810534       0.000455786       0.000472246      76.696947817
      60.000000000      63.000000000     180.000000000     177.000000000       0.068770598       0.004360367      -0.000093920       0.001277755       0.000485722       0.000365052       6.341923552
