# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           1
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.115655418E+03
#         sza               vza              vaa              theta              I                 dI
      60.000000000      70.000000000      90.000000000      99.846551940       0.056937332       0.001290585
      60.000000000      70.000000000     180.000000000     170.000000000       0.089764161       0.001943514
      60.000000000      71.000000000       0.000000000      49.000000000       0.091993025       0.002316573
      60.000000000      71.000000000      90.000000000      99.368531127       0.058308260       0.001339160
      60.000000000      71.000000000     180.000000000     169.000000000       0.092048839       0.001988882
      60.000000000      72.000000000       0.000000000      48.000000000       0.096230689       0.002422040
      60.000000000      72.000000000      90.000000000      98.888291823       0.059725031       0.001392068
      60.000000000      72.000000000     180.000000000     168.000000000       0.094388951       0.002036630
      60.000000000      73.000000000       0.000000000      47.000000000       0.100824725       0.002535992
      60.000000000      73.000000000      90.000000000      98.405955301       0.061183984       0.001449258
      60.000000000      73.000000000     180.000000000     167.000000000       0.096791214       0.002085781
      60.000000000      74.000000000       0.000000000      46.000000000       0.105657888       0.002655294
      60.000000000      74.000000000      90.000000000      97.921642135       0.062670820       0.001511405
      60.000000000      74.000000000     180.000000000     166.000000000       0.099234598       0.002136775
      60.000000000      75.000000000       0.000000000      45.000000000       0.111040034       0.002788513
      60.000000000      75.000000000      90.000000000      97.435472226       0.064203492       0.001580637
      60.000000000      75.000000000     180.000000000     165.000000000       0.101716891       0.002191426
      60.000000000      76.000000000       0.000000000      44.000000000       0.116675199       0.002929744
      60.000000000      76.000000000      90.000000000      96.947564839       0.065759766       0.001657514
      60.000000000      76.000000000     180.000000000     164.000000000       0.104217401       0.002248883
      60.000000000      77.000000000       0.000000000      43.000000000       0.122962836       0.003088484
      60.000000000      77.000000000      90.000000000      96.458038631       0.067330518       0.001743003
      60.000000000      77.000000000     180.000000000     163.000000000       0.106716863       0.002309592
      60.000000000      78.000000000       0.000000000      42.000000000       0.129491571       0.003261571
      60.000000000      78.000000000      90.000000000      95.967011691       0.068899858       0.001840087
      60.000000000      78.000000000     180.000000000     162.000000000       0.109189297       0.002375951
      60.000000000      79.000000000       0.000000000      41.000000000       0.136775097       0.003459927
      60.000000000      79.000000000      90.000000000      95.474601570       0.070446028       0.001950467
      60.000000000      79.000000000     180.000000000     161.000000000       0.111609103       0.002447426
      60.000000000      80.000000000       0.000000000      40.000000000       0.144243110       0.003681700
      60.000000000      80.000000000      90.000000000      94.980925322       0.071932975       0.002078687
      60.000000000      80.000000000     180.000000000     160.000000000       0.113922888       0.002527746
      60.000000000      81.000000000       0.000000000      39.000000000       0.152534344       0.003946053
      60.000000000      81.000000000      90.000000000      94.486099541       0.073348458       0.002227791
      60.000000000      81.000000000     180.000000000     159.000000000       0.116103894       0.002619403
      60.000000000      82.000000000       0.000000000      38.000000000       0.161321227       0.004263597
      60.000000000      82.000000000      90.000000000      93.990240398       0.074637856       0.002403796
      60.000000000      82.000000000     180.000000000     158.000000000       0.118063170       0.002726751
      60.000000000      83.000000000       0.000000000      37.000000000       0.170079903       0.004635935
      60.000000000      83.000000000      90.000000000      93.493463685       0.075754835       0.002615842
      60.000000000      83.000000000     180.000000000     157.000000000       0.119774645       0.002855371
      60.000000000      84.000000000       0.000000000      36.000000000       0.179680119       0.005113266
      60.000000000      84.000000000      90.000000000      92.995884851       0.076647982       0.002872173
      60.000000000      84.000000000     180.000000000     156.000000000       0.121119084       0.003012407
      60.000000000      85.000000000       0.000000000      35.000000000       0.189033088       0.005701875
      60.000000000      85.000000000      90.000000000      92.497619045       0.077261373       0.003189638
      60.000000000      85.000000000     180.000000000     155.000000000       0.122091591       0.003206159
      60.000000000      86.000000000       0.000000000      34.000000000       0.199240880       0.006491745
      60.000000000      86.000000000      90.000000000      91.998781159       0.077561667       0.003589087
      60.000000000      86.000000000     180.000000000     154.000000000       0.122581844       0.003448798
      60.000000000      87.000000000       0.000000000      33.000000000       0.209052947       0.007527195
      60.000000000      87.000000000      90.000000000      91.499485870       0.077504079       0.004116883
      60.000000000      87.000000000     180.000000000     153.000000000       0.122586343       0.003760422
      60.000000000      88.000000000       0.000000000      32.000000000       0.219902557       0.009150609
      60.000000000      88.000000000      90.000000000      90.999847680       0.076999610       0.004894663
      60.000000000      88.000000000     180.000000000     152.000000000       0.122107609       0.004283972
      60.000000000      89.000000000       0.000000000      31.000000000       0.230575935       0.013242001
      60.000000000      89.000000000      90.000000000      90.499980961       0.075745038       0.006439016
      60.000000000      89.000000000     180.000000000     151.000000000       0.120895725       0.006059679
