#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.347192687E+00     0.200008798E+01     0.100000000E+01     0.900000000E+00     0.860000000E+00
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.372140670E-01     0.573805987E-01     0.591776931E-01     0.251055515E-01     0.226621350E-01    -0.110030298E-01     0.154792288E-02
     0.388672100E-01     0.596880812E-01     0.616041461E-01     0.269141458E-01     0.244205507E-01    -0.108708397E-01     0.873915547E-03
     0.405202460E-01     0.619372537E-01     0.639601916E-01     0.286373554E-01     0.261094329E-01    -0.107215210E-01     0.179240814E-03
     0.421731720E-01     0.641151407E-01     0.662322080E-01     0.302650732E-01     0.277188713E-01    -0.105557308E-01    -0.531881524E-03
     0.438259820E-01     0.662091941E-01     0.684070811E-01     0.317877582E-01     0.292394209E-01    -0.103742292E-01    -0.125512494E-02
     0.454786720E-01     0.682073814E-01     0.704722959E-01     0.331965057E-01     0.306621702E-01    -0.101778736E-01    -0.198608500E-02
     0.471312380E-01     0.700982620E-01     0.724160159E-01     0.344831062E-01     0.319788014E-01    -0.996761335E-02    -0.272030580E-02
     0.487836750E-01     0.718710613E-01     0.742271591E-01     0.356401016E-01     0.331816466E-01    -0.974448425E-02    -0.345330710E-02
     0.504359780E-01     0.735157436E-01     0.758954727E-01     0.366608387E-01     0.342637432E-01    -0.950960125E-02    -0.418061255E-02
     0.520881440E-01     0.750230804E-01     0.774116030E-01     0.375395180E-01     0.352188848E-01    -0.926415125E-02    -0.489777835E-02
     0.537401660E-01     0.763847069E-01     0.787671523E-01     0.382712325E-01     0.360416624E-01    -0.900938629E-02    -0.560041834E-02
     0.553920420E-01     0.775931866E-01     0.799547437E-01     0.388520096E-01     0.367275097E-01    -0.874661417E-02    -0.628423512E-02
     0.570437660E-01     0.786420548E-01     0.809680637E-01     0.392788378E-01     0.372727338E-01    -0.847719138E-02    -0.694504306E-02
     0.586953340E-01     0.795258680E-01     0.818019109E-01     0.395496944E-01     0.376745472E-01    -0.820251351E-02    -0.757879699E-02
     0.603467410E-01     0.802402406E-01     0.824522312E-01     0.396635639E-01     0.379310908E-01    -0.792400665E-02    -0.818161623E-02
     0.619979830E-01     0.807818775E-01     0.829161478E-01     0.396204504E-01     0.380414524E-01    -0.764311798E-02    -0.874980974E-02
     0.636490560E-01     0.811485989E-01     0.831919834E-01     0.394213838E-01     0.380056784E-01    -0.736130657E-02    -0.927989882E-02
     0.652999540E-01     0.813393581E-01     0.832792750E-01     0.390684202E-01     0.378247801E-01    -0.708003434E-02    -0.976863847E-02
     0.669506740E-01     0.813542531E-01     0.831787813E-01     0.385646336E-01     0.375007329E-01    -0.680075576E-02    -0.102130394E-01
     0.686012100E-01     0.811945294E-01     0.828924821E-01     0.379141041E-01     0.370364708E-01    -0.652490957E-02    -0.106103852E-01
     0.702515580E-01     0.808625770E-01     0.824235696E-01     0.371218966E-01     0.364358725E-01    -0.625390857E-02    -0.109582509E-01
     0.719017150E-01     0.803619184E-01     0.817764319E-01     0.361940340E-01     0.357037429E-01    -0.598913074E-02    -0.112545181E-01
     0.735516740E-01     0.796971921E-01     0.809566314E-01     0.351374676E-01     0.348457897E-01    -0.573191113E-02    -0.114973875E-01
     0.752014320E-01     0.788741248E-01     0.799708702E-01     0.339600339E-01     0.338685898E-01    -0.548353195E-02    -0.116853923E-01
     0.768509850E-01     0.778995002E-01     0.788269536E-01     0.326704124E-01     0.327795538E-01    -0.524521506E-02    -0.118174064E-01
     0.785003270E-01     0.767811206E-01     0.775337452E-01     0.312780766E-01     0.315868855E-01    -0.501811423E-02    -0.118926524E-01
     0.801494540E-01     0.755277587E-01     0.761011117E-01     0.297932350E-01     0.302995311E-01    -0.480330700E-02    -0.119107067E-01
     0.817983620E-01     0.741491061E-01     0.745398648E-01     0.282267723E-01     0.289271280E-01    -0.460178808E-02    -0.118715030E-01
     0.834470460E-01     0.726557158E-01     0.728616966E-01     0.265901842E-01     0.274799478E-01    -0.441446290E-02    -0.117753325E-01
     0.850955010E-01     0.710589375E-01     0.710791080E-01     0.248955078E-01     0.259688338E-01    -0.424214162E-02    -0.116228434E-01
     0.867437240E-01     0.693708456E-01     0.692053293E-01     0.231552451E-01     0.244051332E-01    -0.408553362E-02    -0.114150367E-01
     0.883917090E-01     0.676041703E-01     0.672542446E-01     0.213822921E-01     0.228006318E-01    -0.394524332E-02    -0.111532607E-01
     0.900394530E-01     0.657722124E-01     0.652402985E-01     0.195898517E-01     0.211674756E-01    -0.382176564E-02    -0.108392030E-01
     0.916869500E-01     0.638887669E-01     0.631784139E-01     0.177913589E-01     0.195181009E-01    -0.371548323E-02    -0.104748810E-01
     0.933341960E-01     0.619680315E-01     0.610838924E-01     0.160003901E-01     0.178651516E-01    -0.362666340E-02    -0.100626288E-01
     0.949811860E-01     0.600245207E-01     0.589723220E-01     0.142305815E-01     0.162214018E-01    -0.355545658E-02    -0.960508414E-02
     0.966279170E-01     0.580729708E-01     0.568594757E-01     0.124955388E-01     0.145996723E-01    -0.350189502E-02    -0.910517124E-02
     0.982743830E-01     0.561282527E-01     0.547612176E-01     0.108087564E-01     0.130127532E-01    -0.346589265E-02    -0.856608453E-02
     0.999205800E-01     0.542052712E-01     0.526933965E-01     0.918352454E-02     0.114733171E-01    -0.344724525E-02    -0.799126775E-02
     0.101566500E+00     0.523188776E-01     0.506717522E-01     0.763285032E-02     0.999384217E-02    -0.344563172E-02    -0.738439485E-02
     0.103212150E+00     0.504837523E-01     0.487117924E-01     0.616935513E-02     0.858651462E-02    -0.346061603E-02    -0.674934029E-02
     0.104857510E+00     0.487143584E-01     0.468287431E-01     0.480523034E-02     0.726318510E-02    -0.349164958E-02    -0.609017125E-02
     0.106502590E+00     0.470247851E-01     0.450373844E-01     0.355210693E-02     0.603524228E-02    -0.353807513E-02    -0.541110042E-02
     0.108147370E+00     0.454287204E-01     0.433520222E-01     0.242102774E-02     0.491358514E-02    -0.359912973E-02    -0.471648398E-02
     0.109791860E+00     0.439393011E-01     0.417863313E-01     0.142232823E-02     0.390850533E-02    -0.367395111E-02    -0.401076994E-02
     0.111436050E+00     0.425690767E-01     0.403533188E-01     0.565602823E-03     0.302965333E-02    -0.376158141E-02    -0.329849142E-02
     0.113079940E+00     0.413298983E-01     0.390652087E-01    -0.140380535E-03     0.228595254E-02    -0.386097427E-02    -0.258422595E-02
     0.114723510E+00     0.402328633E-01     0.379333850E-01    -0.687727842E-03     0.168555144E-02    -0.397099958E-02    -0.187257985E-02
     0.116366770E+00     0.392882057E-01     0.369682798E-01    -0.106949347E-02     0.123574610E-02    -0.409045380E-02    -0.116813791E-02
     0.118009710E+00     0.385052636E-01     0.361793402E-01    -0.127971075E-02     0.942948600E-03    -0.421806425E-02    -0.475456455E-03
     0.119652330E+00     0.378923961E-01     0.355749446E-01    -0.131344503E-02     0.812630112E-03    -0.435249916E-02     0.200978057E-03
     0.121294620E+00     0.374569362E-01     0.351623553E-01    -0.116682860E-02     0.849283517E-03    -0.449237445E-02     0.856768690E-03
     0.122936580E+00     0.372051321E-01     0.349476606E-01    -0.837091792E-03     0.105638702E-02    -0.463626410E-02     0.148764382E-02
     0.124578200E+00     0.371421090E-01     0.349357374E-01    -0.322588880E-03     0.143637512E-02    -0.478270741E-02     0.208947605E-02
     0.126219480E+00     0.372718285E-01     0.351302128E-01     0.377189022E-03     0.199061911E-02    -0.493021998E-02     0.265831582E-02
     0.127860420E+00     0.375970625E-01     0.355334401E-01     0.126160379E-02     0.271941206E-02    -0.507730215E-02     0.319041218E-02
     0.129501010E+00     0.381193670E-01     0.361464744E-01     0.232886061E-02     0.362195422E-02    -0.522244761E-02     0.368223356E-02
     0.131141240E+00     0.388390669E-01     0.369690611E-01     0.357601529E-02     0.469635325E-02    -0.536415377E-02     0.413049401E-02
     0.132781110E+00     0.397552547E-01     0.379996392E-01     0.499899566E-02     0.593963767E-02    -0.550093219E-02     0.453217652E-02
     0.134420620E+00     0.408657909E-01     0.392353452E-01     0.659261597E-02     0.734776527E-02    -0.563131700E-02     0.488454887E-02
     0.136059760E+00     0.421673040E-01     0.406720166E-01     0.835059204E-02     0.891563218E-02    -0.575387347E-02     0.518517935E-02
     0.137698530E+00     0.436552208E-01     0.423042294E-01     0.102655943E-01     0.106371162E-01    -0.586720863E-02     0.543195681E-02
     0.139336920E+00     0.453237756E-01     0.441253100E-01     0.123292670E-01     0.125050905E-01    -0.596997865E-02     0.562310067E-02
     0.140974930E+00     0.471660599E-01     0.461273934E-01     0.145322985E-01     0.145114843E-01    -0.606089873E-02     0.575717562E-02
     0.142612560E+00     0.491740554E-01     0.483014607E-01     0.168644649E-01     0.166473187E-01    -0.613875046E-02     0.583309913E-02
     0.144249790E+00     0.513386529E-01     0.506373621E-01     0.193146582E-01     0.189027308E-01    -0.620238882E-02     0.585014896E-02
     0.145886630E+00     0.536497704E-01     0.531239471E-01     0.218710256E-01     0.212670981E-01    -0.625075163E-02     0.580796972E-02
     0.147523080E+00     0.560963650E-01     0.557490787E-01     0.245209833E-01     0.237290498E-01    -0.628286434E-02     0.570657350E-02
     0.149159110E+00     0.586664637E-01     0.584996686E-01     0.272512555E-01     0.262765002E-01    -0.629784655E-02     0.554634457E-02
     0.150794740E+00     0.613473595E-01     0.613618894E-01     0.300480869E-01     0.288968445E-01    -0.629491876E-02     0.532803089E-02
     0.152429960E+00     0.641255681E-01     0.643211290E-01     0.328971959E-01     0.315769143E-01    -0.627340605E-02     0.505274616E-02
     0.154064760E+00     0.669869552E-01     0.673621284E-01     0.357839109E-01     0.343031028E-01    -0.623274318E-02     0.472196215E-02
     0.155699130E+00     0.699168247E-01     0.704690772E-01     0.386932616E-01     0.370614498E-01    -0.617247827E-02     0.433750013E-02
     0.157333090E+00     0.729000665E-01     0.736257710E-01     0.416101265E-01     0.398377801E-01    -0.609227403E-02     0.390151160E-02
     0.158966610E+00     0.759211063E-01     0.768155597E-01     0.445191851E-01     0.426176572E-01    -0.599191353E-02     0.341648589E-02
     0.160599690E+00     0.789641486E-01     0.800216054E-01     0.474051575E-01     0.453866095E-01    -0.587129834E-02     0.288521541E-02
     0.162232340E+00     0.820132412E-01     0.832269517E-01     0.502528648E-01     0.481301887E-01    -0.573044921E-02     0.231078181E-02
     0.163864540E+00     0.850523026E-01     0.864145527E-01     0.530472566E-01     0.508339946E-01    -0.556950953E-02     0.169655165E-02
     0.165496290E+00     0.880653175E-01     0.895674794E-01     0.557735953E-01     0.534838524E-01    -0.538874055E-02     0.104613899E-02
     0.167127590E+00     0.910364019E-01     0.926689891E-01     0.584175155E-01     0.560658700E-01    -0.518852111E-02     0.363389595E-03
     0.168758440E+00     0.939499056E-01     0.957026322E-01     0.609651172E-01     0.585665280E-01    -0.496934531E-02    -0.347642519E-03
     0.170388820E+00     0.967904787E-01     0.986523228E-01     0.634030275E-01     0.609727399E-01    -0.473182251E-02    -0.108271076E-02
     0.172018730E+00     0.995432427E-01     0.101502517E+00     0.657185514E-01     0.632719997E-01    -0.447666813E-02    -0.183741962E-02
     0.173648180E+00     0.102193867E+00     0.104238293E+00     0.678997361E-01     0.654524457E-01    -0.420469984E-02    -0.260724826E-02
     0.175277150E+00     0.104728598E+00     0.106845380E+00     0.699353980E-01     0.675028876E-01    -0.391683921E-02    -0.338755947E-02
     0.176905640E+00     0.107134433E+00     0.109310341E+00     0.718152682E-01     0.694129513E-01    -0.361409786E-02    -0.417365176E-02
     0.178533640E+00     0.109399159E+00     0.111620609E+00     0.735300231E-01     0.711731102E-01    -0.329757614E-02    -0.496077451E-02
     0.180161160E+00     0.111511477E+00     0.113764617E+00     0.750713813E-01     0.727747848E-01    -0.296845046E-02    -0.574417196E-02
     0.181788180E+00     0.113461007E+00     0.115731803E+00     0.764321128E-01     0.742103515E-01    -0.262797575E-02    -0.651908881E-02
     0.183414710E+00     0.115238444E+00     0.117512767E+00     0.776061476E-01     0.754732565E-01    -0.227746551E-02    -0.728082868E-02
     0.185040730E+00     0.116835544E+00     0.119099256E+00     0.785885714E-01     0.765580117E-01    -0.191829603E-02    -0.802475515E-02
     0.186666250E+00     0.118245250E+00     0.120484296E+00     0.793757072E-01     0.774602831E-01    -0.155188481E-02    -0.874634880E-02
     0.188291250E+00     0.119461682E+00     0.121662174E+00     0.799651096E-01     0.781768857E-01    -0.117969483E-02    -0.944120839E-02
     0.189915750E+00     0.120480241E+00     0.122628544E+00     0.803556191E-01     0.787058477E-01    -0.803209487E-03    -0.101051091E-01
     0.191539720E+00     0.121297577E+00     0.123380393E+00     0.805473471E-01     0.790463935E-01    -0.423943889E-03    -0.107339914E-01
     0.193163160E+00     0.121911673E+00     0.123916127E+00     0.805417091E-01     0.791989890E-01    -0.434168480E-04    -0.113240204E-01
     0.194786080E+00     0.122321843E+00     0.124235556E+00     0.803414085E-01     0.791653300E-01     0.336854194E-03    -0.118716003E-01
     0.196408470E+00     0.122528731E+00     0.124339902E+00     0.799504311E-01     0.789483403E-01     0.715355702E-03    -0.123733870E-01
     0.198030320E+00     0.122534329E+00     0.124231805E+00     0.793740307E-01     0.785521658E-01     0.109059233E-02    -0.128263178E-01
     0.199651620E+00     0.122341967E+00     0.123915312E+00     0.786187038E-01     0.779821563E-01     0.146109643E-02    -0.132276309E-01
     0.201272380E+00     0.121956294E+00     0.123395851E+00     0.776921436E-01     0.772448290E-01     0.182544185E-02    -0.135748875E-01
     0.202892590E+00     0.121383257E+00     0.122680211E+00     0.766032168E-01     0.763478483E-01     0.218224386E-02    -0.138659780E-01
     0.204512250E+00     0.120630066E+00     0.121776495E+00     0.753619009E-01     0.752999744E-01     0.253017470E-02    -0.140991425E-01
     0.206131340E+00     0.119705168E+00     0.120694093E+00     0.739792500E-01     0.741110326E-01     0.286796562E-02    -0.142729791E-01
     0.207749870E+00     0.118618173E+00     0.119443599E+00     0.724672912E-01     0.727918238E-01     0.319442550E-02    -0.143864588E-01
     0.209367830E+00     0.117379822E+00     0.118036774E+00     0.708389946E-01     0.713540969E-01     0.350843785E-02    -0.144389269E-01
     0.210985220E+00     0.116001907E+00     0.116486461E+00     0.691081720E-01     0.698104575E-01     0.380897412E-02    -0.144301112E-01
     0.212602030E+00     0.114497219E+00     0.114806524E+00     0.672894140E-01     0.681743116E-01     0.409509638E-02    -0.143601232E-01
     0.214218260E+00     0.112879447E+00     0.113011743E+00     0.653979822E-01     0.664597665E-01     0.436596705E-02    -0.142294589E-01
     0.215833900E+00     0.111163121E+00     0.111117750E+00     0.634497386E-01     0.646815661E-01     0.462085065E-02    -0.140389970E-01
     0.217448950E+00     0.109363499E+00     0.109140904E+00     0.614610262E-01     0.628549800E-01     0.485912191E-02    -0.137899930E-01
     0.219063410E+00     0.107496484E+00     0.107098209E+00     0.594485801E-01     0.609957209E-01     0.508026795E-02    -0.134840720E-01
     0.220677270E+00     0.105578537E+00     0.105007213E+00     0.574294376E-01     0.591198596E-01     0.528389033E-02    -0.131232225E-01
     0.222290520E+00     0.103626564E+00     0.102885896E+00     0.554208198E-01     0.572437141E-01     0.546970929E-02    -0.127097832E-01
     0.223903160E+00     0.101657799E+00     0.100752537E+00     0.534400114E-01     0.553837362E-01     0.563756656E-02    -0.122464265E-01
     0.225515200E+00     0.996896911E-01     0.986256042E-01     0.515042537E-01     0.535564085E-01     0.578742588E-02    -0.117361410E-01
     0.227126610E+00     0.977398623E-01     0.965237003E-01     0.496306949E-01     0.517781971E-01     0.591936891E-02    -0.111822299E-01
     0.228737400E+00     0.958258926E-01     0.944653420E-01     0.478361855E-01     0.500653561E-01     0.603360221E-02    -0.105882663E-01
     0.230347570E+00     0.939652716E-01     0.924689078E-01     0.461372320E-01     0.484338817E-01     0.613045104E-02    -0.995808632E-02
     0.231957110E+00     0.921752858E-01     0.905525200E-01     0.445498881E-01     0.468994070E-01     0.621035794E-02    -0.929576725E-02
     0.233566010E+00     0.904728944E-01     0.887339141E-01     0.430896392E-01     0.454770898E-01     0.627388085E-02    -0.860559927E-02
     0.235174270E+00     0.888746097E-01     0.870303143E-01     0.417712929E-01     0.441815051E-01     0.632168982E-02    -0.789205447E-02
     0.236781890E+00     0.873964019E-01     0.854583346E-01     0.406088934E-01     0.430265605E-01     0.635456221E-02    -0.715976336E-02
     0.238388860E+00     0.860536035E-01     0.840338797E-01     0.396156343E-01     0.420254100E-01     0.637337776E-02    -0.641349113E-02
     0.239995180E+00     0.848607901E-01     0.827720212E-01     0.388037568E-01     0.411903523E-01     0.637911345E-02    -0.565809919E-02
     0.241600840E+00     0.838317007E-01     0.816869159E-01     0.381844788E-01     0.405327599E-01     0.637283713E-02    -0.489852426E-02
     0.243205840E+00     0.829791318E-01     0.807916966E-01     0.377679087E-01     0.400629913E-01     0.635570087E-02    -0.413973843E-02
     0.244810180E+00     0.823148600E-01     0.800983933E-01     0.375629822E-01     0.397903263E-01     0.632893357E-02    -0.338672294E-02
     0.246413840E+00     0.818495681E-01     0.796178577E-01     0.375773983E-01     0.397229008E-01     0.629383369E-02    -0.264444643E-02
     0.248016830E+00     0.815927537E-01     0.793596700E-01     0.378175604E-01     0.398676432E-01     0.625176014E-02    -0.191781060E-02
     0.249619140E+00     0.815526810E-01     0.793320918E-01     0.382885319E-01     0.402302284E-01     0.620412459E-02    -0.121164277E-02
     0.251220770E+00     0.817363148E-01     0.795419988E-01     0.389939979E-01     0.408150339E-01     0.615238193E-02    -0.530651826E-03
     0.252821720E+00     0.821492739E-01     0.799948357E-01     0.399362344E-01     0.416251061E-01     0.609802127E-02     0.120596639E-03
     0.254421960E+00     0.827957748E-01     0.806945599E-01     0.411160624E-01     0.426621111E-01     0.604255763E-02     0.737697835E-03
     0.256021520E+00     0.836786328E-01     0.816436466E-01     0.425328982E-01     0.439263725E-01     0.598751917E-02     0.131647067E-02
     0.257620370E+00     0.847991890E-01     0.828430148E-01     0.441846611E-01     0.454167834E-01     0.593444168E-02     0.185293818E-02
     0.259218510E+00     0.861573338E-01     0.842920560E-01     0.460678464E-01     0.471308657E-01     0.588485568E-02     0.234338725E-02
     0.260815950E+00     0.877515020E-01     0.859886322E-01     0.481775340E-01     0.490647734E-01     0.584027755E-02     0.278438298E-02
     0.262412680E+00     0.895786467E-01     0.879290522E-01     0.505073721E-01     0.512132724E-01     0.580220078E-02     0.317278223E-02
     0.264008680E+00     0.916342512E-01     0.901080868E-01     0.530496123E-01     0.535697686E-01     0.577208594E-02     0.350575921E-02
     0.265603960E+00     0.939124045E-01     0.925190525E-01     0.557952161E-01     0.561264013E-01     0.575135062E-02     0.378083189E-02
     0.267198520E+00     0.964057878E-01     0.951537998E-01     0.587338472E-01     0.588740334E-01     0.574136147E-02     0.399586829E-02
     0.268792350E+00     0.991057080E-01     0.980027520E-01     0.618539235E-01     0.618022956E-01     0.574342520E-02     0.414910241E-02
     0.270385440E+00     0.102002160E+00     0.101054973E+00     0.651426984E-01     0.648996588E-01     0.575878002E-02     0.423914851E-02
     0.271977790E+00     0.105083903E+00     0.104298251E+00     0.685863581E-01     0.681535224E-01     0.578858791E-02     0.426501070E-02
     0.273569390E+00     0.108338494E+00     0.107719137E+00     0.721700611E-01     0.715502489E-01     0.583392704E-02     0.422608907E-02
     0.275160250E+00     0.111752419E+00     0.111303083E+00     0.758780935E-01     0.750753075E-01     0.589578565E-02     0.412218384E-02
     0.276750350E+00     0.115311071E+00     0.115034423E+00     0.796938490E-01     0.787132530E-01     0.597505412E-02     0.395349994E-02
     0.278339690E+00     0.118998945E+00     0.118896578E+00     0.836000433E-01     0.824479267E-01     0.607252086E-02     0.372064447E-02
     0.279928280E+00     0.122799713E+00     0.122872143E+00     0.875788007E-01     0.862625371E-01     0.618886770E-02     0.342462202E-02
     0.281516100E+00     0.126696233E+00     0.126942887E+00     0.916116624E-01     0.901396660E-01     0.632466239E-02     0.306683729E-02
     0.283103140E+00     0.130670743E+00     0.131089969E+00     0.956797986E-01     0.940614691E-01     0.648035731E-02     0.264908186E-02
     0.284689420E+00     0.134705030E+00     0.135294109E+00     0.997641794E-01     0.980098398E-01     0.665628947E-02     0.217351570E-02
     0.286274910E+00     0.138780341E+00     0.139535500E+00     0.103845488E+00     0.101966323E+00     0.685266985E-02     0.164267759E-02
     0.287859620E+00     0.142877726E+00     0.143794166E+00     0.107904473E+00     0.105912455E+00     0.706959167E-02     0.105944417E-02
     0.289443540E+00     0.146978009E+00     0.148049933E+00     0.111921916E+00     0.109829730E+00     0.730702292E-02     0.427031319E-03
     0.291026670E+00     0.151061985E+00     0.152282639E+00     0.115878832E+00     0.113699794E+00     0.756481034E-02    -0.251035281E-03
     0.292609000E+00     0.155110494E+00     0.156472202E+00     0.119756537E+00     0.117504511E+00     0.784267732E-02    -0.970933285E-03
     0.294190540E+00     0.159104615E+00     0.160598837E+00     0.123536845E+00     0.121226154E+00     0.814023080E-02    -0.172858020E-02
     0.295771260E+00     0.163025643E+00     0.164643018E+00     0.127202042E+00     0.124847378E+00     0.845695261E-02    -0.251962972E-02
     0.297351180E+00     0.166855433E+00     0.168585846E+00     0.130735212E+00     0.128351542E+00     0.879221987E-02    -0.333954165E-02
     0.298930290E+00     0.170576318E+00     0.172408960E+00     0.134120162E+00     0.131722633E+00     0.914529357E-02    -0.418357073E-02
     0.300508570E+00     0.174171283E+00     0.176094715E+00     0.137341580E+00     0.134945424E+00     0.951532627E-02    -0.504680432E-02
     0.302086030E+00     0.177624161E+00     0.179626392E+00     0.140385223E+00     0.138005657E+00     0.990137696E-02    -0.592421471E-02
     0.303662670E+00     0.180919653E+00     0.182988210E+00     0.143237919E+00     0.140890055E+00     0.103024082E-01    -0.681066875E-02
     0.305238480E+00     0.184043431E+00     0.186165439E+00     0.145887670E+00     0.143586413E+00     0.107172921E-01    -0.770095904E-02
     0.306813450E+00     0.186982259E+00     0.189144518E+00     0.148323751E+00     0.146083708E+00     0.111448198E-01    -0.858984182E-02
     0.308387580E+00     0.189724102E+00     0.191913173E+00     0.150536802E+00     0.148372189E+00     0.115837123E-01    -0.947207525E-02
     0.309960860E+00     0.192258171E+00     0.194460454E+00     0.152518866E+00     0.150443415E+00     0.120326227E-01    -0.103424409E-01
     0.311533300E+00     0.194575047E+00     0.196776872E+00     0.154263482E+00     0.152290359E+00     0.124901537E-01    -0.111957927E-01
     0.313104890E+00     0.196666686E+00     0.198854393E+00     0.155765687E+00     0.153907406E+00     0.129548546E-01    -0.120270673E-01
     0.314675620E+00     0.198526512E+00     0.200686537E+00     0.157022090E+00     0.155290432E+00     0.134252368E-01    -0.128313272E-01
     0.316245480E+00     0.200149469E+00     0.202268429E+00     0.158030896E+00     0.156436837E+00     0.138997828E-01    -0.136037918E-01
     0.317814490E+00     0.201532087E+00     0.203596858E+00     0.158791946E+00     0.157345589E+00     0.143769651E-01    -0.143398819E-01
     0.319382620E+00     0.202672431E+00     0.204670238E+00     0.159306680E+00     0.158017187E+00     0.148552320E-01    -0.150352100E-01
     0.320949880E+00     0.203570215E+00     0.205488701E+00     0.159578189E+00     0.158453725E+00     0.153330447E-01    -0.156856515E-01
     0.322516260E+00     0.204226753E+00     0.206054061E+00     0.159611175E+00     0.158658857E+00     0.158088688E-01    -0.162873427E-01
     0.324081750E+00     0.204644980E+00     0.206369828E+00     0.159411945E+00     0.158637795E+00     0.162811903E-01    -0.168367157E-01
     0.325646360E+00     0.204829447E+00     0.206441191E+00     0.158988372E+00     0.158397283E+00     0.167485316E-01    -0.173305277E-01
     0.327210080E+00     0.204786286E+00     0.206274989E+00     0.158349864E+00     0.157945565E+00     0.172094483E-01    -0.177658675E-01
     0.328772910E+00     0.204523187E+00     0.205879683E+00     0.157507305E+00     0.157292340E+00     0.176625482E-01    -0.181401851E-01
     0.330334830E+00     0.204049365E+00     0.205265310E+00     0.156473013E+00     0.156448721E+00     0.181064913E-01    -0.184513015E-01
     0.331895850E+00     0.203375493E+00     0.204443420E+00     0.155260641E+00     0.155427153E+00     0.185400126E-01    -0.186974342E-01
     0.333455960E+00     0.202513657E+00     0.203427019E+00     0.153885132E+00     0.154241367E+00     0.189619160E-01    -0.188771980E-01
     0.335015160E+00     0.201477275E+00     0.202230487E+00     0.152362605E+00     0.152906279E+00     0.193710911E-01    -0.189896212E-01
     0.336573440E+00     0.200281030E+00     0.200869504E+00     0.150710289E+00     0.151437926E+00     0.197665140E-01    -0.190341500E-01
     0.338130800E+00     0.198940773E+00     0.199360940E+00     0.148946391E+00     0.149853350E+00     0.201472602E-01    -0.190106548E-01
     0.339687230E+00     0.197473437E+00     0.197722777E+00     0.147090017E+00     0.148170517E+00     0.205125048E-01    -0.189194315E-01
     0.341242740E+00     0.195896913E+00     0.195973963E+00     0.145161017E+00     0.146408178E+00     0.208615355E-01    -0.187611994E-01
     0.342797310E+00     0.194229989E+00     0.194134356E+00     0.143179926E+00     0.144585807E+00     0.211937455E-01    -0.185371021E-01
     0.344350950E+00     0.192492172E+00     0.192224531E+00     0.141167767E+00     0.142723424E+00     0.215086514E-01    -0.182486951E-01
     0.345903640E+00     0.190703633E+00     0.190265726E+00     0.139145997E+00     0.140841531E+00     0.218058829E-01    -0.178979462E-01
     0.347455380E+00     0.188885030E+00     0.188279653E+00     0.137136307E+00     0.138960935E+00     0.220851966E-01    -0.174872162E-01
     0.349006170E+00     0.187057394E+00     0.186288378E+00     0.135160519E+00     0.137102636E+00     0.223464726E-01    -0.170192475E-01
     0.350556010E+00     0.185242003E+00     0.184314191E+00     0.133240444E+00     0.135287701E+00     0.225897159E-01    -0.164971485E-01
     0.352104890E+00     0.183460258E+00     0.182379476E+00     0.131397759E+00     0.133537139E+00     0.228150548E-01    -0.159243791E-01
     0.353652810E+00     0.181733525E+00     0.180506540E+00     0.129653846E+00     0.131871749E+00     0.230227438E-01    -0.153047236E-01
     0.355199750E+00     0.180083028E+00     0.178717513E+00     0.128029691E+00     0.130312014E+00     0.232131576E-01    -0.146422796E-01
     0.356745730E+00     0.178529653E+00     0.177034133E+00     0.126545679E+00     0.128877915E+00     0.233867965E-01    -0.139414080E-01
     0.358290720E+00     0.177093905E+00     0.175477709E+00     0.125221563E+00     0.127588884E+00     0.235442727E-01    -0.132067458E-01
     0.359834740E+00     0.175795677E+00     0.174068874E+00     0.124076234E+00     0.126463592E+00     0.236863176E-01    -0.124431330E-01
     0.361377780E+00     0.174654197E+00     0.172827538E+00     0.123127675E+00     0.125519893E+00     0.238137688E-01    -0.116556198E-01
     0.362919820E+00     0.173687875E+00     0.171772725E+00     0.122392812E+00     0.124774681E+00     0.239275675E-01    -0.108494276E-01
     0.364460870E+00     0.172914159E+00     0.170922425E+00     0.121887387E+00     0.124243764E+00     0.240287554E-01    -0.100298960E-01
     0.366000920E+00     0.172349452E+00     0.170293511E+00     0.121625875E+00     0.123941778E+00     0.241184647E-01    -0.920247546E-02
     0.367539980E+00     0.172008982E+00     0.169901601E+00     0.121621376E+00     0.123882080E+00     0.241979128E-01    -0.837267284E-02
     0.369078020E+00     0.171906712E+00     0.169760975E+00     0.121885525E+00     0.124076653E+00     0.242683926E-01    -0.754604945E-02
     0.370615060E+00     0.172055233E+00     0.169884452E+00     0.122428414E+00     0.124536031E+00     0.243312675E-01    -0.672813814E-02
     0.372151080E+00     0.172465679E+00     0.170283318E+00     0.123258509E+00     0.125269210E+00     0.243879596E-01    -0.592445710E-02
     0.373686080E+00     0.173147654E+00     0.170967242E+00     0.124382597E+00     0.126283591E+00     0.244399428E-01    -0.514044329E-02
     0.375220060E+00     0.174109158E+00     0.171944207E+00     0.125805738E+00     0.127584929E+00     0.244887326E-01    -0.438142923E-02
