#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00      8   1900     0.488154958E+00     0.200000506E+01     0.100000000E+01     0.900000000E+00     0.860000000E+00
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
    -0.119652330E+00     0.297571397E-01    -0.323962792E-01    -0.782765640E-01    -0.144527157E-01    -0.142963633E-02     0.515416332E-02
    -0.118009710E+00     0.294461208E-01    -0.325340244E-01    -0.784140513E-01    -0.147874376E-01    -0.155967560E-02     0.514793625E-02
    -0.116366770E+00     0.291381287E-01    -0.326592223E-01    -0.785381775E-01    -0.151186115E-01    -0.169063435E-02     0.514038837E-02
    -0.114723510E+00     0.288332689E-01    -0.327718138E-01    -0.786488795E-01    -0.154461249E-01    -0.182248347E-02     0.513152740E-02
    -0.113079940E+00     0.285316493E-01    -0.328717399E-01    -0.787460948E-01    -0.157698634E-01    -0.195519298E-02     0.512136120E-02
    -0.111436050E+00     0.282333741E-01    -0.329589442E-01    -0.788297637E-01    -0.160897164E-01    -0.208873447E-02     0.510989758E-02
    -0.109791860E+00     0.279385533E-01    -0.330333693E-01    -0.788998262E-01    -0.164055678E-01    -0.222307707E-02     0.509714460E-02
    -0.108147370E+00     0.276472934E-01    -0.330949604E-01    -0.789562247E-01    -0.167173052E-01    -0.235819146E-02     0.508311029E-02
    -0.106502590E+00     0.273597027E-01    -0.331436634E-01    -0.789989028E-01    -0.170248146E-01    -0.249404747E-02     0.506780283E-02
    -0.104857510E+00     0.270758864E-01    -0.331794255E-01    -0.790278062E-01    -0.173279859E-01    -0.263061656E-02     0.505123027E-02
    -0.103212150E+00     0.267959549E-01    -0.332021949E-01    -0.790428811E-01    -0.176267036E-01    -0.276786764E-02     0.503340104E-02
    -0.101566500E+00     0.265200134E-01    -0.332119209E-01    -0.790440759E-01    -0.179208578E-01    -0.290577210E-02     0.501432331E-02
    -0.999205800E-01     0.262481726E-01    -0.332085542E-01    -0.790313401E-01    -0.182103334E-01    -0.304429879E-02     0.499400569E-02
    -0.982743830E-01     0.259805383E-01    -0.331920464E-01    -0.790046249E-01    -0.184950205E-01    -0.318341878E-02     0.497245649E-02
    -0.966279170E-01     0.257172192E-01    -0.331623505E-01    -0.789638830E-01    -0.187748065E-01    -0.332310187E-02     0.494968432E-02
    -0.949811860E-01     0.254583231E-01    -0.331194207E-01    -0.789090684E-01    -0.190495801E-01    -0.346331816E-02     0.492569778E-02
    -0.933341960E-01     0.252039584E-01    -0.330632121E-01    -0.788401369E-01    -0.193192296E-01    -0.360403755E-02     0.490050556E-02
    -0.916869500E-01     0.249542327E-01    -0.329936815E-01    -0.787570457E-01    -0.195836444E-01    -0.374523020E-02     0.487411638E-02
    -0.900394530E-01     0.247092540E-01    -0.329107865E-01    -0.786597535E-01    -0.198427137E-01    -0.388686606E-02     0.484653906E-02
    -0.883917090E-01     0.244691301E-01    -0.328144861E-01    -0.785482206E-01    -0.200963272E-01    -0.402891515E-02     0.481778244E-02
    -0.867437240E-01     0.242339689E-01    -0.327047407E-01    -0.784224089E-01    -0.203443749E-01    -0.417134732E-02     0.478785548E-02
    -0.850955010E-01     0.240038781E-01    -0.325815116E-01    -0.782822819E-01    -0.205867473E-01    -0.431413265E-02     0.475676715E-02
    -0.834470460E-01     0.237789652E-01    -0.324447617E-01    -0.781278045E-01    -0.208233350E-01    -0.445724096E-02     0.472452650E-02
    -0.817983620E-01     0.235593375E-01    -0.322944550E-01    -0.779589432E-01    -0.210540295E-01    -0.460064233E-02     0.469114263E-02
    -0.801494540E-01     0.233451023E-01    -0.321305567E-01    -0.777756661E-01    -0.212787223E-01    -0.474430666E-02     0.465662468E-02
    -0.785003270E-01     0.231363667E-01    -0.319530336E-01    -0.775779432E-01    -0.214973056E-01    -0.488820383E-02     0.462098189E-02
    -0.768509850E-01     0.229332375E-01    -0.317618533E-01    -0.773657455E-01    -0.217096719E-01    -0.503230383E-02     0.458422351E-02
    -0.752014320E-01     0.227358213E-01    -0.315569850E-01    -0.771390461E-01    -0.219157143E-01    -0.517657664E-02     0.454635885E-02
    -0.735516740E-01     0.225442246E-01    -0.313383995E-01    -0.768978195E-01    -0.221153264E-01    -0.532099208E-02     0.450739732E-02
    -0.719017150E-01     0.223585534E-01    -0.311060683E-01    -0.766420418E-01    -0.223084021E-01    -0.546552015E-02     0.446734833E-02
    -0.702515580E-01     0.221789135E-01    -0.308599645E-01    -0.763716906E-01    -0.224948365E-01    -0.561013093E-02     0.442622131E-02
    -0.686012100E-01     0.220054107E-01    -0.306000627E-01    -0.760867457E-01    -0.226745243E-01    -0.575479420E-02     0.438402584E-02
    -0.669506740E-01     0.218381499E-01    -0.303263386E-01    -0.757871877E-01    -0.228473615E-01    -0.589948007E-02     0.434077146E-02
    -0.652999540E-01     0.216772360E-01    -0.300387691E-01    -0.754729992E-01    -0.230132446E-01    -0.604415860E-02     0.429646776E-02
    -0.636490560E-01     0.215227738E-01    -0.297373331E-01    -0.751441647E-01    -0.231720705E-01    -0.618879968E-02     0.425112443E-02
    -0.619979830E-01     0.213748670E-01    -0.294220099E-01    -0.748006698E-01    -0.233237369E-01    -0.633337348E-02     0.420475115E-02
    -0.603467410E-01     0.212336197E-01    -0.290927811E-01    -0.744425024E-01    -0.234681419E-01    -0.647784996E-02     0.415735770E-02
    -0.586953340E-01     0.210991351E-01    -0.287496291E-01    -0.740696515E-01    -0.236051847E-01    -0.662219926E-02     0.410895383E-02
    -0.570437660E-01     0.209715160E-01    -0.283925377E-01    -0.736821078E-01    -0.237347648E-01    -0.676639154E-02     0.405954938E-02
    -0.553920420E-01     0.208508648E-01    -0.280214922E-01    -0.732798638E-01    -0.238567826E-01    -0.691039692E-02     0.400915420E-02
    -0.537401660E-01     0.207372834E-01    -0.276364793E-01    -0.728629137E-01    -0.239711392E-01    -0.705418564E-02     0.395777820E-02
    -0.520881440E-01     0.206308734E-01    -0.272374873E-01    -0.724312535E-01    -0.240777364E-01    -0.719772780E-02     0.390543135E-02
    -0.504359780E-01     0.205317355E-01    -0.268245050E-01    -0.719848801E-01    -0.241764768E-01    -0.734099386E-02     0.385212354E-02
    -0.487836750E-01     0.204399703E-01    -0.263975239E-01    -0.715237932E-01    -0.242672637E-01    -0.748395394E-02     0.379786487E-02
    -0.471312380E-01     0.203556775E-01    -0.259565358E-01    -0.710479932E-01    -0.243500013E-01    -0.762657849E-02     0.374266532E-02
    -0.454786720E-01     0.202789564E-01    -0.255015345E-01    -0.705574825E-01    -0.244245945E-01    -0.776883786E-02     0.368653498E-02
    -0.438259820E-01     0.202099056E-01    -0.250325151E-01    -0.700522656E-01    -0.244909491E-01    -0.791070246E-02     0.362948397E-02
    -0.421731720E-01     0.201486232E-01    -0.245494741E-01    -0.695323479E-01    -0.245489717E-01    -0.805214282E-02     0.357152240E-02
    -0.405202460E-01     0.200952066E-01    -0.240524090E-01    -0.689977368E-01    -0.245985699E-01    -0.819312950E-02     0.351266042E-02
    -0.388672100E-01     0.200497527E-01    -0.235413197E-01    -0.684484418E-01    -0.246396519E-01    -0.833363299E-02     0.345290826E-02
    -0.372140670E-01     0.200123574E-01    -0.230162063E-01    -0.678844732E-01    -0.246721269E-01    -0.847362404E-02     0.339227609E-02
    -0.355608220E-01     0.199831163E-01    -0.224770712E-01    -0.673058437E-01    -0.246959053E-01    -0.861307333E-02     0.333077415E-02
    -0.339074800E-01     0.199621240E-01    -0.219239180E-01    -0.667125674E-01    -0.247108979E-01    -0.875195157E-02     0.326841273E-02
    -0.322540450E-01     0.199494747E-01    -0.213567517E-01    -0.661046601E-01    -0.247170169E-01    -0.889022964E-02     0.320520208E-02
    -0.306005220E-01     0.199452615E-01    -0.207755787E-01    -0.654821393E-01    -0.247141751E-01    -0.902787839E-02     0.314115253E-02
    -0.289469150E-01     0.199495770E-01    -0.201804069E-01    -0.648450240E-01    -0.247022866E-01    -0.916486882E-02     0.307627438E-02
    -0.272932290E-01     0.199625128E-01    -0.195712456E-01    -0.641933351E-01    -0.246812662E-01    -0.930117191E-02     0.301057799E-02
    -0.256394680E-01     0.199841601E-01    -0.189481054E-01    -0.635270950E-01    -0.246510298E-01    -0.943675881E-02     0.294407370E-02
    -0.239856370E-01     0.200146089E-01    -0.183109987E-01    -0.628463279E-01    -0.246114945E-01    -0.957160064E-02     0.287677191E-02
    -0.223317400E-01     0.200539486E-01    -0.176599389E-01    -0.621510594E-01    -0.245625781E-01    -0.970566869E-02     0.280868298E-02
    -0.206777830E-01     0.201022676E-01    -0.169949416E-01    -0.614413176E-01    -0.245041996E-01    -0.983893417E-02     0.273981737E-02
    -0.190237680E-01     0.201596536E-01    -0.163160224E-01    -0.607171306E-01    -0.244362792E-01    -0.997136869E-02     0.267018540E-02
    -0.173697020E-01     0.202261934E-01    -0.156232002E-01    -0.599785302E-01    -0.243587379E-01    -0.101029435E-01     0.259979761E-02
    -0.157155880E-01     0.203019727E-01    -0.149164939E-01    -0.592255481E-01    -0.242714980E-01    -0.102336304E-01     0.252866435E-02
    -0.140614310E-01     0.203870766E-01    -0.141959243E-01    -0.584582187E-01    -0.241744827E-01    -0.103634008E-01     0.245679611E-02
    -0.124072360E-01     0.204815890E-01    -0.134615142E-01    -0.576765780E-01    -0.240676167E-01    -0.104922266E-01     0.238420335E-02
    -0.107530060E-01     0.205855932E-01    -0.127132864E-01    -0.568806625E-01    -0.239508252E-01    -0.106200797E-01     0.231089647E-02
    -0.909874700E-02     0.206991712E-01    -0.119512670E-01    -0.560705121E-01    -0.238240352E-01    -0.107469319E-01     0.223688600E-02
    -0.744446400E-02     0.208224041E-01    -0.111754827E-01    -0.552461676E-01    -0.236871745E-01    -0.108727552E-01     0.216218243E-02
    -0.579015900E-02     0.209553723E-01    -0.103859604E-01    -0.544076701E-01    -0.235401719E-01    -0.109975219E-01     0.208679613E-02
    -0.413583900E-02     0.210981549E-01    -0.958273078E-02    -0.535550647E-01    -0.233829578E-01    -0.111212040E-01     0.201073768E-02
    -0.248150800E-02     0.212508299E-01    -0.876582463E-02    -0.526883968E-01    -0.232154637E-01    -0.112437738E-01     0.193401753E-02
    -0.827170000E-03     0.214134747E-01    -0.793527407E-02    -0.518077132E-01    -0.230376220E-01    -0.113652039E-01     0.185664614E-02
     0.827170000E-03     0.215861652E-01    -0.709111316E-02    -0.509130631E-01    -0.228493666E-01    -0.114854668E-01     0.177863400E-02
     0.248150800E-02     0.217689765E-01    -0.623337691E-02    -0.500044965E-01    -0.226506326E-01    -0.116045350E-01     0.169999157E-02
     0.413583900E-02     0.219619825E-01    -0.536210227E-02    -0.490820656E-01    -0.224413561E-01    -0.117223813E-01     0.162072932E-02
     0.579015900E-02     0.221652562E-01    -0.447732711E-02    -0.481458239E-01    -0.222214747E-01    -0.118389786E-01     0.154085770E-02
     0.744446400E-02     0.223788695E-01    -0.357909070E-02    -0.471958262E-01    -0.219909271E-01    -0.119543000E-01     0.146038713E-02
     0.909874700E-02     0.226028925E-01    -0.266743537E-02    -0.462321307E-01    -0.217496537E-01    -0.120683182E-01     0.137932820E-02
     0.107530060E-01     0.228373952E-01    -0.174240217E-02    -0.452547943E-01    -0.214975955E-01    -0.121810067E-01     0.129769120E-02
     0.124072360E-01     0.230824460E-01    -0.804035164E-03    -0.442638773E-01    -0.212346952E-01    -0.122923387E-01     0.121548661E-02
     0.140614310E-01     0.233381118E-01     0.147619546E-03    -0.432594420E-01    -0.209608970E-01    -0.124022876E-01     0.113272490E-02
     0.157155880E-01     0.236044588E-01     0.111251618E-02    -0.422415505E-01    -0.206761458E-01    -0.125108271E-01     0.104941641E-02
     0.173697020E-01     0.238815520E-01     0.209060640E-02    -0.412102678E-01    -0.203803884E-01    -0.126179308E-01     0.965571569E-03
     0.190237680E-01     0.241694548E-01     0.308184045E-02    -0.401656604E-01    -0.200735728E-01    -0.127235724E-01     0.881200766E-03
     0.206777830E-01     0.244682301E-01     0.408616840E-02    -0.391077948E-01    -0.197556478E-01    -0.128277261E-01     0.796314293E-03
     0.223317400E-01     0.247779387E-01     0.510353648E-02    -0.380367421E-01    -0.194265646E-01    -0.129303657E-01     0.710922626E-03
     0.239856370E-01     0.250986410E-01     0.613389259E-02    -0.369525711E-01    -0.190862747E-01    -0.130314656E-01     0.625035964E-03
     0.256394680E-01     0.254303955E-01     0.717718081E-02    -0.358553552E-01    -0.187347316E-01    -0.131310000E-01     0.538664695E-03
     0.272932290E-01     0.257732600E-01     0.823334507E-02    -0.347451677E-01    -0.183718900E-01    -0.132289435E-01     0.451819084E-03
     0.289469150E-01     0.261272905E-01     0.930232727E-02    -0.336220842E-01    -0.179977061E-01    -0.133252706E-01     0.364509426E-03
     0.306005220E-01     0.264925421E-01     0.103840686E-01    -0.324861810E-01    -0.176121373E-01    -0.134199561E-01     0.276745942E-03
     0.322540450E-01     0.268690686E-01     0.114785084E-01    -0.313375365E-01    -0.172151424E-01    -0.135129748E-01     0.188538883E-03
     0.339074800E-01     0.272569224E-01     0.125855850E-01    -0.301762302E-01    -0.168066818E-01    -0.136043019E-01     0.998984220E-04
     0.355608220E-01     0.276561545E-01     0.137052349E-01    -0.290023434E-01    -0.163867172E-01    -0.136939125E-01     0.108347604E-04
     0.372140670E-01     0.280668149E-01     0.148373940E-01    -0.278159581E-01    -0.159552116E-01    -0.137817819E-01    -0.786419809E-04
     0.388672100E-01     0.284889519E-01     0.159819962E-01    -0.266171588E-01    -0.155121297E-01    -0.138678855E-01    -0.168521654E-03
     0.405202460E-01     0.289226126E-01     0.171389738E-01    -0.254060311E-01    -0.150574376E-01    -0.139521991E-01    -0.258794141E-03
     0.421731720E-01     0.293678431E-01     0.183082595E-01    -0.241826606E-01    -0.145911023E-01    -0.140346985E-01    -0.349449459E-03
     0.438259820E-01     0.298246876E-01     0.194897825E-01    -0.229471367E-01    -0.141130930E-01    -0.141153594E-01    -0.440477496E-03
     0.454786720E-01     0.302931892E-01     0.206834719E-01    -0.216995483E-01    -0.136233800E-01    -0.141941581E-01    -0.531868280E-03
     0.471312380E-01     0.307733899E-01     0.218892559E-01    -0.204399861E-01    -0.131219348E-01    -0.142710707E-01    -0.623611870E-03
     0.487836750E-01     0.312653299E-01     0.231070604E-01    -0.191685425E-01    -0.126087309E-01    -0.143460737E-01    -0.715698306E-03
     0.504359780E-01     0.317690480E-01     0.243368101E-01    -0.178853117E-01    -0.120837430E-01    -0.144191437E-01    -0.808117661E-03
     0.520881440E-01     0.322845822E-01     0.255784300E-01    -0.165903872E-01    -0.115469468E-01    -0.144902574E-01    -0.900860157E-03
     0.537401660E-01     0.328119681E-01     0.268318408E-01    -0.152838674E-01    -0.109983208E-01    -0.145593916E-01    -0.993915827E-03
     0.553920420E-01     0.333512411E-01     0.280969656E-01    -0.139658476E-01    -0.104378431E-01    -0.146265234E-01    -0.108727503E-02
     0.570437660E-01     0.339024342E-01     0.293737235E-01    -0.126364279E-01    -0.986549501E-02    -0.146916301E-01    -0.118092792E-02
     0.586953340E-01     0.344655796E-01     0.306620336E-01    -0.112957080E-01    -0.928125826E-02    -0.147546891E-01    -0.127486482E-02
     0.603467410E-01     0.350407076E-01     0.319618134E-01    -0.994378959E-02    -0.868511659E-02    -0.148156778E-01    -0.136907604E-02
     0.619979830E-01     0.356278476E-01     0.332729795E-01    -0.858077484E-02    -0.807705484E-02    -0.148745742E-01    -0.146355198E-02
     0.636490560E-01     0.362270274E-01     0.345954478E-01    -0.720676712E-02    -0.745705933E-02    -0.149313560E-01    -0.155828308E-02
     0.652999540E-01     0.368382727E-01     0.359291312E-01    -0.582187270E-02    -0.682511861E-02    -0.149860014E-01    -0.165325972E-02
     0.669506740E-01     0.374616090E-01     0.372739436E-01    -0.442619651E-02    -0.618122160E-02    -0.150384886E-01    -0.174847249E-02
     0.686012100E-01     0.380970590E-01     0.386297958E-01    -0.301984723E-02    -0.552535986E-02    -0.150887961E-01    -0.184391185E-02
     0.702515580E-01     0.387446448E-01     0.399965988E-01    -0.160293299E-02    -0.485752567E-02    -0.151369025E-01    -0.193956843E-02
     0.719017150E-01     0.394043877E-01     0.413742633E-01    -0.175562200E-03    -0.417771239E-02    -0.151827866E-01    -0.203543296E-02
     0.735516740E-01     0.400763054E-01     0.427626957E-01     0.126215215E-02    -0.348591649E-02    -0.152264274E-01    -0.213149599E-02
     0.752014320E-01     0.407604164E-01     0.441618044E-01     0.271009939E-02    -0.278213430E-02    -0.152678041E-01    -0.222774835E-02
     0.768509850E-01     0.414567367E-01     0.455714961E-01     0.416816693E-02    -0.206636404E-02    -0.153068960E-01    -0.232418086E-02
     0.785003270E-01     0.421652806E-01     0.469916747E-01     0.563623930E-02    -0.133860631E-02    -0.153436827E-01    -0.242078427E-02
     0.801494540E-01     0.428860613E-01     0.484222447E-01     0.711420174E-02    -0.598862295E-03    -0.153781440E-01    -0.251754952E-02
     0.817983620E-01     0.436190908E-01     0.498631095E-01     0.860193844E-02     0.152865298E-03    -0.154102597E-01    -0.261446757E-02
     0.834470460E-01     0.443643791E-01     0.513141706E-01     0.100993317E-01     0.916571845E-03    -0.154400100E-01    -0.271152941E-02
     0.850955010E-01     0.451219348E-01     0.527753285E-01     0.116062627E-01     0.169225122E-02    -0.154673751E-01    -0.280872606E-02
     0.867437240E-01     0.458917658E-01     0.542464845E-01     0.131226136E-01     0.247989675E-02    -0.154923357E-01    -0.290604873E-02
     0.883917090E-01     0.466738773E-01     0.557275363E-01     0.146482628E-01     0.327949888E-02    -0.155148724E-01    -0.300348849E-02
     0.900394530E-01     0.474682743E-01     0.572183832E-01     0.161830904E-01     0.409104800E-02    -0.155349661E-01    -0.310103666E-02
     0.916869500E-01     0.482749590E-01     0.587189208E-01     0.177269728E-01     0.491453157E-02    -0.155525979E-01    -0.319868443E-02
     0.933341960E-01     0.490939330E-01     0.602290456E-01     0.192797875E-01     0.574993656E-02    -0.155677491E-01    -0.329642319E-02
     0.949811860E-01     0.499251961E-01     0.617486524E-01     0.208414101E-01     0.659724796E-02    -0.155804012E-01    -0.339424430E-02
     0.966279170E-01     0.507687474E-01     0.632776367E-01     0.224117170E-01     0.745645033E-02    -0.155905359E-01    -0.349213931E-02
     0.982743830E-01     0.516245833E-01     0.648158905E-01     0.239905813E-01     0.832752523E-02    -0.155981352E-01    -0.359009967E-02
     0.999205800E-01     0.524926994E-01     0.663633067E-01     0.255778767E-01     0.921045381E-02    -0.156031811E-01    -0.368811699E-02
     0.101566500E+00     0.533730880E-01     0.679197735E-01     0.271734726E-01     0.101052136E-01    -0.156056559E-01    -0.378618271E-02
     0.103212150E+00     0.542657479E-01     0.694851926E-01     0.287772520E-01     0.110117888E-01    -0.156055422E-01    -0.388428922E-02
     0.104857510E+00     0.551706619E-01     0.710594392E-01     0.303890708E-01     0.119301475E-01    -0.156028228E-01    -0.398242739E-02
     0.106502590E+00     0.560878275E-01     0.726424162E-01     0.320088135E-01     0.128602729E-01    -0.155974805E-01    -0.408058993E-02
     0.108147370E+00     0.570172245E-01     0.742339970E-01     0.336363346E-01     0.138021299E-01    -0.155894986E-01    -0.417876780E-02
     0.109791860E+00     0.579588477E-01     0.758340830E-01     0.352715170E-01     0.147556990E-01    -0.155788603E-01    -0.427695387E-02
     0.111436050E+00     0.589126794E-01     0.774425559E-01     0.369142237E-01     0.157209481E-01    -0.155655493E-01    -0.437513983E-02
     0.113079940E+00     0.598787063E-01     0.790593059E-01     0.385643267E-01     0.166978492E-01    -0.155495493E-01    -0.447331808E-02
     0.114723510E+00     0.608569015E-01     0.806842032E-01     0.402216772E-01     0.176863611E-01    -0.155308445E-01    -0.457147986E-02
     0.116366770E+00     0.618472547E-01     0.823171466E-01     0.418861559E-01     0.186864593E-01    -0.155094190E-01    -0.466961828E-02
     0.118009710E+00     0.628497423E-01     0.839580145E-01     0.435576231E-01     0.196981056E-01    -0.154852573E-01    -0.476772535E-02
     0.119652330E+00     0.638643452E-01     0.856066948E-01     0.452359484E-01     0.207212667E-01    -0.154583439E-01    -0.486579371E-02
     0.121294620E+00     0.648910368E-01     0.872630644E-01     0.469209906E-01     0.217559019E-01    -0.154286640E-01    -0.496381550E-02
     0.122936580E+00     0.659297953E-01     0.889270098E-01     0.486126183E-01     0.228019752E-01    -0.153962023E-01    -0.506178351E-02
     0.124578200E+00     0.669805912E-01     0.905984069E-01     0.503106892E-01     0.238594429E-01    -0.153609446E-01    -0.515969004E-02
     0.126219480E+00     0.680433998E-01     0.922771410E-01     0.520150711E-01     0.249282665E-01    -0.153228761E-01    -0.525752801E-02
     0.127860420E+00     0.691181955E-01     0.939630969E-01     0.537256311E-01     0.260084060E-01    -0.152819825E-01    -0.535529046E-02
     0.129501010E+00     0.702049444E-01     0.956561486E-01     0.554422257E-01     0.270998140E-01    -0.152382501E-01    -0.545296987E-02
     0.131141240E+00     0.713036114E-01     0.973561697E-01     0.571647105E-01     0.282024413E-01    -0.151916650E-01    -0.555055883E-02
     0.132781110E+00     0.724141664E-01     0.990630432E-01     0.588929517E-01     0.293162442E-01    -0.151422138E-01    -0.564805057E-02
     0.134420620E+00     0.735365783E-01     0.100776652E+00     0.606268148E-01     0.304411777E-01    -0.150898829E-01    -0.574543843E-02
     0.136059760E+00     0.746708077E-01     0.102496868E+00     0.623661547E-01     0.315771890E-01    -0.150346595E-01    -0.584271519E-02
     0.137698530E+00     0.758168208E-01     0.104223574E+00     0.641108363E-01     0.327242306E-01    -0.149765304E-01    -0.593987434E-02
     0.139336920E+00     0.769745756E-01     0.105956640E+00     0.658607137E-01     0.338822471E-01    -0.149154833E-01    -0.603690882E-02
     0.140974930E+00     0.781440355E-01     0.107695947E+00     0.676156515E-01     0.350511885E-01    -0.148515056E-01    -0.613381228E-02
     0.142612560E+00     0.793251631E-01     0.109441376E+00     0.693755139E-01     0.362310041E-01    -0.147845850E-01    -0.623057842E-02
     0.144249790E+00     0.805179049E-01     0.111192788E+00     0.711401434E-01     0.374216273E-01    -0.147147101E-01    -0.632719983E-02
     0.145886630E+00     0.817222280E-01     0.112950071E+00     0.729094148E-01     0.386230120E-01    -0.146418686E-01    -0.642367098E-02
     0.147523080E+00     0.829380911E-01     0.114713107E+00     0.746831918E-01     0.398351040E-01    -0.145660489E-01    -0.651998581E-02
     0.149159110E+00     0.841654293E-01     0.116481742E+00     0.764613055E-01     0.410578255E-01    -0.144872409E-01    -0.661613658E-02
     0.150794740E+00     0.854042136E-01     0.118255878E+00     0.782436412E-01     0.422911346E-01    -0.144054325E-01    -0.671211857E-02
     0.152429960E+00     0.866543916E-01     0.120035383E+00     0.800300513E-01     0.435349663E-01    -0.143206131E-01    -0.680792539E-02
     0.154064760E+00     0.879159093E-01     0.121820124E+00     0.818203885E-01     0.447892540E-01    -0.142327725E-01    -0.690355070E-02
     0.155699130E+00     0.891887115E-01     0.123609971E+00     0.836145051E-01     0.460539301E-01    -0.141419007E-01    -0.699898828E-02
     0.157333090E+00     0.904727654E-01     0.125404823E+00     0.854122865E-01     0.473289492E-01    -0.140479864E-01    -0.709423373E-02
     0.158966610E+00     0.917679978E-01     0.127204526E+00     0.872135631E-01     0.486142260E-01    -0.139510211E-01    -0.718927982E-02
     0.160599690E+00     0.930743575E-01     0.129008958E+00     0.890181984E-01     0.499096973E-01    -0.138509950E-01    -0.728412114E-02
     0.162232340E+00     0.943918008E-01     0.130818009E+00     0.908260670E-01     0.512153072E-01    -0.137478980E-01    -0.737875295E-02
     0.163864540E+00     0.957202584E-01     0.132631534E+00     0.926370104E-01     0.525309747E-01    -0.136417219E-01    -0.747316886E-02
     0.165496290E+00     0.970596761E-01     0.134449413E+00     0.944508925E-01     0.538566337E-01    -0.135324575E-01    -0.756736372E-02
     0.167127590E+00     0.984099988E-01     0.136271523E+00     0.962675773E-01     0.551922175E-01    -0.134200961E-01    -0.766133246E-02
     0.168758440E+00     0.997711702E-01     0.138097742E+00     0.980869290E-01     0.565376582E-01    -0.133046288E-01    -0.775507009E-02
     0.170388820E+00     0.101143116E+00     0.139927927E+00     0.999087896E-01     0.578928707E-01    -0.131860488E-01    -0.784857058E-02
     0.172018730E+00     0.102525779E+00     0.141761955E+00     0.101733024E+00     0.592577852E-01    -0.130643477E-01    -0.794182910E-02
     0.173648180E+00     0.103919107E+00     0.143599717E+00     0.103559508E+00     0.606323396E-01    -0.129395169E-01    -0.803484150E-02
     0.175277150E+00     0.105323022E+00     0.145441068E+00     0.105388085E+00     0.620164459E-01    -0.128115501E-01    -0.812760200E-02
     0.176905640E+00     0.106737465E+00     0.147285887E+00     0.107218620E+00     0.634100316E-01    -0.126804400E-01    -0.822010605E-02
     0.178533640E+00     0.108162363E+00     0.149134043E+00     0.109050968E+00     0.648130153E-01    -0.125461799E-01    -0.831234860E-02
     0.180161160E+00     0.109597663E+00     0.150985424E+00     0.110885007E+00     0.662253318E-01    -0.124087622E-01    -0.840432583E-02
     0.181788180E+00     0.111043282E+00     0.152839887E+00     0.112720580E+00     0.676468892E-01    -0.122681817E-01    -0.849603233E-02
     0.183414710E+00     0.112499164E+00     0.154697325E+00     0.114557567E+00     0.690776208E-01    -0.121244310E-01    -0.858746444E-02
     0.185040730E+00     0.113965226E+00     0.156557593E+00     0.116395812E+00     0.705174331E-01    -0.119775055E-01    -0.867861691E-02
     0.186666250E+00     0.115441410E+00     0.158420583E+00     0.118235195E+00     0.719662580E-01    -0.118273983E-01    -0.876948628E-02
     0.188291250E+00     0.116927629E+00     0.160286152E+00     0.120075563E+00     0.734240004E-01    -0.116741055E-01    -0.886006746E-02
     0.189915750E+00     0.118423835E+00     0.162154205E+00     0.121916806E+00     0.748906000E-01    -0.115176194E-01    -0.895035772E-02
     0.191539720E+00     0.119929929E+00     0.164024588E+00     0.123758761E+00     0.763659511E-01    -0.113579378E-01    -0.904035161E-02
     0.193163160E+00     0.121445842E+00     0.165897182E+00     0.125601299E+00     0.778499740E-01    -0.111950554E-01    -0.913004545E-02
     0.194786080E+00     0.122971513E+00     0.167771882E+00     0.127444301E+00     0.793425981E-01    -0.110289665E-01    -0.921943619E-02
     0.196408470E+00     0.124506860E+00     0.169648557E+00     0.129287629E+00     0.808437336E-01    -0.108596673E-01    -0.930851975E-02
     0.198030320E+00     0.126051801E+00     0.171527080E+00     0.131131144E+00     0.823532900E-01    -0.106871546E-01    -0.939729218E-02
     0.199651620E+00     0.127606255E+00     0.173407322E+00     0.132974707E+00     0.838711765E-01    -0.105114252E-01    -0.948574959E-02
     0.201272380E+00     0.129170158E+00     0.175289179E+00     0.134818204E+00     0.853973201E-01    -0.103324743E-01    -0.957388928E-02
     0.202892590E+00     0.130743424E+00     0.177172524E+00     0.136661499E+00     0.869316289E-01    -0.101502991E-01    -0.966170754E-02
     0.204512250E+00     0.132325980E+00     0.179057242E+00     0.138504467E+00     0.884740197E-01    -0.996489639E-02    -0.974920130E-02
     0.206131340E+00     0.133917730E+00     0.180943195E+00     0.140346962E+00     0.900243899E-01    -0.977626514E-02    -0.983636649E-02
     0.207749870E+00     0.135518608E+00     0.182830282E+00     0.142188872E+00     0.915826652E-01    -0.958440131E-02    -0.992320075E-02
     0.209367830E+00     0.137128528E+00     0.184718377E+00     0.144030066E+00     0.931487515E-01    -0.938930337E-02    -0.100097008E-01
     0.210985220E+00     0.138747412E+00     0.186607370E+00     0.145870422E+00     0.947225642E-01    -0.919096886E-02    -0.100958638E-01
     0.212602030E+00     0.140375172E+00     0.188497136E+00     0.147709808E+00     0.963040085E-01    -0.898939679E-02    -0.101816866E-01
     0.214218260E+00     0.142011730E+00     0.190387566E+00     0.149548107E+00     0.978929990E-01    -0.878458519E-02    -0.102671668E-01
