#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 unknown 
# Used material is:
 unknown 
# Number of phase matrix elements : 
 4 
# number of wavelengths 
    91
#  lambda         nteta          Cext               SSA                g 
 9.9002366e-01     1.6190000e+00  0.0  0.0  0.0 
 9.9026807e-01     1.6560000e+00  0.0  0.0  0.0 
 9.9050946e-01     1.7160000e+00  0.0  0.0  0.0 
 9.9074784e-01     1.7470000e+00  0.0  0.0  0.0 
 9.9098320e-01     1.7730000e+00  0.0  0.0  0.0 
 9.9121554e-01     1.7960000e+00  0.0  0.0  0.0 
 9.9144486e-01     1.7850000e+00  0.0  0.0  0.0 
 9.9167116e-01     1.8110000e+00  0.0  0.0  0.0 
 9.9189444e-01     1.8450000e+00  0.0  0.0  0.0 
 9.9211470e-01     1.9190000e+00  0.0  0.0  0.0 
 9.9233194e-01     2.0109999e+00  0.0  0.0  0.0 
 9.9254615e-01     2.0990000e+00  0.0  0.0  0.0 
 9.9275734e-01     2.1589999e+00  0.0  0.0  0.0 
 9.9296551e-01     2.2030001e+00  0.0  0.0  0.0 
 9.9317065e-01     2.2939999e+00  0.0  0.0  0.0 
 9.9337277e-01     2.3870001e+00  0.0  0.0  0.0 
 9.9357186e-01     2.4340000e+00  0.0  0.0  0.0 
 9.9376792e-01     2.4920001e+00  0.0  0.0  0.0 
 9.9396096e-01     2.5400000e+00  0.0  0.0  0.0 
 9.9415096e-01     2.5960000e+00  0.0  0.0  0.0 
 9.9433794e-01     2.7279999e+00  0.0  0.0  0.0 
 9.9452190e-01     2.9270000e+00  0.0  0.0  0.0 
 9.9470282e-01     3.1129999e+00  0.0  0.0  0.0 
 9.9488071e-01     3.1989999e+00  0.0  0.0  0.0 
 9.9505557e-01     3.3369999e+00  0.0  0.0  0.0 
 9.9522740e-01     3.4319999e+00  0.0  0.0  0.0 
 9.9539620e-01     3.5980000e+00  0.0  0.0  0.0 
 9.9556196e-01     3.7370000e+00  0.0  0.0  0.0 
 9.9572470e-01     3.8260000e+00  0.0  0.0  0.0 
 9.9588440e-01     3.9110000e+00  0.0  0.0  0.0 
 9.9604107e-01     3.8829999e+00  0.0  0.0  0.0 
 9.9619470e-01     3.9050000e+00  0.0  0.0  0.0 
 9.9627038e-01     4.0209999e+00  0.0  0.0  0.0 
 9.9634530e-01     4.2550001e+00  0.0  0.0  0.0 
 9.9641946e-01     4.5009999e+00  0.0  0.0  0.0 
 9.9649286e-01     4.7410002e+00  0.0  0.0  0.0 
 9.9656550e-01     4.9970002e+00  0.0  0.0  0.0 
 9.9663739e-01     5.2519999e+00  0.0  0.0  0.0 
 9.9670851e-01     5.4850001e+00  0.0  0.0  0.0 
 9.9677888e-01     5.7140002e+00  0.0  0.0  0.0 
 9.9684849e-01     5.9879999e+00  0.0  0.0  0.0 
 9.9691733e-01     6.2779999e+00  0.0  0.0  0.0 
 9.9698542e-01     6.5320001e+00  0.0  0.0  0.0 
 9.9705275e-01     6.7700000e+00  0.0  0.0  0.0 
 9.9711932e-01     6.9959998e+00  0.0  0.0  0.0 
 9.9718513e-01     7.1900001e+00  0.0  0.0  0.0 
 9.9725019e-01     7.3759999e+00  0.0  0.0  0.0 
 9.9731448e-01     7.5489998e+00  0.0  0.0  0.0 
 9.9737801e-01     7.7100000e+00  0.0  0.0  0.0 
 9.9744078e-01     7.9219999e+00  0.0  0.0  0.0 
 9.9750280e-01     8.1110001e+00  0.0  0.0  0.0 
 9.9756405e-01     8.2110004e+00  0.0  0.0  0.0 
 9.9762454e-01     8.2799997e+00  0.0  0.0  0.0 
 9.9768428e-01     8.4029999e+00  0.0  0.0  0.0 
 9.9774325e-01     8.6639996e+00  0.0  0.0  0.0 
 9.9780147e-01     8.9589996e+00  0.0  0.0  0.0 
 9.9785892e-01     9.2320004e+00  0.0  0.0  0.0 
 9.9791562e-01     9.5959997e+00  0.0  0.0  0.0 
 9.9797155e-01     9.9139996e+00  0.0  0.0  0.0 
 9.9802673e-01     1.0150000e+01  0.0  0.0  0.0 
 9.9808114e-01     1.0510000e+01  0.0  0.0  0.0 
 9.9813480e-01     1.0980000e+01  0.0  0.0  0.0 
 9.9818769e-01     1.1390000e+01  0.0  0.0  0.0 
 9.9823983e-01     1.1810000e+01  0.0  0.0  0.0 
 9.9829120e-01     1.2520000e+01  0.0  0.0  0.0 
 9.9834182e-01     1.3360000e+01  0.0  0.0  0.0 
 9.9839167e-01     1.4250000e+01  0.0  0.0  0.0 
 9.9844076e-01     1.5100000e+01  0.0  0.0  0.0 
 9.9848910e-01     1.5940000e+01  0.0  0.0  0.0 
 9.9853667e-01     1.6940001e+01  0.0  0.0  0.0 
 9.9858348e-01     1.7959999e+01  0.0  0.0  0.0 
 9.9862953e-01     1.8870001e+01  0.0  0.0  0.0 
 9.9867483e-01     1.9700001e+01  0.0  0.0  0.0 
 9.9871936e-01     2.0530001e+01  0.0  0.0  0.0 
 9.9876313e-01     2.1500000e+01  0.0  0.0  0.0 
 9.9880614e-01     2.2340000e+01  0.0  0.0  0.0 
 9.9884839e-01     2.3200001e+01  0.0  0.0  0.0 
 9.9888987e-01     2.3879999e+01  0.0  0.0  0.0 
 9.9893060e-01     2.4510000e+01  0.0  0.0  0.0 
 9.9897057e-01     2.5219999e+01  0.0  0.0  0.0 
 9.9900978e-01     2.5940001e+01  0.0  0.0  0.0 
 9.9904822e-01     2.7190001e+01  0.0  0.0  0.0 
 9.9908591e-01     2.9700001e+01  0.0  0.0  0.0 
 9.9912283e-01     3.3000000e+01  0.0  0.0  0.0 
 9.9915899e-01     3.6410000e+01  0.0  0.0  0.0 
 9.9919440e-01     3.9869999e+01  0.0  0.0  0.0 
 9.9922904e-01     4.3509998e+01  0.0  0.0  0.0 
 9.9926292e-01     4.7349998e+01  0.0  0.0  0.0 
 9.9929604e-01     5.0939999e+01  0.0  0.0  0.0 
 9.9932839e-01     5.3509998e+01  0.0  0.0  0.0 
 9.9935999e-01     5.6369999e+01  0.0  0.0  0.0 
 9.9939083e-01     6.0220001e+01  0.0  0.0  0.0 
 9.9939690e-01     6.1060001e+01  0.0  0.0  0.0 
 9.9940295e-01     6.1950001e+01  0.0  0.0  0.0 
 9.9940896e-01     6.2900002e+01  0.0  0.0  0.0 
 9.9941495e-01     6.3939999e+01  0.0  0.0  0.0 
 9.9942090e-01     6.5050003e+01  0.0  0.0  0.0 
 9.9942683e-01     6.6239998e+01  0.0  0.0  0.0 
 9.9943272e-01     6.7489998e+01  0.0  0.0  0.0 
 9.9943858e-01     6.8769997e+01  0.0  0.0  0.0 
 9.9944441e-01     7.0059998e+01  0.0  0.0  0.0 
 9.9945022e-01     7.1330002e+01  0.0  0.0  0.0 
 9.9945599e-01     7.2589996e+01  0.0  0.0  0.0 
 9.9946173e-01     7.3839996e+01  0.0  0.0  0.0 
 9.9946744e-01     7.5080002e+01  0.0  0.0  0.0 
 9.9947312e-01     7.6330002e+01  0.0  0.0  0.0 
 9.9947877e-01     7.7599998e+01  0.0  0.0  0.0 
 9.9948439e-01     7.8870003e+01  0.0  0.0  0.0 
 9.9948998e-01     8.0139999e+01  0.0  0.0  0.0 
 9.9949554e-01     8.1389999e+01  0.0  0.0  0.0 
 9.9950106e-01     8.2629997e+01  0.0  0.0  0.0 
 9.9950656e-01     8.3849998e+01  0.0  0.0  0.0 
 9.9951203e-01     8.5070000e+01  0.0  0.0  0.0 
 9.9951746e-01     8.6279999e+01  0.0  0.0  0.0 
 9.9952287e-01     8.7500000e+01  0.0  0.0  0.0 
 9.9952825e-01     8.8720001e+01  0.0  0.0  0.0 
 9.9953359e-01     8.9949997e+01  0.0  0.0  0.0 
 9.9953891e-01     9.1169998e+01  0.0  0.0  0.0 
 9.9954419e-01     9.2370003e+01  0.0  0.0  0.0 
 9.9954944e-01     9.3550003e+01  0.0  0.0  0.0 
 9.9955467e-01     9.4709999e+01  0.0  0.0  0.0 
 9.9955986e-01     9.5879997e+01  0.0  0.0  0.0 
 9.9956502e-01     9.7059998e+01  0.0  0.0  0.0 
 9.9957015e-01     9.8300003e+01  0.0  0.0  0.0 
 9.9957526e-01     9.9599998e+01  0.0  0.0  0.0 
 9.9958033e-01     1.0100000e+02  0.0  0.0  0.0 
 9.9958537e-01     1.0240000e+02  0.0  0.0  0.0 
 9.9959038e-01     1.0400000e+02  0.0  0.0  0.0 
 9.9959536e-01     1.0550000e+02  0.0  0.0  0.0 
 9.9960031e-01     1.0720000e+02  0.0  0.0  0.0 
 9.9960523e-01     1.0880000e+02  0.0  0.0  0.0 
 9.9961012e-01     1.1060000e+02  0.0  0.0  0.0 
 9.9961497e-01     1.1230000e+02  0.0  0.0  0.0 
 9.9961980e-01     1.1420000e+02  0.0  0.0  0.0 
 9.9962460e-01     1.1610000e+02  0.0  0.0  0.0 
 9.9962936e-01     1.1810000e+02  0.0  0.0  0.0 
 9.9963410e-01     1.2020000e+02  0.0  0.0  0.0 
 9.9963881e-01     1.2230000e+02  0.0  0.0  0.0 
 9.9964348e-01     1.2440000e+02  0.0  0.0  0.0 
 9.9964813e-01     1.2650000e+02  0.0  0.0  0.0 
 9.9965274e-01     1.2860001e+02  0.0  0.0  0.0 
 9.9965732e-01     1.3070000e+02  0.0  0.0  0.0 
 9.9966188e-01     1.3280000e+02  0.0  0.0  0.0 
 9.9966640e-01     1.3489999e+02  0.0  0.0  0.0 
 9.9967089e-01     1.3700000e+02  0.0  0.0  0.0 
 9.9967536e-01     1.3939999e+02  0.0  0.0  0.0 
 9.9967979e-01     1.4189999e+02  0.0  0.0  0.0 
 9.9968419e-01     1.4470000e+02  0.0  0.0  0.0 
 9.9968856e-01     1.4780000e+02  0.0  0.0  0.0 
 9.9969290e-01     1.5120000e+02  0.0  0.0  0.0 
 9.9969721e-01     1.5489999e+02  0.0  0.0  0.0 
 9.9970149e-01     1.5880000e+02  0.0  0.0  0.0 
 9.9970574e-01     1.6289999e+02  0.0  0.0  0.0 
 9.9970996e-01     1.6720000e+02  0.0  0.0  0.0 
 9.9971415e-01     1.7170000e+02  0.0  0.0  0.0 
 9.9971830e-01     1.7620000e+02  0.0  0.0  0.0 
 9.9972243e-01     1.8080000e+02  0.0  0.0  0.0 
 9.9972653e-01     1.8550000e+02  0.0  0.0  0.0 
 9.9973059e-01     1.9020000e+02  0.0  0.0  0.0 
 9.9973463e-01     1.9480000e+02  0.0  0.0  0.0 
 9.9973863e-01     1.9939999e+02  0.0  0.0  0.0 
 9.9974261e-01     2.0389999e+02  0.0  0.0  0.0 
 9.9974655e-01     2.0839999e+02  0.0  0.0  0.0 
 9.9975047e-01     2.1300000e+02  0.0  0.0  0.0 
 9.9975435e-01     2.1770000e+02  0.0  0.0  0.0 
 9.9975820e-01     2.2270000e+02  0.0  0.0  0.0 
 9.9976203e-01     2.2830000e+02  0.0  0.0  0.0 
 9.9976582e-01     2.3450000e+02  0.0  0.0  0.0 
 9.9976958e-01     2.4139999e+02  0.0  0.0  0.0 
 9.9977331e-01     2.4889999e+02  0.0  0.0  0.0 
 9.9977701e-01     2.5710001e+02  0.0  0.0  0.0 
 9.9978068e-01     2.6579999e+02  0.0  0.0  0.0 
 9.9978432e-01     2.7470001e+02  0.0  0.0  0.0 
 9.9978793e-01     2.8389999e+02  0.0  0.0  0.0 
 9.9979151e-01     2.9320001e+02  0.0  0.0  0.0 
 9.9979506e-01     3.0250000e+02  0.0  0.0  0.0 
 9.9979858e-01     3.1189999e+02  0.0  0.0  0.0 
 9.9980207e-01     3.2120001e+02  0.0  0.0  0.0 
 9.9980552e-01     3.3050000e+02  0.0  0.0  0.0 
 9.9980895e-01     3.3989999e+02  0.0  0.0  0.0 
 9.9981235e-01     3.4929999e+02  0.0  0.0  0.0 
 9.9981571e-01     3.5900000e+02  0.0  0.0  0.0 
 9.9981905e-01     3.6920001e+02  0.0  0.0  0.0 
 9.9982235e-01     3.8010001e+02  0.0  0.0  0.0 
 9.9982563e-01     3.9179999e+02  0.0  0.0  0.0 
 9.9982887e-01     4.0450000e+02  0.0  0.0  0.0 
 9.9983208e-01     4.1810001e+02  0.0  0.0  0.0 
 9.9983527e-01     4.3260001e+02  0.0  0.0  0.0 
 9.9983842e-01     4.4779999e+02  0.0  0.0  0.0 
 9.9984154e-01     4.6360001e+02  0.0  0.0  0.0 
 9.9984463e-01     4.7979999e+02  0.0  0.0  0.0 
 9.9984770e-01     4.9639999e+02  0.0  0.0  0.0 
 9.9985073e-01     5.1329999e+02  0.0  0.0  0.0 
 9.9985373e-01     5.3050000e+02  0.0  0.0  0.0 
 9.9985670e-01     5.4829999e+02  0.0  0.0  0.0 
 9.9985964e-01     5.6659998e+02  0.0  0.0  0.0 
 9.9986254e-01     5.8570001e+02  0.0  0.0  0.0 
 9.9986542e-01     6.0550000e+02  0.0  0.0  0.0 
 9.9986827e-01     6.2620001e+02  0.0  0.0  0.0 
 9.9987109e-01     6.4779999e+02  0.0  0.0  0.0 
 9.9987388e-01     6.7029999e+02  0.0  0.0  0.0 
 9.9987663e-01     6.9359998e+02  0.0  0.0  0.0 
 9.9987936e-01     7.1779999e+02  0.0  0.0  0.0 
 9.9988205e-01     7.4290002e+02  0.0  0.0  0.0 
 9.9988472e-01     7.6909998e+02  0.0  0.0  0.0 
 9.9988735e-01     7.9640002e+02  0.0  0.0  0.0 
 9.9988996e-01     8.2520001e+02  0.0  0.0  0.0 
 9.9989253e-01     8.5540002e+02  0.0  0.0  0.0 
 9.9989508e-01     8.8720001e+02  0.0  0.0  0.0 
 9.9989759e-01     9.2070001e+02  0.0  0.0  0.0 
 9.9990007e-01     9.5570001e+02  0.0  0.0  0.0 
 9.9990252e-01     9.9200000e+02  0.0  0.0  0.0 
 9.9990495e-01     1.0290000e+03  0.0  0.0  0.0 
 9.9990734e-01     1.0680000e+03  0.0  0.0  0.0 
 9.9990970e-01     1.1080000e+03  0.0  0.0  0.0 
 9.9991203e-01     1.1490000e+03  0.0  0.0  0.0 
 9.9991433e-01     1.1910000e+03  0.0  0.0  0.0 
 9.9991660e-01     1.2360000e+03  0.0  0.0  0.0 
 9.9991884e-01     1.2830000e+03  0.0  0.0  0.0 
 9.9992104e-01     1.3330000e+03  0.0  0.0  0.0 
 9.9992322e-01     1.3870000e+03  0.0  0.0  0.0 
 9.9992537e-01     1.4440000e+03  0.0  0.0  0.0 
 9.9992749e-01     1.5030000e+03  0.0  0.0  0.0 
 9.9992957e-01     1.5660000e+03  0.0  0.0  0.0 
 9.9993163e-01     1.6310000e+03  0.0  0.0  0.0 
 9.9993366e-01     1.6980000e+03  0.0  0.0  0.0 
 9.9993565e-01     1.7690000e+03  0.0  0.0  0.0 
 9.9993762e-01     1.8440000e+03  0.0  0.0  0.0 
 9.9993955e-01     1.9250000e+03  0.0  0.0  0.0 
 9.9994145e-01     2.0110000e+03  0.0  0.0  0.0 
 9.9994333e-01     2.1050000e+03  0.0  0.0  0.0 
 9.9994517e-01     2.2060000e+03  0.0  0.0  0.0 
 9.9994698e-01     2.3140000e+03  0.0  0.0  0.0 
 9.9994876e-01     2.4300000e+03  0.0  0.0  0.0 
 9.9995052e-01     2.5530000e+03  0.0  0.0  0.0 
 9.9995224e-01     2.6850000e+03  0.0  0.0  0.0 
 9.9995393e-01     2.8270000e+03  0.0  0.0  0.0 
 9.9995559e-01     2.9820000e+03  0.0  0.0  0.0 
 9.9995722e-01     3.1510000e+03  0.0  0.0  0.0 
 9.9995882e-01     3.3360000e+03  0.0  0.0  0.0 
 9.9996038e-01     3.5380000e+03  0.0  0.0  0.0 
 9.9996192e-01     3.7580000e+03  0.0  0.0  0.0 
 9.9996343e-01     3.9980000e+03  0.0  0.0  0.0 
 9.9996491e-01     4.2600000e+03  0.0  0.0  0.0 
 9.9996636e-01     4.5450000e+03  0.0  0.0  0.0 
 9.9996777e-01     4.8570000e+03  0.0  0.0  0.0 
 9.9996916e-01     5.2000000e+03  0.0  0.0  0.0 
 9.9997051e-01     5.5750000e+03  0.0  0.0  0.0 
 9.9997184e-01     5.9870000e+03  0.0  0.0  0.0 
 9.9997313e-01     6.4390000e+03  0.0  0.0  0.0 
 9.9997440e-01     6.9350000e+03  0.0  0.0  0.0 
 9.9997563e-01     7.4810000e+03  0.0  0.0  0.0 
 9.9997683e-01     8.0800000e+03  0.0  0.0  0.0 
 9.9997801e-01     8.7380000e+03  0.0  0.0  0.0 
 9.9997915e-01     9.4610000e+03  0.0  0.0  0.0 
 9.9998026e-01     1.0260000e+04  0.0  0.0  0.0 
 9.9998134e-01     1.1130000e+04  0.0  0.0  0.0 
 9.9998239e-01     1.2090000e+04  0.0  0.0  0.0 
 9.9998341e-01     1.3140000e+04  0.0  0.0  0.0 
 9.9998440e-01     1.4300000e+04  0.0  0.0  0.0 
 9.9998536e-01     1.5570000e+04  0.0  0.0  0.0 
 9.9998629e-01     1.6980000e+04  0.0  0.0  0.0 
 9.9998719e-01     1.8520000e+04  0.0  0.0  0.0 
 9.9998806e-01     2.0230000e+04  0.0  0.0  0.0 
 9.9998890e-01     2.2120000e+04  0.0  0.0  0.0 
 9.9998970e-01     2.4200000e+04  0.0  0.0  0.0 
 9.9999048e-01     2.6510000e+04  0.0  0.0  0.0 
 9.9999123e-01     2.9070000e+04  0.0  0.0  0.0 
 9.9999194e-01     3.1920000e+04  0.0  0.0  0.0 
 9.9999263e-01     3.5080000e+04  0.0  0.0  0.0 
 9.9999328e-01     3.8590000e+04  0.0  0.0  0.0 
 9.9999391e-01     4.2520000e+04  0.0  0.0  0.0 
 9.9999450e-01     4.6900000e+04  0.0  0.0  0.0 
 9.9999507e-01     5.1810000e+04  0.0  0.0  0.0 
 9.9999560e-01     5.7310000e+04  0.0  0.0  0.0 
 9.9999610e-01     6.3490000e+04  0.0  0.0  0.0 
 9.9999657e-01     7.0470000e+04  0.0  0.0  0.0 
 9.9999701e-01     7.8350000e+04  0.0  0.0  0.0 
 9.9999743e-01     8.7280000e+04  0.0  0.0  0.0 
 9.9999781e-01     9.7390000e+04  0.0  0.0  0.0 
 9.9999816e-01     1.0880000e+05  0.0  0.0  0.0 
 9.9999848e-01     1.2180000e+05  0.0  0.0  0.0 
 9.9999877e-01     1.3630000e+05  0.0  0.0  0.0 
 9.9999903e-01     1.5250000e+05  0.0  0.0  0.0 
 9.9999925e-01     1.7020000e+05  0.0  0.0  0.0 
 9.9999945e-01     1.8900000e+05  0.0  0.0  0.0 
 9.9999962e-01     2.0840000e+05  0.0  0.0  0.0 
 9.9999976e-01     2.2730000e+05  0.0  0.0  0.0 
 9.9999986e-01     2.4440000e+05  0.0  0.0  0.0 
 9.9999994e-01     2.5820000e+05  0.0  0.0  0.0 
 9.9999998e-01     2.6710000e+05  0.0  0.0  0.0 
 1.0000000e+00     2.7020000e+05  0.0  0.0  0.0 
# lambda =   0.950 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     9.8879999e-01  0.0  0.0  0.0 
-9.9999048e-01     8.8270003e-01  0.0  0.0  0.0 
-9.9996192e-01     7.8960001e-01  0.0  0.0  0.0 
-9.9991433e-01     7.0920002e-01  0.0  0.0  0.0 
-9.9984770e-01     6.4080000e-01  0.0  0.0  0.0 
-9.9976203e-01     5.8319998e-01  0.0  0.0  0.0 
-9.9965732e-01     5.3430003e-01  0.0  0.0  0.0 
-9.9953359e-01     4.9190000e-01  0.0  0.0  0.0 
-9.9939083e-01     4.5460001e-01  0.0  0.0  0.0 
-9.9922904e-01     4.2109999e-01  0.0  0.0  0.0 
-9.9904822e-01     3.9050001e-01  0.0  0.0  0.0 
-9.9884839e-01     3.6190000e-01  0.0  0.0  0.0 
-9.9862953e-01     3.3480000e-01  0.0  0.0  0.0 
-9.9839167e-01     3.0890000e-01  0.0  0.0  0.0 
-9.9813480e-01     2.8470001e-01  0.0  0.0  0.0 
-9.9785892e-01     2.6249999e-01  0.0  0.0  0.0 
-9.9756405e-01     2.4240001e-01  0.0  0.0  0.0 
-9.9619470e-01     1.8520001e-01  0.0  0.0  0.0 
-9.9452190e-01     1.5870000e-01  0.0  0.0  0.0 
-9.9254615e-01     1.4510000e-01  0.0  0.0  0.0 
-9.9026807e-01     1.3380000e-01  0.0  0.0  0.0 
-9.8768834e-01     1.2370000e-01  0.0  0.0  0.0 
-9.8480775e-01     1.1530000e-01  0.0  0.0  0.0 
-9.8162718e-01     1.0880000e-01  0.0  0.0  0.0 
-9.7814760e-01     1.0450000e-01  0.0  0.0  0.0 
-9.7437006e-01     1.0260000e-01  0.0  0.0  0.0 
-9.7029573e-01     1.0360000e-01  0.0  0.0  0.0 
-9.6592583e-01     1.0720000e-01  0.0  0.0  0.0 
-9.6126170e-01     1.1320000e-01  0.0  0.0  0.0 
-9.5630476e-01     1.2110000e-01  0.0  0.0  0.0 
-9.5105652e-01     1.3030000e-01  0.0  0.0  0.0 
-9.4551858e-01     1.4060000e-01  0.0  0.0  0.0 
-9.3969262e-01     1.5150000e-01  0.0  0.0  0.0 
-9.3358043e-01     1.6280000e-01  0.0  0.0  0.0 
-9.2718385e-01     1.7380001e-01  0.0  0.0  0.0 
-9.2050485e-01     1.8330000e-01  0.0  0.0  0.0 
-9.1354546e-01     1.8990000e-01  0.0  0.0  0.0 
-9.0630779e-01     1.9280000e-01  0.0  0.0  0.0 
-8.9879405e-01     1.9180000e-01  0.0  0.0  0.0 
-8.9100652e-01     1.8740000e-01  0.0  0.0  0.0 
-8.8294759e-01     1.8070000e-01  0.0  0.0  0.0 
-8.7461971e-01     1.7290001e-01  0.0  0.0  0.0 
-8.6602540e-01     1.6509999e-01  0.0  0.0  0.0 
-8.5716730e-01     1.5800001e-01  0.0  0.0  0.0 
-8.4804810e-01     1.5180001e-01  0.0  0.0  0.0 
-8.3867057e-01     1.4620000e-01  0.0  0.0  0.0 
-8.2903757e-01     1.4080000e-01  0.0  0.0  0.0 
-8.1915204e-01     1.3519999e-01  0.0  0.0  0.0 
-8.0901699e-01     1.2920000e-01  0.0  0.0  0.0 
-7.9863551e-01     1.2260000e-01  0.0  0.0  0.0 
-7.8801075e-01     1.1570000e-01  0.0  0.0  0.0 
-7.7714596e-01     1.0870000e-01  0.0  0.0  0.0 
-7.6604444e-01     1.0200000e-01  0.0  0.0  0.0 
-7.5470958e-01     9.6189998e-02  0.0  0.0  0.0 
-7.4314483e-01     9.1389999e-02  0.0  0.0  0.0 
-7.3135370e-01     8.7690003e-02  0.0  0.0  0.0 
-7.1933980e-01     8.4980004e-02  0.0  0.0  0.0 
-7.0710678e-01     8.3059996e-02  0.0  0.0  0.0 
-6.9465837e-01     8.1680000e-02  0.0  0.0  0.0 
-6.8199836e-01     8.0640003e-02  0.0  0.0  0.0 
-6.6913061e-01     7.9800002e-02  0.0  0.0  0.0 
-6.5605903e-01     7.9070002e-02  0.0  0.0  0.0 
-6.4278761e-01     7.8460000e-02  0.0  0.0  0.0 
-6.2932039e-01     7.8079998e-02  0.0  0.0  0.0 
-6.1566148e-01     7.7959999e-02  0.0  0.0  0.0 
-6.0181502e-01     7.7840000e-02  0.0  0.0  0.0 
-5.8778525e-01     7.7430002e-02  0.0  0.0  0.0 
-5.7357644e-01     7.6839998e-02  0.0  0.0  0.0 
-5.5919290e-01     7.6260000e-02  0.0  0.0  0.0 
-5.4463904e-01     7.6169997e-02  0.0  0.0  0.0 
-5.2991926e-01     7.6860003e-02  0.0  0.0  0.0 
-5.1503807e-01     7.8100003e-02  0.0  0.0  0.0 
-5.0000000e-01     7.9510003e-02  0.0  0.0  0.0 
-4.8480962e-01     8.1000000e-02  0.0  0.0  0.0 
-4.6947156e-01     8.2690001e-02  0.0  0.0  0.0 
-4.5399050e-01     8.5320003e-02  0.0  0.0  0.0 
-4.3837115e-01     8.9780003e-02  0.0  0.0  0.0 
-4.2261826e-01     9.6019998e-02  0.0  0.0  0.0 
-4.0673664e-01     1.0360000e-01  0.0  0.0  0.0 
-3.9073113e-01     1.1120000e-01  0.0  0.0  0.0 
-3.7460659e-01     1.1750000e-01  0.0  0.0  0.0 
-3.5836795e-01     1.2240000e-01  0.0  0.0  0.0 
-3.4202014e-01     1.2650000e-01  0.0  0.0  0.0 
-3.2556815e-01     1.3010000e-01  0.0  0.0  0.0 
-3.0901699e-01     1.3320000e-01  0.0  0.0  0.0 
-2.9237170e-01     1.3580000e-01  0.0  0.0  0.0 
-2.7563736e-01     1.3779999e-01  0.0  0.0  0.0 
-2.5881905e-01     1.4010000e-01  0.0  0.0  0.0 
-2.4192190e-01     1.4340000e-01  0.0  0.0  0.0 
-2.2495105e-01     1.4730000e-01  0.0  0.0  0.0 
-2.0791169e-01     1.5130000e-01  0.0  0.0  0.0 
-1.9080900e-01     1.5520000e-01  0.0  0.0  0.0 
-1.7364818e-01     1.5880001e-01  0.0  0.0  0.0 
-1.5643447e-01     1.6249999e-01  0.0  0.0  0.0 
-1.3917310e-01     1.6680001e-01  0.0  0.0  0.0 
-1.2186934e-01     1.7100000e-01  0.0  0.0  0.0 
-1.0452846e-01     1.7440000e-01  0.0  0.0  0.0 
-8.7155743e-02     1.7710000e-01  0.0  0.0  0.0 
-6.9756474e-02     1.7950000e-01  0.0  0.0  0.0 
-5.2335956e-02     1.8179999e-01  0.0  0.0  0.0 
-3.4899497e-02     1.8420000e-01  0.0  0.0  0.0 
-1.7452406e-02     1.8670000e-01  0.0  0.0  0.0 
 6.1232340e-17     1.8920000e-01  0.0  0.0  0.0 
 1.7452406e-02     1.9210000e-01  0.0  0.0  0.0 
 3.4899497e-02     1.9560000e-01  0.0  0.0  0.0 
 5.2335956e-02     1.9910000e-01  0.0  0.0  0.0 
 6.9756474e-02     2.0220000e-01  0.0  0.0  0.0 
 8.7155743e-02     2.0530000e-01  0.0  0.0  0.0 
 1.0452846e-01     2.0909999e-01  0.0  0.0  0.0 
 1.2186934e-01     2.1320000e-01  0.0  0.0  0.0 
 1.3917310e-01     2.1730000e-01  0.0  0.0  0.0 
 1.5643447e-01     2.2080000e-01  0.0  0.0  0.0 
 1.7364818e-01     2.2340000e-01  0.0  0.0  0.0 
 1.9080900e-01     2.2600000e-01  0.0  0.0  0.0 
 2.0791169e-01     2.2900000e-01  0.0  0.0  0.0 
 2.2495105e-01     2.3220000e-01  0.0  0.0  0.0 
 2.4192190e-01     2.3500000e-01  0.0  0.0  0.0 
 2.5881905e-01     2.3720001e-01  0.0  0.0  0.0 
 2.7563736e-01     2.3899999e-01  0.0  0.0  0.0 
 2.9237170e-01     2.4060000e-01  0.0  0.0  0.0 
 3.0901699e-01     2.4210000e-01  0.0  0.0  0.0 
 3.2556815e-01     2.4370000e-01  0.0  0.0  0.0 
 3.4202014e-01     2.4540000e-01  0.0  0.0  0.0 
 3.5836795e-01     2.4699999e-01  0.0  0.0  0.0 
 3.7460659e-01     2.4820000e-01  0.0  0.0  0.0 
 3.9073113e-01     2.4910000e-01  0.0  0.0  0.0 
 4.0673664e-01     2.4990000e-01  0.0  0.0  0.0 
 4.2261826e-01     2.5130001e-01  0.0  0.0  0.0 
 4.3837115e-01     2.5360000e-01  0.0  0.0  0.0 
 4.5399050e-01     2.5630000e-01  0.0  0.0  0.0 
 4.6947156e-01     2.5900000e-01  0.0  0.0  0.0 
 4.8480962e-01     2.6130000e-01  0.0  0.0  0.0 
 5.0000000e-01     2.6359999e-01  0.0  0.0  0.0 
 5.1503807e-01     2.6670000e-01  0.0  0.0  0.0 
 5.2991926e-01     2.7169999e-01  0.0  0.0  0.0 
 5.4463904e-01     2.7959999e-01  0.0  0.0  0.0 
 5.5919290e-01     2.9089999e-01  0.0  0.0  0.0 
 5.7357644e-01     3.0720001e-01  0.0  0.0  0.0 
 5.8778525e-01     3.2949999e-01  0.0  0.0  0.0 
 6.0181502e-01     3.5699999e-01  0.0  0.0  0.0 
 6.1566148e-01     3.8880000e-01  0.0  0.0  0.0 
