#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 unknown 
# Used material is:
 unknown 
# Number of phase matrix elements : 
 4 
# number of wavelengths 
   186
#  lambda         nteta          Cext               SSA                g 
 1.7452406e-02     2.7034206e-02  0.0  0.0  0.0 
 5.2335956e-02     3.0168643e-02  0.0  0.0  0.0 
 8.7155743e-02     3.4046613e-02  0.0  0.0  0.0 
 1.2186934e-01     3.8811203e-02  0.0  0.0  0.0 
 1.5643447e-01     4.4630401e-02  0.0  0.0  0.0 
 2.0791169e-01     5.5754732e-02  0.0  0.0  0.0 
 2.5881905e-01     7.0487440e-02  0.0  0.0  0.0 
 2.9237170e-01     8.2778513e-02  0.0  0.0  0.0 
 3.2556815e-01     9.7440369e-02  0.0  0.0  0.0 
 3.5836795e-01     1.1486406e-01  0.0  0.0  0.0 
 4.0673664e-01     1.4714584e-01  0.0  0.0  0.0 
 4.5399050e-01     1.8839777e-01  0.0  0.0  0.0 
 4.8480962e-01     2.2192387e-01  0.0  0.0  0.0 
 5.1503807e-01     2.6103365e-01  0.0  0.0  0.0 
 5.4463904e-01     3.0655330e-01  0.0  0.0  0.0 
 5.8778525e-01     3.8877037e-01  0.0  0.0  0.0 
 6.2932039e-01     4.9068195e-01  0.0  0.0  0.0 
 6.5605903e-01     5.7146126e-01  0.0  0.0  0.0 
 6.8199836e-01     6.6400152e-01  0.0  0.0  0.0 
 7.0710678e-01     7.6980639e-01  0.0  0.0  0.0 
 7.4314483e-01     9.5713323e-01  0.0  0.0  0.0 
 7.6604444e-01     1.1039919e+00  0.0  0.0  0.0 
 7.8801075e-01     1.2712671e+00  0.0  0.0  0.0 
 8.0901699e-01     1.4617379e+00  0.0  0.0  0.0 
 8.2903757e-01     1.6785601e+00  0.0  0.0  0.0 
 8.4804810e-01     1.9251384e+00  0.0  0.0  0.0 
 8.7461971e-01     2.3592002e+00  0.0  0.0  0.0 
 8.9879405e-01     2.8814423e+00  0.0  0.0  0.0 
 9.1354546e-01     3.2846475e+00  0.0  0.0  0.0 
 9.2718385e-01     3.7360132e+00  0.0  0.0  0.0 
 9.3969262e-01     4.2389302e+00  0.0  0.0  0.0 
 9.5630476e-01     5.1031208e+00  0.0  0.0  0.0 
 9.6592583e-01     5.7705626e+00  0.0  0.0  0.0 
 9.7437006e-01     6.5481110e+00  0.0  0.0  0.0 
 9.7814760e-01     7.0033998e+00  0.0  0.0  0.0 
 9.8162718e-01     7.5295219e+00  0.0  0.0  0.0 
 9.8480775e-01     8.1648865e+00  0.0  0.0  0.0 
 9.8768834e-01     8.9788504e+00  0.0  0.0  0.0 
 9.9026807e-01     1.0101247e+01  0.0  0.0  0.0 
 9.9144486e-01     1.0848556e+01  0.0  0.0  0.0 
 9.9254615e-01     1.1785556e+01  0.0  0.0  0.0 
 9.9357186e-01     1.2993934e+01  0.0  0.0  0.0 
 9.9452190e-01     1.4597877e+01  0.0  0.0  0.0 
 9.9539620e-01     1.6793657e+01  0.0  0.0  0.0 
 9.9619470e-01     1.9900085e+01  0.0  0.0  0.0 
 9.9663739e-01     2.2410038e+01  0.0  0.0  0.0 
 9.9691733e-01     2.4451796e+01  0.0  0.0  0.0 
 9.9718513e-01     2.6865570e+01  0.0  0.0  0.0 
 9.9756405e-01     3.1380064e+01  0.0  0.0  0.0 
 9.9780147e-01     3.5163342e+01  0.0  0.0  0.0 
 9.9813480e-01     4.2458862e+01  0.0  0.0  0.0 
 9.9834182e-01     4.8844456e+01  0.0  0.0  0.0 
 9.9853667e-01     5.7054100e+01  0.0  0.0  0.0 
 9.9862953e-01     6.2116249e+01  0.0  0.0  0.0 
 9.9880614e-01     7.5058846e+01  0.0  0.0  0.0 
 9.9888987e-01     8.3498375e+01  0.0  0.0  0.0 
 9.9897057e-01     9.3786888e+01  0.0  0.0  0.0 
 9.9904822e-01     1.0649795e+02  0.0  0.0  0.0 
 9.9912283e-01     1.2239069e+02  0.0  0.0  0.0 
 9.9919440e-01     1.4245947e+02  0.0  0.0  0.0 
 9.9926292e-01     1.6799010e+02  0.0  0.0  0.0 
 9.9932839e-01     2.0061955e+02  0.0  0.0  0.0 
 9.9939083e-01     2.4239397e+02  0.0  0.0  0.0 
 9.9945022e-01     2.9581570e+02  0.0  0.0  0.0 
 9.9950656e-01     3.6386688e+02  0.0  0.0  0.0 
 9.9955986e-01     4.4999258e+02  0.0  0.0  0.0 
 9.9961012e-01     5.5802301e+02  0.0  0.0  0.0 
 9.9965732e-01     6.9201282e+02  0.0  0.0  0.0 
 9.9970149e-01     8.5597656e+02  0.0  0.0  0.0 
 9.9974261e-01     1.0535081e+03  0.0  0.0  0.0 
 9.9978068e-01     1.2872822e+03  0.0  0.0  0.0 
 9.9981571e-01     1.5584630e+03  0.0  0.0  0.0 
 9.9984770e-01     1.8660651e+03  0.0  0.0  0.0 
 9.9987663e-01     2.2063481e+03  0.0  0.0  0.0 
 9.9990252e-01     2.5723486e+03  0.0  0.0  0.0 
 9.9992537e-01     2.9536665e+03  0.0  0.0  0.0 
 9.9996192e-01     3.7048408e+03  0.0  0.0  0.0 
 1.0000000e+00     4.7244155e+03  0.0  0.0  0.0 
# lambda =   1.410 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     5.0731754e-01  0.0  0.0  0.0 
-9.9997563e-01     4.2030627e-01  0.0  0.0  0.0 
-9.9996192e-01     3.8270897e-01  0.0  0.0  0.0 
-9.9994517e-01     3.4579948e-01  0.0  0.0  0.0 
-9.9992537e-01     3.1279945e-01  0.0  0.0  0.0 
-9.9990252e-01     2.8610569e-01  0.0  0.0  0.0 
-9.9987663e-01     2.6709285e-01  0.0  0.0  0.0 
-9.9984770e-01     2.5608948e-01  0.0  0.0  0.0 
-9.9981571e-01     2.5250351e-01  0.0  0.0  0.0 
-9.9978068e-01     2.5505140e-01  0.0  0.0  0.0 
-9.9955986e-01     2.9996610e-01  0.0  0.0  0.0 
-9.9945022e-01     3.0830368e-01  0.0  0.0  0.0 
-9.9939083e-01     3.0813882e-01  0.0  0.0  0.0 
-9.9919439e-01     2.9279736e-01  0.0  0.0  0.0 
-9.9862953e-01     2.2375917e-01  0.0  0.0  0.0 
-9.9834181e-01     1.9846652e-01  0.0  0.0  0.0 
-9.9813480e-01     1.8477206e-01  0.0  0.0  0.0 
-9.9780146e-01     1.6845977e-01  0.0  0.0  0.0 
-9.9756405e-01     1.5986849e-01  0.0  0.0  0.0 
-9.9691733e-01     1.4393345e-01  0.0  0.0  0.0 
-9.9619470e-01     1.3312316e-01  0.0  0.0  0.0 
-9.9452190e-01     1.1911108e-01  0.0  0.0  0.0 
-9.9254615e-01     1.0879108e-01  0.0  0.0  0.0 
-9.8768834e-01     9.8711282e-02  0.0  0.0  0.0 
-9.8480775e-01     9.5558301e-02  0.0  0.0  0.0 
-9.7814760e-01     9.2049211e-02  0.0  0.0  0.0 
-9.6592583e-01     9.0921573e-02  0.0  0.0  0.0 
-9.5105652e-01     9.2646599e-02  0.0  0.0  0.0 
-9.1354546e-01     1.0266314e-01  0.0  0.0  0.0 
-8.6602540e-01     1.2033474e-01  0.0  0.0  0.0 
-8.2903757e-01     1.2334496e-01  0.0  0.0  0.0 
-8.1915204e-01     1.3124517e-01  0.0  0.0  0.0 
-8.0901699e-01     1.4883825e-01  0.0  0.0  0.0 
-7.9863551e-01     1.7622730e-01  0.0  0.0  0.0 
-7.7714596e-01     2.3870645e-01  0.0  0.0  0.0 
-7.6604444e-01     2.5798598e-01  0.0  0.0  0.0 
-7.5470958e-01     2.6200441e-01  0.0  0.0  0.0 
-7.4314483e-01     2.5067157e-01  0.0  0.0  0.0 
-7.3135370e-01     2.2762199e-01  0.0  0.0  0.0 
-7.0710678e-01     1.6734114e-01  0.0  0.0  0.0 
-6.9465837e-01     1.3882422e-01  0.0  0.0  0.0 
-6.8199836e-01     1.1458630e-01  0.0  0.0  0.0 
-6.6913061e-01     9.5226206e-02  0.0  0.0  0.0 
-6.5605903e-01     8.0417641e-02  0.0  0.0  0.0 
-6.4278761e-01     6.9365732e-02  0.0  0.0  0.0 
-6.2932039e-01     6.1143577e-02  0.0  0.0  0.0 
-6.1566148e-01     5.4884616e-02  0.0  0.0  0.0 
-5.8778525e-01     4.5657489e-02  0.0  0.0  0.0 
-5.5919290e-01     3.8276426e-02  0.0  0.0  0.0 
-5.2991926e-01     3.1755976e-02  0.0  0.0  0.0 
-5.0000000e-01     2.6406590e-02  0.0  0.0  0.0 
-4.6947156e-01     2.2706743e-02  0.0  0.0  0.0 
-4.5399050e-01     2.1492515e-02  0.0  0.0  0.0 
-4.3837115e-01     2.0637512e-02  0.0  0.0  0.0 
-4.0673664e-01     1.9687995e-02  0.0  0.0  0.0 
-2.7563736e-01     1.8285273e-02  0.0  0.0  0.0 
-2.0791169e-01     1.8273059e-02  0.0  0.0  0.0 
-1.3917310e-01     1.9290479e-02  0.0  0.0  0.0 
-8.7155743e-02     2.0879939e-02  0.0  0.0  0.0 
-5.2335956e-02     2.2412660e-02  0.0  0.0  0.0 
-1.7452406e-02     2.4398658e-02  0.0  0.0  0.0 
 1.7452406e-02     2.6910098e-02  0.0  0.0  0.0 
 5.2335956e-02     3.0046787e-02  0.0  0.0  0.0 
 8.7155743e-02     3.3923045e-02  0.0  0.0  0.0 
 1.2186934e-01     3.8681380e-02  0.0  0.0  0.0 
 1.5643447e-01     4.4482656e-02  0.0  0.0  0.0 
 2.0791169e-01     5.5565115e-02  0.0  0.0  0.0 
 2.5881905e-01     7.0209220e-02  0.0  0.0  0.0 
 2.9237170e-01     8.2420915e-02  0.0  0.0  0.0 
 3.2556815e-01     9.6974380e-02  0.0  0.0  0.0 
 3.5836795e-01     1.1426616e-01  0.0  0.0  0.0 
 4.0673664e-01     1.4629835e-01  0.0  0.0  0.0 
 4.5399050e-01     1.8719052e-01  0.0  0.0  0.0 
 4.8480962e-01     2.2036816e-01  0.0  0.0  0.0 
 5.1503807e-01     2.5909147e-01  0.0  0.0  0.0 
 5.4463904e-01     3.0412108e-01  0.0  0.0  0.0 
 5.8778525e-01     3.8539985e-01  0.0  0.0  0.0 
 6.2932039e-01     4.8608661e-01  0.0  0.0  0.0 
 6.5605903e-01     5.6586373e-01  0.0  0.0  0.0 
 6.8199836e-01     6.5724021e-01  0.0  0.0  0.0 
 7.0710678e-01     7.6168078e-01  0.0  0.0  0.0 
 7.4314483e-01     9.4656342e-01  0.0  0.0  0.0 
 7.6604444e-01     1.0915332e+00  0.0  0.0  0.0 
 7.8801075e-01     1.2566237e+00  0.0  0.0  0.0 
 8.0901699e-01     1.4445693e+00  0.0  0.0  0.0 
 8.2903757e-01     1.6584624e+00  0.0  0.0  0.0 
 8.4804810e-01     1.9016949e+00  0.0  0.0  0.0 
 8.7461971e-01     2.3293869e+00  0.0  0.0  0.0 
 8.9879405e-01     2.8435581e+00  0.0  0.0  0.0 
 9.1354546e-01     3.2403543e+00  0.0  0.0  0.0 
 9.2718385e-01     3.6844594e+00  0.0  0.0  0.0 
 9.3969262e-01     4.1797433e+00  0.0  0.0  0.0 
 9.5630476e-01     5.0314131e+00  0.0  0.0  0.0 
 9.6592583e-01     5.6906977e+00  0.0  0.0  0.0 
 9.7437006e-01     6.4624476e+00  0.0  0.0  0.0 
 9.7814760e-01     6.9160614e+00  0.0  0.0  0.0 
 9.8162718e-01     7.4422135e+00  0.0  0.0  0.0 
 9.8480775e-01     8.0805149e+00  0.0  0.0  0.0 
 9.8768834e-01     8.9014225e+00  0.0  0.0  0.0 
 9.9026807e-01     1.0038016e+01  0.0  0.0  0.0 
 9.9144486e-01     1.0797005e+01  0.0  0.0  0.0 
 9.9254615e-01     1.1750036e+01  0.0  0.0  0.0 
 9.9357186e-01     1.2980513e+01  0.0  0.0  0.0 
 9.9452190e-01     1.4615742e+01  0.0  0.0  0.0 
 9.9539620e-01     1.6856079e+01  0.0  0.0  0.0 
 9.9619470e-01     2.0026594e+01  0.0  0.0  0.0 
 9.9663739e-01     2.2588356e+01  0.0  0.0  0.0 
 9.9691733e-01     2.4671923e+01  0.0  0.0  0.0 
 9.9718513e-01     2.7134634e+01  0.0  0.0  0.0 
 9.9756405e-01     3.1739534e+01  0.0  0.0  0.0 
 9.9780147e-01     3.5598476e+01  0.0  0.0  0.0 
 9.9813480e-01     4.3044384e+01  0.0  0.0  0.0 
 9.9834182e-01     4.9571453e+01  0.0  0.0  0.0 
 9.9853667e-01     5.7981548e+01  0.0  0.0  0.0 
 9.9862953e-01     6.3178196e+01  0.0  0.0  0.0 
 9.9880614e-01     7.6497307e+01  0.0  0.0  0.0 
 9.9888987e-01     8.5201424e+01  0.0  0.0  0.0 
 9.9897057e-01     9.5825256e+01  0.0  0.0  0.0 
 9.9904822e-01     1.0896128e+02  0.0  0.0  0.0 
 9.9912283e-01     1.2539087e+02  0.0  0.0  0.0 
 9.9919440e-01     1.4613345e+02  0.0  0.0  0.0 
 9.9926292e-01     1.7250175e+02  0.0  0.0  0.0 
 9.9932839e-01     2.0615973e+02  0.0  0.0  0.0 
 9.9939083e-01     2.4917755e+02  0.0  0.0  0.0 
 9.9945022e-01     3.0407462e+02  0.0  0.0  0.0 
 9.9950656e-01     3.7383789e+02  0.0  0.0  0.0 
 9.9955986e-01     4.6189874e+02  0.0  0.0  0.0 
 9.9961012e-01     5.7204883e+02  0.0  0.0  0.0 
 9.9965732e-01     7.0827319e+02  0.0  0.0  0.0 
 9.9970149e-01     8.7448248e+02  0.0  0.0  0.0 
 9.9974261e-01     1.0741321e+03  0.0  0.0  0.0 
 9.9978068e-01     1.3097305e+03  0.0  0.0  0.0 
 9.9981571e-01     1.5822596e+03  0.0  0.0  0.0 
 9.9984770e-01     1.8905580e+03  0.0  0.0  0.0 
 9.9987663e-01     2.2307407e+03  0.0  0.0  0.0 
 9.9990252e-01     2.5957620e+03  0.0  0.0  0.0 
 9.9992537e-01     2.9752288e+03  0.0  0.0  0.0 
 9.9996192e-01     3.7206553e+03  0.0  0.0  0.0 
 1.0000000e+00     4.7287617e+03  0.0  0.0  0.0 
# lambda =   1.420 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     4.7473279e-01  0.0  0.0  0.0 
-9.9997563e-01     3.9580366e-01  0.0  0.0  0.0 
-9.9996192e-01     3.6161920e-01  0.0  0.0  0.0 
-9.9994517e-01     3.2801235e-01  0.0  0.0  0.0 
-9.9992537e-01     2.9792711e-01  0.0  0.0  0.0 
-9.9990252e-01     2.7357477e-01  0.0  0.0  0.0 
-9.9987663e-01     2.5624803e-01  0.0  0.0  0.0 
-9.9984770e-01     2.4629144e-01  0.0  0.0  0.0 
-9.9981571e-01     2.4320692e-01  0.0  0.0  0.0 
-9.9978068e-01     2.4585386e-01  0.0  0.0  0.0 
-9.9955986e-01     2.9014120e-01  0.0  0.0  0.0 
-9.9945022e-01     2.9907763e-01  0.0  0.0  0.0 
-9.9939083e-01     2.9941282e-01  0.0  0.0  0.0 
-9.9919439e-01     2.8591260e-01  0.0  0.0  0.0 
-9.9862953e-01     2.1986577e-01  0.0  0.0  0.0 
-9.9834181e-01     1.9500385e-01  0.0  0.0  0.0 
-9.9813480e-01     1.8144485e-01  0.0  0.0  0.0 
-9.9780146e-01     1.6522518e-01  0.0  0.0  0.0 
-9.9756405e-01     1.5667535e-01  0.0  0.0  0.0 
-9.9691733e-01     1.4085372e-01  0.0  0.0  0.0 
-9.9619470e-01     1.3018741e-01  0.0  0.0  0.0 
-9.9452190e-01     1.1637644e-01  0.0  0.0  0.0 
-9.9254615e-01     1.0626420e-01  0.0  0.0  0.0 
-9.8768834e-01     9.6471399e-02  0.0  0.0  0.0 
-9.8480775e-01     9.3376696e-02  0.0  0.0  0.0 
-9.7814760e-01     8.9953966e-02  0.0  0.0  0.0 
-9.6592583e-01     8.8887691e-02  0.0  0.0  0.0 
-9.5105652e-01     9.0573683e-02  0.0  0.0  0.0 
-9.1354546e-01     1.0041206e-01  0.0  0.0  0.0 
-8.6602540e-01     1.1761246e-01  0.0  0.0  0.0 
-8.2903757e-01     1.2070847e-01  0.0  0.0  0.0 
-8.1915204e-01     1.2871492e-01  0.0  0.0  0.0 
-8.0901699e-01     1.4606664e-01  0.0  0.0  0.0 
-7.9863551e-01     1.7272522e-01  0.0  0.0  0.0 
-7.7714596e-01     2.3288345e-01  0.0  0.0  0.0 
-7.6604444e-01     2.5133872e-01  0.0  0.0  0.0 
-7.5470958e-01     2.5514531e-01  0.0  0.0  0.0 
-7.4314483e-01     2.4424556e-01  0.0  0.0  0.0 
-7.3135370e-01     2.2207488e-01  0.0  0.0  0.0 
-6.9465837e-01     1.3618413e-01  0.0  0.0  0.0 
-6.8199836e-01     1.1255188e-01  0.0  0.0  0.0 
-6.6913061e-01     9.3587697e-02  0.0  0.0  0.0 
-6.5605903e-01     7.9007976e-02  0.0  0.0  0.0 
-6.4278761e-01     6.8074912e-02  0.0  0.0  0.0 
-6.2932039e-01     5.9910588e-02  0.0  0.0  0.0 
-6.1566148e-01     5.3696208e-02  0.0  0.0  0.0 
-5.8778525e-01     4.4573043e-02  0.0  0.0  0.0 
-5.5919290e-01     3.7372727e-02  0.0  0.0  0.0 
-5.2991926e-01     3.1077364e-02  0.0  0.0  0.0 
-5.0000000e-01     2.5919486e-02  0.0  0.0  0.0 
-4.6947156e-01     2.2334799e-02  0.0  0.0  0.0 
-4.5399050e-01     2.1147922e-02  0.0  0.0  0.0 
-4.3837115e-01     2.0310266e-02  0.0  0.0  0.0 
-4.0673664e-01     1.9377043e-02  0.0  0.0  0.0 
-2.7563736e-01     1.8114172e-02  0.0  0.0  0.0 
-2.0791169e-01     1.8162521e-02  0.0  0.0  0.0 
-1.3917310e-01     1.9220999e-02  0.0  0.0  0.0 
-8.7155743e-02     2.0837910e-02  0.0  0.0  0.0 
-5.2335956e-02     2.2385601e-02  0.0  0.0  0.0 
-1.7452406e-02     2.4381842e-02  0.0  0.0  0.0 
 1.7452406e-02     2.6903853e-02  0.0  0.0  0.0 
 5.2335956e-02     3.0046133e-02  0.0  0.0  0.0 
 8.7155743e-02     3.3926398e-02  0.0  0.0  0.0 
 1.2186934e-01     3.8683780e-02  0.0  0.0  0.0 
 1.5643447e-01     4.4477984e-02  0.0  0.0  0.0 
 2.0791169e-01     5.5540167e-02  0.0  0.0  0.0 
 2.5881905e-01     7.0142612e-02  0.0  0.0  0.0 
 2.9237170e-01     8.2312897e-02  0.0  0.0  0.0 
 3.2556815e-01     9.6814446e-02  0.0  0.0  0.0 
 3.5836795e-01     1.1402785e-01  0.0  0.0  0.0 
 4.0673664e-01     1.4589603e-01  0.0  0.0  0.0 
 4.5399050e-01     1.8655390e-01  0.0  0.0  0.0 
 4.8480962e-01     2.1953143e-01  0.0  0.0  0.0 
 5.1503807e-01     2.5799865e-01  0.0  0.0  0.0 
 5.4463904e-01     3.0271664e-01  0.0  0.0  0.0 
 5.8778525e-01     3.8339704e-01  0.0  0.0  0.0 
 6.2932039e-01     4.8330820e-01  0.0  0.0  0.0 
 6.5605903e-01     5.6244397e-01  0.0  0.0  0.0 
 6.8199836e-01     6.5309024e-01  0.0  0.0  0.0 
 7.0710678e-01     7.5668812e-01  0.0  0.0  0.0 
 7.4314483e-01     9.4007385e-01  0.0  0.0  0.0 
 7.6604444e-01     1.0838712e+00  0.0  0.0  0.0 
 7.8801075e-01     1.2476138e+00  0.0  0.0  0.0 
 8.0901699e-01     1.4339961e+00  0.0  0.0  0.0 
 8.2903757e-01     1.6460582e+00  0.0  0.0  0.0 
 8.4804810e-01     1.8871324e+00  0.0  0.0  0.0 
 8.7461971e-01     2.3109281e+00  0.0  0.0  0.0 
 8.9879405e-01     2.8202298e+00  0.0  0.0  0.0 
 9.1354546e-01     3.2132068e+00  0.0  0.0  0.0 
 9.2718385e-01     3.6530375e+00  0.0  0.0  0.0 
 9.3969262e-01     4.1436119e+00  0.0  0.0  0.0 
 9.5630476e-01     4.9881454e+00  0.0  0.0  0.0 
 9.6592583e-01     5.6430917e+00  0.0  0.0  0.0 
 9.7437006e-01     6.4117289e+00  0.0  0.0  0.0 
 9.7814760e-01     6.8649721e+00  0.0  0.0  0.0 
 9.8162718e-01     7.3919587e+00  0.0  0.0  0.0 
 9.8480775e-01     8.0330343e+00  0.0  0.0  0.0 
 9.8768834e-01     8.8599529e+00  0.0  0.0  0.0 
 9.9026807e-01     1.0008037e+01  0.0  0.0  0.0 
 9.9144486e-01     1.0775971e+01  0.0  0.0  0.0 
 9.9254615e-01     1.1741265e+01  0.0  0.0  0.0 
 9.9357186e-01     1.2988643e+01  0.0  0.0  0.0 
 9.9452190e-01     1.4647364e+01  0.0  0.0  0.0 
 9.9539620e-01     1.6920801e+01  0.0  0.0  0.0 
 9.9588440e-01     1.8709459e+01  0.0  0.0  0.0 
 9.9619470e-01     2.0138710e+01  0.0  0.0  0.0 
 9.9649286e-01     2.1803080e+01  0.0  0.0  0.0 
 9.9691733e-01     2.4852644e+01  0.0  0.0  0.0 
 9.9718513e-01     2.7350943e+01  0.0  0.0  0.0 
 9.9756405e-01     3.2021317e+01  0.0  0.0  0.0 
 9.9780147e-01     3.5935116e+01  0.0  0.0  0.0 
 9.9813480e-01     4.3491676e+01  0.0  0.0  0.0 
 9.9834182e-01     5.0125996e+01  0.0  0.0  0.0 
 9.9853667e-01     5.8693359e+01  0.0  0.0  0.0 
 9.9862953e-01     6.3998238e+01  0.0  0.0  0.0 
 9.9871936e-01     7.0223877e+01  0.0  0.0  0.0 
 9.9880614e-01     7.7627396e+01  0.0  0.0  0.0 
 9.9888987e-01     8.6552856e+01  0.0  0.0  0.0 
 9.9897057e-01     9.7459023e+01  0.0  0.0  0.0 
 9.9904822e-01     1.1095390e+02  0.0  0.0  0.0 
 9.9912283e-01     1.2783639e+02  0.0  0.0  0.0 
 9.9919440e-01     1.4914474e+02  0.0  0.0  0.0 
 9.9926292e-01     1.7621039e+02  0.0  0.0  0.0 
 9.9932839e-01     2.1071358e+02  0.0  0.0  0.0 
 9.9939083e-01     2.5473514e+02  0.0  0.0  0.0 
 9.9945022e-01     3.1079517e+02  0.0  0.0  0.0 
 9.9950656e-01     3.8186609e+02  0.0  0.0  0.0 
 9.9955986e-01     4.7134360e+02  0.0  0.0  0.0 
 9.9961012e-01     5.8295673e+02  0.0  0.0  0.0 
 9.9965732e-01     7.2059674e+02  0.0  0.0  0.0 
 9.9970149e-01     8.8804755e+02  0.0  0.0  0.0 
 9.9974261e-01     1.0886075e+03  0.0  0.0  0.0 
 9.9978068e-01     1.3246074e+03  0.0  0.0  0.0 
 9.9981571e-01     1.5968474e+03  0.0  0.0  0.0 
 9.9984770e-01     1.9040031e+03  0.0  0.0  0.0 
 9.9987663e-01     2.2420757e+03  0.0  0.0  0.0 
 9.9990252e-01     2.6039854e+03  0.0  0.0  0.0 
 9.9992537e-01     2.9794111e+03  0.0  0.0  0.0 
 9.9996192e-01     3.7148682e+03  0.0  0.0  0.0 
 1.0000000e+00     4.7059614e+03  0.0  0.0  0.0 
# lambda =   1.430 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     4.6082866e-01  0.0  0.0  0.0 
-9.9997563e-01     3.8569823e-01  0.0  0.0  0.0 
-9.9996192e-01     3.5306746e-01  0.0  0.0  0.0 
-9.9994517e-01     3.2091564e-01  0.0  0.0  0.0 
-9.9992537e-01     2.9205161e-01  0.0  0.0  0.0 
-9.9990252e-01     2.6860458e-01  0.0  0.0  0.0 
-9.9987663e-01     2.5184351e-01  0.0  0.0  0.0 
-9.9984770e-01     2.4214147e-01  0.0  0.0  0.0 
-9.9981571e-01     2.3906736e-01  0.0  0.0  0.0 
-9.9978068e-01     2.4156858e-01  0.0  0.0  0.0 
-9.9955986e-01     2.8544888e-01  0.0  0.0  0.0 
-9.9945022e-01     2.9496232e-01  0.0  0.0  0.0 
-9.9939083e-01     2.9570395e-01  0.0  0.0  0.0 
-9.9919439e-01     2.8353661e-01  0.0  0.0  0.0 
-9.9862953e-01     2.1918890e-01  0.0  0.0  0.0 
-9.9834181e-01     1.9441357e-01  0.0  0.0  0.0 
-9.9813480e-01     1.8081978e-01  0.0  0.0  0.0 
-9.9780146e-01     1.6450195e-01  0.0  0.0  0.0 
-9.9756405e-01     1.5588619e-01  0.0  0.0  0.0 
-9.9691733e-01     1.3995579e-01  0.0  0.0  0.0 
-9.9619470e-01     1.2925474e-01  0.0  0.0  0.0 
-9.9452190e-01     1.1541834e-01  0.0  0.0  0.0 
-9.9254615e-01     1.0534354e-01  0.0  0.0  0.0 
-9.8768834e-01     9.5621891e-02  0.0  0.0  0.0 
-9.8480775e-01     9.2524610e-02  0.0  0.0  0.0 
-9.7814760e-01     8.9117341e-02  0.0  0.0  0.0 
-9.6592583e-01     8.8044837e-02  0.0  0.0  0.0 
-9.5105652e-01     8.9680955e-02  0.0  0.0  0.0 
-9.1354546e-01     9.9407144e-02  0.0  0.0  0.0 
-8.6602540e-01     1.1632179e-01  0.0  0.0  0.0 
-8.3867057e-01     1.1752663e-01  0.0  0.0  0.0 
-8.2903757e-01     1.1951510e-01  0.0  0.0  0.0 
-8.1915204e-01     1.2763670e-01  0.0  0.0  0.0 
-8.0901699e-01     1.4490378e-01  0.0  0.0  0.0 
-7.9863551e-01     1.7116205e-01  0.0  0.0  0.0 
-7.7714596e-01     2.2998630e-01  0.0  0.0  0.0 
-7.6604444e-01     2.4797484e-01  0.0  0.0  0.0 
-7.5470958e-01     2.5170285e-01  0.0  0.0  0.0 
-7.4314483e-01     2.4110028e-01  0.0  0.0  0.0 
-7.3135370e-01     2.1948661e-01  0.0  0.0  0.0 
-6.9465837e-01     1.3526978e-01  0.0  0.0  0.0 
-6.8199836e-01     1.1193658e-01  0.0  0.0  0.0 
-6.6913061e-01     9.3130805e-02  0.0  0.0  0.0 
-6.5605903e-01     7.8612648e-02  0.0  0.0  0.0 
-6.4278761e-01     6.7684397e-02  0.0  0.0  0.0 
-6.2932039e-01     5.9504826e-02  0.0  0.0  0.0 
-6.1566148e-01     5.3265858e-02  0.0  0.0  0.0 
-5.8778525e-01     4.4125289e-02  0.0  0.0  0.0 
-5.5919290e-01     3.6985390e-02  0.0  0.0  0.0 
-5.2991926e-01     3.0787904e-02  0.0  0.0  0.0 
-5.0000000e-01     2.5719268e-02  0.0  0.0  0.0 
-4.6947156e-01     2.2186618e-02  0.0  0.0  0.0 
-4.5399050e-01     2.1009631e-02  0.0  0.0  0.0 
-4.3837115e-01     2.0177267e-02  0.0  0.0  0.0 
-4.0673664e-01     1.9247271e-02  0.0  0.0  0.0 
-2.7563736e-01     1.8056531e-02  0.0  0.0  0.0 
-2.0791169e-01     1.8139431e-02  0.0  0.0  0.0 
-1.3917310e-01     1.9223861e-02  0.0  0.0  0.0 
-8.7155743e-02     2.0859012e-02  0.0  0.0  0.0 
-5.2335956e-02     2.2414690e-02  0.0  0.0  0.0 
-1.7452406e-02     2.4419235e-02  0.0  0.0  0.0 
 1.7452406e-02     2.6951926e-02  0.0  0.0  0.0 
 5.2335956e-02     3.0102691e-02  0.0  0.0  0.0 
 8.7155743e-02     3.3987485e-02  0.0  0.0  0.0 
 1.2186934e-01     3.8748883e-02  0.0  0.0  0.0 
 1.5643447e-01     4.4547983e-02  0.0  0.0  0.0 
 2.0791169e-01     5.5606101e-02  0.0  0.0  0.0 
 2.5881905e-01     7.0199102e-02  0.0  0.0  0.0 
 2.9237170e-01     8.2350112e-02  0.0  0.0  0.0 
 3.2556815e-01     9.6826054e-02  0.0  0.0  0.0 
 3.5836795e-01     1.1400580e-01  0.0  0.0  0.0 
 4.0673664e-01     1.4579517e-01  0.0  0.0  0.0 
 4.5399050e-01     1.8634121e-01  0.0  0.0  0.0 
 4.8480962e-01     2.1921659e-01  0.0  0.0  0.0 
