#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 opac_waso70
# Number of phase matrix elements :
           4
# number of wavelengths
           1
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00    901     0.790283684E-02     0.981127676E+00    -0.327680000E+05
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
     0.384497675E+00     0.557730320E+00     0.484893565E+00    -0.128701911E+00    -0.533882005E-01
     0.387719431E+00     0.562797799E+00     0.490150341E+00    -0.128966763E+00    -0.540849619E-01
     0.390936458E+00     0.567922780E+00     0.495464498E+00    -0.129229540E+00    -0.547865172E-01
     0.394148716E+00     0.573105963E+00     0.500836742E+00    -0.129490210E+00    -0.554929023E-01
     0.397356167E+00     0.578348059E+00     0.506267788E+00    -0.129748741E+00    -0.562041520E-01
     0.400558770E+00     0.583649790E+00     0.511758362E+00    -0.130005105E+00    -0.569203000E-01
     0.403756487E+00     0.589011885E+00     0.517309197E+00    -0.130259270E+00    -0.576413786E-01
     0.406949279E+00     0.594435085E+00     0.522921039E+00    -0.130511209E+00    -0.583674186E-01
     0.410137107E+00     0.599920140E+00     0.528594642E+00    -0.130760892E+00    -0.590984492E-01
     0.413319932E+00     0.605467809E+00     0.534330770E+00    -0.131008292E+00    -0.598344983E-01
     0.416497715E+00     0.611078863E+00     0.540130195E+00    -0.131253381E+00    -0.605755920E-01
     0.419670418E+00     0.616754077E+00     0.545993700E+00    -0.131496131E+00    -0.613217546E-01
     0.422838001E+00     0.622494240E+00     0.551922075E+00    -0.131736515E+00    -0.620730090E-01
     0.426000427E+00     0.628300147E+00     0.557916120E+00    -0.131974505E+00    -0.628293764E-01
     0.429157656E+00     0.634172603E+00     0.563976645E+00    -0.132210075E+00    -0.635908763E-01
     0.432309650E+00     0.640112419E+00     0.570104465E+00    -0.132443197E+00    -0.643575265E-01
     0.435456371E+00     0.646120419E+00     0.576300406E+00    -0.132673841E+00    -0.651293437E-01
     0.438597780E+00     0.652197431E+00     0.582565302E+00    -0.132901980E+00    -0.659063428E-01
     0.441733839E+00     0.658344294E+00     0.588899996E+00    -0.133127584E+00    -0.666885375E-01
     0.444864509E+00     0.664561853E+00     0.595305336E+00    -0.133350621E+00    -0.674759405E-01
     0.447989753E+00     0.670850963E+00     0.601782182E+00    -0.133571059E+00    -0.682685632E-01
     0.451109532E+00     0.677212487E+00     0.608331401E+00    -0.133788866E+00    -0.690664163E-01
     0.454223809E+00     0.683647297E+00     0.614953867E+00    -0.134004006E+00    -0.698695099E-01
     0.457332544E+00     0.690156271E+00     0.621650464E+00    -0.134216442E+00    -0.706778532E-01
     0.460435701E+00     0.696740297E+00     0.628422084E+00    -0.134426136E+00    -0.714914555E-01
     0.463533242E+00     0.703400274E+00     0.635269627E+00    -0.134633047E+00    -0.723103257E-01
     0.466625128E+00     0.710137105E+00     0.642194002E+00    -0.134837133E+00    -0.731344730E-01
     0.469711323E+00     0.716951708E+00     0.649196127E+00    -0.135038348E+00    -0.739639067E-01
     0.472791787E+00     0.723845006E+00     0.656276932E+00    -0.135236647E+00    -0.747986367E-01
     0.475866485E+00     0.730817933E+00     0.663437352E+00    -0.135431978E+00    -0.756386735E-01
     0.478935377E+00     0.737871436E+00     0.670678336E+00    -0.135624291E+00    -0.764840287E-01
     0.481998428E+00     0.745006469E+00     0.678000842E+00    -0.135813533E+00    -0.773347147E-01
     0.485055599E+00     0.752223998E+00     0.685405839E+00    -0.135999647E+00    -0.781907454E-01
     0.488106853E+00     0.759525003E+00     0.692894306E+00    -0.136182575E+00    -0.790521358E-01
     0.491152153E+00     0.766910472E+00     0.700467236E+00    -0.136362259E+00    -0.799189028E-01
     0.494191462E+00     0.774381409E+00     0.708125633E+00    -0.136538636E+00    -0.807910646E-01
     0.497224743E+00     0.781938829E+00     0.715870515E+00    -0.136711644E+00    -0.816686413E-01
     0.500251958E+00     0.789583761E+00     0.723702912E+00    -0.136881220E+00    -0.825516547E-01
     0.503273071E+00     0.797317248E+00     0.731623868E+00    -0.137047297E+00    -0.834401284E-01
     0.506288046E+00     0.805140348E+00     0.739634443E+00    -0.137209809E+00    -0.843340879E-01
     0.509296844E+00     0.813054133E+00     0.747735711E+00    -0.137368692E+00    -0.852335603E-01
     0.512299430E+00     0.821059691E+00     0.755928762E+00    -0.137523877E+00    -0.861385745E-01
     0.515295766E+00     0.829158127E+00     0.764214701E+00    -0.137675298E+00    -0.870491610E-01
     0.518285817E+00     0.837350561E+00     0.772594650E+00    -0.137822889E+00    -0.879653517E-01
     0.521269546E+00     0.845638131E+00     0.781069750E+00    -0.137966585E+00    -0.888871799E-01
     0.524246916E+00     0.854021991E+00     0.789641157E+00    -0.138106321E+00    -0.898146799E-01
     0.527217892E+00     0.862503314E+00     0.798310046E+00    -0.138242033E+00    -0.907478870E-01
     0.530182436E+00     0.871083291E+00     0.807077611E+00    -0.138373659E+00    -0.916868369E-01
     0.533140513E+00     0.879763129E+00     0.815945064E+00    -0.138501140E+00    -0.926315659E-01
     0.536092087E+00     0.888544057E+00     0.824913637E+00    -0.138624415E+00    -0.935821103E-01
     0.539037121E+00     0.897427321E+00     0.833984579E+00    -0.138743429E+00    -0.945385060E-01
     0.541975580E+00     0.906414184E+00     0.843159160E+00    -0.138858128E+00    -0.955007884E-01
     0.544907427E+00     0.915505933E+00     0.852438670E+00    -0.138968458E+00    -0.964689920E-01
     0.547832628E+00     0.924703869E+00     0.861824418E+00    -0.139074371E+00    -0.974431501E-01
     0.550751146E+00     0.934009315E+00     0.871317733E+00    -0.139175817E+00    -0.984232942E-01
     0.553662947E+00     0.943423612E+00     0.880919963E+00    -0.139272752E+00    -0.994094540E-01
     0.556567993E+00     0.952948121E+00     0.890632477E+00    -0.139365132E+00    -0.100401657E+00
     0.559466250E+00     0.962584220E+00     0.900456660E+00    -0.139452915E+00    -0.101399927E+00
     0.562357683E+00     0.972333308E+00     0.910393921E+00    -0.139536063E+00    -0.102404288E+00
     0.565242256E+00     0.982196801E+00     0.920445684E+00    -0.139614536E+00    -0.103414756E+00
     0.568119934E+00     0.992176134E+00     0.930613394E+00    -0.139688299E+00    -0.104431349E+00
     0.570990682E+00     0.100227276E+01     0.940898515E+00    -0.139757315E+00    -0.105454076E+00
     0.573854464E+00     0.101248815E+01     0.951302525E+00    -0.139821551E+00    -0.106482947E+00
     0.576711247E+00     0.102282379E+01     0.961826925E+00    -0.139880970E+00    -0.107517965E+00
     0.579560995E+00     0.103328119E+01     0.972473230E+00    -0.139935540E+00    -0.108559130E+00
     0.582403674E+00     0.104386188E+01     0.983242972E+00    -0.139985226E+00    -0.109606437E+00
     0.585239248E+00     0.105456738E+01     0.994137703E+00    -0.140029992E+00    -0.110659879E+00
     0.588067683E+00     0.106539925E+01     0.100515899E+01    -0.140069803E+00    -0.111719442E+00
     0.590888945E+00     0.107635907E+01     0.101630840E+01    -0.140104620E+00    -0.112785111E+00
     0.593702999E+00     0.108744843E+01     0.102758755E+01    -0.140134405E+00    -0.113856864E+00
     0.596509810E+00     0.109866893E+01     0.103899805E+01    -0.140159116E+00    -0.114934679E+00
     0.599309346E+00     0.111002218E+01     0.105054151E+01    -0.140178708E+00    -0.116018526E+00
     0.602101571E+00     0.112150982E+01     0.106221959E+01    -0.140193136E+00    -0.117108376E+00
     0.604886451E+00     0.113313351E+01     0.107403394E+01    -0.140202351E+00    -0.118204195E+00
     0.607663953E+00     0.114489489E+01     0.108598624E+01    -0.140206298E+00    -0.119305947E+00
     0.610434042E+00     0.115679567E+01     0.109807816E+01    -0.140204923E+00    -0.120413592E+00
     0.613196686E+00     0.116883752E+01     0.111031141E+01    -0.140198165E+00    -0.121527090E+00
     0.615951849E+00     0.118102216E+01     0.112268771E+01    -0.140185961E+00    -0.122646400E+00
     0.618699499E+00     0.119335132E+01     0.113520878E+01    -0.140168246E+00    -0.123771478E+00
     0.621439601E+00     0.120582674E+01     0.114787638E+01    -0.140144948E+00    -0.124902280E+00
     0.624172124E+00     0.121845018E+01     0.116069226E+01    -0.140115994E+00    -0.126038763E+00
     0.626897032E+00     0.123122341E+01     0.117365820E+01    -0.140081306E+00    -0.127180882E+00
     0.629614293E+00     0.124414823E+01     0.118677600E+01    -0.140040805E+00    -0.128328595E+00
     0.632323875E+00     0.125722644E+01     0.120004747E+01    -0.139994408E+00    -0.129481858E+00
     0.635025743E+00     0.127045989E+01     0.121347445E+01    -0.139942029E+00    -0.130640631E+00
     0.637719864E+00     0.128385041E+01     0.122705877E+01    -0.139883580E+00    -0.131804873E+00
     0.640406207E+00     0.129739988E+01     0.124080232E+01    -0.139818971E+00    -0.132974548E+00
     0.643084738E+00     0.131111018E+01     0.125470698E+01    -0.139748111E+00    -0.134149619E+00
     0.645755425E+00     0.132498324E+01     0.126877467E+01    -0.139670908E+00    -0.135330053E+00
     0.648418234E+00     0.133902097E+01     0.128300731E+01    -0.139587268E+00    -0.136515819E+00
     0.651073134E+00     0.135322535E+01     0.129740688E+01    -0.139497099E+00    -0.137706887E+00
     0.653720092E+00     0.136759835E+01     0.131197535E+01    -0.139400308E+00    -0.138903232E+00
     0.656359075E+00     0.138214199E+01     0.132671473E+01    -0.139296802E+00    -0.140104829E+00
     0.658990052E+00     0.139685829E+01     0.134162707E+01    -0.139186492E+00    -0.141311657E+00
     0.661612991E+00     0.141174932E+01     0.135671442E+01    -0.139069288E+00    -0.142523696E+00
     0.664227859E+00     0.142681717E+01     0.137197889E+01    -0.138945104E+00    -0.143740927E+00
     0.666834625E+00     0.144206396E+01     0.138742259E+01    -0.138813856E+00    -0.144963336E+00
     0.669433257E+00     0.145749184E+01     0.140304768E+01    -0.138675462E+00    -0.146190905E+00
     0.672023722E+00     0.147310299E+01     0.141885635E+01    -0.138529846E+00    -0.147423621E+00
     0.674605990E+00     0.148889963E+01     0.143485082E+01    -0.138376932E+00    -0.148661468E+00
     0.677180029E+00     0.150488400E+01     0.145103334E+01    -0.138216651E+00    -0.149904433E+00
     0.679745808E+00     0.152105837E+01     0.146740619E+01    -0.138048936E+00    -0.151152499E+00
     0.682303295E+00     0.153742506E+01     0.148397171E+01    -0.137873726E+00    -0.152405648E+00
     0.684852459E+00     0.155398641E+01     0.150073223E+01    -0.137690963E+00    -0.153663862E+00
     0.687393270E+00     0.157074481E+01     0.151769016E+01    -0.137500593E+00    -0.154927118E+00
     0.689925695E+00     0.158770266E+01     0.153484791E+01    -0.137302567E+00    -0.156195390E+00
     0.692449704E+00     0.160486241E+01     0.155220795E+01    -0.137096840E+00    -0.157468648E+00
     0.694965267E+00     0.162222654E+01     0.156977277E+01    -0.136883372E+00    -0.158746859E+00
     0.697472352E+00     0.163979757E+01     0.158754490E+01    -0.136662124E+00    -0.160029981E+00
     0.699970929E+00     0.165757805E+01     0.160552690E+01    -0.136433063E+00    -0.161317969E+00
     0.702460968E+00     0.167557055E+01     0.162372137E+01    -0.136196159E+00    -0.162610770E+00
     0.704942438E+00     0.169377770E+01     0.164213093E+01    -0.135951382E+00    -0.163908324E+00
     0.707415310E+00     0.171220213E+01     0.166075825E+01    -0.135698709E+00    -0.165210564E+00
     0.709879551E+00     0.173084653E+01     0.167960602E+01    -0.135438115E+00    -0.166517414E+00
     0.712335134E+00     0.174971360E+01     0.169867696E+01    -0.135169578E+00    -0.167828790E+00
     0.714782027E+00     0.176880609E+01     0.171797382E+01    -0.134893077E+00    -0.169144600E+00
     0.717220202E+00     0.178812675E+01     0.173749938E+01    -0.134608592E+00    -0.170464742E+00
     0.719649627E+00     0.180767838E+01     0.175725645E+01    -0.134316102E+00    -0.171789104E+00
     0.722070274E+00     0.182746380E+01     0.177724787E+01    -0.134015586E+00    -0.173117567E+00
     0.724482113E+00     0.184748585E+01     0.179747648E+01    -0.133707022E+00    -0.174450002E+00
     0.726885115E+00     0.186774741E+01     0.181794518E+01    -0.133390387E+00    -0.175786270E+00
     0.729279250E+00     0.188825136E+01     0.183865686E+01    -0.133065655E+00    -0.177126224E+00
     0.731664489E+00     0.190900063E+01     0.185961445E+01    -0.132732799E+00    -0.178469708E+00
     0.734040803E+00     0.192999814E+01     0.188082090E+01    -0.132391788E+00    -0.179816558E+00
     0.736408163E+00     0.195124686E+01     0.190227918E+01    -0.132042590E+00    -0.181166602E+00
     0.738766540E+00     0.197274976E+01     0.192399226E+01    -0.131685167E+00    -0.182519662E+00
     0.741115906E+00     0.199450983E+01     0.194596316E+01    -0.131319481E+00    -0.183875549E+00
     0.743456231E+00     0.201653010E+01     0.196819489E+01    -0.130945488E+00    -0.185234073E+00
     0.745787487E+00     0.203881358E+01     0.199069050E+01    -0.130563140E+00    -0.186595035E+00
     0.748109646E+00     0.206136333E+01     0.201345302E+01    -0.130172388E+00    -0.187958232E+00
     0.750422679E+00     0.208418241E+01     0.203648555E+01    -0.129773176E+00    -0.189323457E+00
     0.752726559E+00     0.210727390E+01     0.205979115E+01    -0.129365447E+00    -0.190690500E+00
     0.755021257E+00     0.213064090E+01     0.208337295E+01    -0.128949140E+00    -0.192059148E+00
     0.757306744E+00     0.215428654E+01     0.210723404E+01    -0.128524190E+00    -0.193429185E+00
     0.759582994E+00     0.217821393E+01     0.213137759E+01    -0.128090529E+00    -0.194800395E+00
     0.761849979E+00     0.220242625E+01     0.215580674E+01    -0.127648089E+00    -0.196172561E+00
     0.764107670E+00     0.222692664E+01     0.218052466E+01    -0.127196798E+00    -0.197545467E+00
     0.766356040E+00     0.225171832E+01     0.220553456E+01    -0.126736583E+00    -0.198918896E+00
     0.768595062E+00     0.227680449E+01     0.223083965E+01    -0.126267370E+00    -0.200292633E+00
     0.770824709E+00     0.230218839E+01     0.225644317E+01    -0.125789083E+00    -0.201666465E+00
     0.773044953E+00     0.232787328E+01     0.228234838E+01    -0.125301650E+00    -0.203040181E+00
     0.775255767E+00     0.235386245E+01     0.230855858E+01    -0.124804995E+00    -0.204413572E+00
     0.777457124E+00     0.238015921E+01     0.233507707E+01    -0.124299048E+00    -0.205786431E+00
     0.779648998E+00     0.240676689E+01     0.236190721E+01    -0.123783737E+00    -0.207158555E+00
     0.781831362E+00     0.243368888E+01     0.238905236E+01    -0.123258996E+00    -0.208529742E+00
     0.784004188E+00     0.246092858E+01     0.241651595E+01    -0.122724760E+00    -0.209899793E+00
     0.786167451E+00     0.248848942E+01     0.244430140E+01    -0.122180969E+00    -0.211268512E+00
     0.788321124E+00     0.251637488E+01     0.247241221E+01    -0.121627568E+00    -0.212635704E+00
     0.790465181E+00     0.254458848E+01     0.250085188E+01    -0.121064507E+00    -0.214001173E+00
     0.792599596E+00     0.257313377E+01     0.252962397E+01    -0.120491741E+00    -0.215364728E+00
     0.794724343E+00     0.260201433E+01     0.255873208E+01    -0.119909231E+00    -0.216726175E+00
     0.796839395E+00     0.263123380E+01     0.258817985E+01    -0.119316945E+00    -0.218085320E+00
     0.798944727E+00     0.266079587E+01     0.261797096E+01    -0.118714860E+00    -0.219441966E+00
     0.801040314E+00     0.269070424E+01     0.264810914E+01    -0.118102958E+00    -0.220795915E+00
     0.803126129E+00     0.272096270E+01     0.267859816E+01    -0.117481229E+00    -0.222146964E+00
     0.805202147E+00     0.275157504E+01     0.270944185E+01    -0.116849672E+00    -0.223494905E+00
     0.807268344E+00     0.278254514E+01     0.274064406E+01    -0.116208292E+00    -0.224839525E+00
     0.809324693E+00     0.281387688E+01     0.277220870E+01    -0.115557105E+00    -0.226180602E+00
     0.811371170E+00     0.284557423E+01     0.280413974E+01    -0.114896132E+00    -0.227517908E+00
     0.813407749E+00     0.287764118E+01     0.283644118E+01    -0.114225404E+00    -0.228851201E+00
     0.815434407E+00     0.291008176E+01     0.286911706E+01    -0.113544958E+00    -0.230180232E+00
     0.817451117E+00     0.294290006E+01     0.290217147E+01    -0.112854841E+00    -0.231504739E+00
     0.819457857E+00     0.297610019E+01     0.293560854E+01    -0.112155106E+00    -0.232824445E+00
     0.821454600E+00     0.300968633E+01     0.296943245E+01    -0.111445811E+00    -0.234139061E+00
     0.823441323E+00     0.304366266E+01     0.300364740E+01    -0.110727024E+00    -0.235448282E+00
     0.825418001E+00     0.307803342E+01     0.303825764E+01    -0.109998817E+00    -0.236751785E+00
     0.827384611E+00     0.311280288E+01     0.307326743E+01    -0.109261267E+00    -0.238049233E+00
     0.829341128E+00     0.314797532E+01     0.310868109E+01    -0.108514457E+00    -0.239340270E+00
     0.831287528E+00     0.318355507E+01     0.314450293E+01    -0.107758475E+00    -0.240624523E+00
     0.833223789E+00     0.321954647E+01     0.318073732E+01    -0.106993411E+00    -0.241901598E+00
     0.835149885E+00     0.325595387E+01     0.321738862E+01    -0.106219359E+00    -0.243171087E+00
     0.837065794E+00     0.329278164E+01     0.325446121E+01    -0.105436415E+00    -0.244432558E+00
     0.838971493E+00     0.333003417E+01     0.329195948E+01    -0.104644678E+00    -0.245685566E+00
     0.840866957E+00     0.336771584E+01     0.332988784E+01    -0.103844247E+00    -0.246929643E+00
     0.842752164E+00     0.340583106E+01     0.336825068E+01    -0.103035223E+00    -0.248164306E+00
     0.844627092E+00     0.344438419E+01     0.340705239E+01    -0.102217706E+00    -0.249389054E+00
     0.846491716E+00     0.348337964E+01     0.344629738E+01    -0.101391795E+00    -0.250603371E+00
     0.848346015E+00     0.352282177E+01     0.348599001E+01    -0.100557589E+00    -0.251806723E+00
     0.850189965E+00     0.356271493E+01     0.352613466E+01    -0.997151864E-01    -0.252998563E+00
     0.852023544E+00     0.360306348E+01     0.356673566E+01    -0.988646818E-01    -0.254178331E+00
     0.853846730E+00     0.364387174E+01     0.360779735E+01    -0.980061690E-01    -0.255345454E+00
     0.855659501E+00     0.368514400E+01     0.364932403E+01    -0.971397393E-01    -0.256499350E+00
     0.857461835E+00     0.372688455E+01     0.369131996E+01    -0.962654812E-01    -0.257639425E+00
     0.859253708E+00     0.376909761E+01     0.373378939E+01    -0.953834808E-01    -0.258765081E+00
     0.861035101E+00     0.381178742E+01     0.377673653E+01    -0.944938216E-01    -0.259875711E+00
     0.862805990E+00     0.385495816E+01     0.382016555E+01    -0.935965845E-01    -0.260970704E+00
     0.864566355E+00     0.389861397E+01     0.386408059E+01    -0.926918479E-01    -0.262049447E+00
     0.866316173E+00     0.394275897E+01     0.390848576E+01    -0.917796885E-01    -0.263111324E+00
     0.868055424E+00     0.398739726E+01     0.395338513E+01    -0.908601806E-01    -0.264155719E+00
     0.869784086E+00     0.403253287E+01     0.399878273E+01    -0.899333975E-01    -0.265182019E+00
     0.871502138E+00     0.407816983E+01     0.404468254E+01    -0.889994115E-01    -0.266189610E+00
     0.873209560E+00     0.412431213E+01     0.409108854E+01    -0.880582946E-01    -0.267177885E+00
     0.874906330E+00     0.417096371E+01     0.413800466E+01    -0.871101189E-01    -0.268146239E+00
     0.876592427E+00     0.421812851E+01     0.418543478E+01    -0.861549575E-01    -0.269094074E+00
     0.878267832E+00     0.426581043E+01     0.423338278E+01    -0.851928854E-01    -0.270020797E+00
     0.879932524E+00     0.431401334E+01     0.428185250E+01    -0.842239797E-01    -0.270925823E+00
     0.881586481E+00     0.436274110E+01     0.433084776E+01    -0.832483211E-01    -0.271808570E+00
     0.883229685E+00     0.441199754E+01     0.438037235E+01    -0.822659944E-01    -0.272668465E+00
     0.884862115E+00     0.446178648E+01     0.443043005E+01    -0.812770891E-01    -0.273504944E+00
     0.886483752E+00     0.451211173E+01     0.448102463E+01    -0.802817009E-01    -0.274317443E+00
     0.888094575E+00     0.456297708E+01     0.453215984E+01    -0.792799321E-01    -0.275105408E+00
     0.889694564E+00     0.461438633E+01     0.458383942E+01    -0.782718927E-01    -0.275868289E+00
     0.891283701E+00     0.466634325E+01     0.463606712E+01    -0.772577008E-01    -0.276605537E+00
     0.892861966E+00     0.471885163E+01     0.468884667E+01    -0.762374842E-01    -0.277316607E+00
     0.894429340E+00     0.477191524E+01     0.474218180E+01    -0.752113802E-01    -0.278000955E+00
     0.895985803E+00     0.482553787E+01     0.479607626E+01    -0.741795370E-01    -0.278658035E+00
     0.897531336E+00     0.487972330E+01     0.485053377E+01    -0.731421141E-01    -0.279287299E+00
     0.899065922E+00     0.493447531E+01     0.490555809E+01    -0.720992827E-01    -0.279888195E+00
     0.900589540E+00     0.498979769E+01     0.496115296E+01    -0.710512265E-01    -0.280460164E+00
     0.902102173E+00     0.504569421E+01     0.501732212E+01    -0.699981419E-01    -0.281002639E+00
     0.903603801E+00     0.510216867E+01     0.507406932E+01    -0.689402383E-01    -0.281515043E+00
     0.905094408E+00     0.515922485E+01     0.513139830E+01    -0.678777382E-01    -0.281996786E+00
     0.906573973E+00     0.521686651E+01     0.518931279E+01    -0.668108777E-01    -0.282447266E+00
     0.908042480E+00     0.527509742E+01     0.524781653E+01    -0.657399060E-01    -0.282865862E+00
     0.909499911E+00     0.533392131E+01     0.530691323E+01    -0.646650858E-01    -0.283251938E+00
     0.910946247E+00     0.539334190E+01     0.536660656E+01    -0.635866925E-01    -0.283604837E+00
     0.912381472E+00     0.545336287E+01     0.542690019E+01    -0.625050146E-01    -0.283923884E+00
     0.913805567E+00     0.551398787E+01     0.548779773E+01    -0.614203525E-01    -0.284208380E+00
     0.915218515E+00     0.557522048E+01     0.554930275E+01    -0.603330188E-01    -0.284457605E+00
     0.916620299E+00     0.563706425E+01     0.561141875E+01    -0.592433368E-01    -0.284670815E+00
     0.918010902E+00     0.569952262E+01     0.567414916E+01    -0.581516407E-01    -0.284847242E+00
     0.919390307E+00     0.576259897E+01     0.573749734E+01    -0.570582743E-01    -0.284986098E+00
     0.920758496E+00     0.582629659E+01     0.580146654E+01    -0.559635903E-01    -0.285086569E+00
     0.922115455E+00     0.589061863E+01     0.586605989E+01    -0.548679491E-01    -0.285147820E+00
     0.923461165E+00     0.595556814E+01     0.593128043E+01    -0.537717186E-01    -0.285168993E+00
     0.924795610E+00     0.602114802E+01     0.599713102E+01    -0.526752723E-01    -0.285149214E+00
     0.926118775E+00     0.608736104E+01     0.606361438E+01    -0.515789888E-01    -0.285087587E+00
     0.927430642E+00     0.615420976E+01     0.613073307E+01    -0.504832509E-01    -0.284983202E+00
     0.928731197E+00     0.622169661E+01     0.619848947E+01    -0.493884441E-01    -0.284835137E+00
     0.930020423E+00     0.628982377E+01     0.626688573E+01    -0.482949556E-01    -0.284642455E+00
     0.931298304E+00     0.635859324E+01     0.633592381E+01    -0.472031737E-01    -0.284404215E+00
     0.932564825E+00     0.642800680E+01     0.640560545E+01    -0.461134866E-01    -0.284119471E+00
     0.933819970E+00     0.649806598E+01     0.647593214E+01    -0.450262811E-01    -0.283787272E+00
     0.935063724E+00     0.656877206E+01     0.654690510E+01    -0.439419424E-01    -0.283406674E+00
     0.936296072E+00     0.664012606E+01     0.661852533E+01    -0.428608527E-01    -0.282976735E+00
     0.937516999E+00     0.671212872E+01     0.669079353E+01    -0.417833906E-01    -0.282496524E+00
     0.938726490E+00     0.678478053E+01     0.676371011E+01    -0.407099308E-01    -0.281965124E+00
     0.939924530E+00     0.685808165E+01     0.683727521E+01    -0.396408432E-01    -0.281381634E+00
     0.941111105E+00     0.693203198E+01     0.691148868E+01    -0.385764924E-01    -0.280745171E+00
     0.942286200E+00     0.700663109E+01     0.698635004E+01    -0.375172376E-01    -0.280054879E+00
     0.943449801E+00     0.708187826E+01     0.706185855E+01    -0.364634324E-01    -0.279309927E+00
     0.944601893E+00     0.715777246E+01     0.713801313E+01    -0.354154246E-01    -0.278509512E+00
     0.945742462E+00     0.723431235E+01     0.721481243E+01    -0.343735561E-01    -0.277652866E+00
     0.946871496E+00     0.731149629E+01     0.729225477E+01    -0.333381633E-01    -0.276739252E+00
     0.947988979E+00     0.738932233E+01     0.737033820E+01    -0.323095773E-01    -0.275767971E+00
     0.949094898E+00     0.746778820E+01     0.744906045E+01    -0.312881242E-01    -0.274738358E+00
     0.950189240E+00     0.754689136E+01     0.752841898E+01    -0.302741260E-01    -0.273649789E+00
     0.951271992E+00     0.762662895E+01     0.760841095E+01    -0.292679006E-01    -0.272501676E+00
     0.952343139E+00     0.770699783E+01     0.768903327E+01    -0.282697630E-01    -0.271293467E+00
     0.953402670E+00     0.778799457E+01     0.777028255E+01    -0.272800260E-01    -0.270024651E+00
     0.954450571E+00     0.786961548E+01     0.785215516E+01    -0.262990013E-01    -0.268694747E+00
     0.955486829E+00     0.795185659E+01     0.793464721E+01    -0.253269999E-01    -0.267303311E+00
     0.956511432E+00     0.803471363E+01     0.801775455E+01    -0.243643339E-01    -0.265849929E+00
     0.957524368E+00     0.811818212E+01     0.810147280E+01    -0.234113172E-01    -0.264334216E+00
     0.958525623E+00     0.820225729E+01     0.818579731E+01    -0.224682666E-01    -0.262755810E+00
     0.959515186E+00     0.828693410E+01     0.827072323E+01    -0.215355027E-01    -0.261114370E+00
     0.960493044E+00     0.837220727E+01     0.835624542E+01    -0.206133518E-01    -0.259409576E+00
     0.961459186E+00     0.845807126E+01     0.844235852E+01    -0.197021462E-01    -0.257641116E+00
     0.962413600E+00     0.854452024E+01     0.852905692E+01    -0.188022254E-01    -0.255808690E+00
     0.963356274E+00     0.863154809E+01     0.861633472E+01    -0.179139376E-01    -0.253912001E+00
     0.964287197E+00     0.871914844E+01     0.870418575E+01    -0.170376400E-01    -0.251950753E+00
     0.965206358E+00     0.880731455E+01     0.879260353E+01    -0.161736998E-01    -0.249924642E+00
     0.966113744E+00     0.889603937E+01     0.888158125E+01    -0.153224949E-01    -0.247833360E+00
     0.967009346E+00     0.898531547E+01     0.897111175E+01    -0.144844146E-01    -0.245676584E+00
     0.967893152E+00     0.907513503E+01     0.906118743E+01    -0.136598598E-01    -0.243453977E+00
     0.968765151E+00     0.916548977E+01     0.915180030E+01    -0.128492431E-01    -0.241165182E+00
     0.969625334E+00     0.925637093E+01     0.924294183E+01    -0.120529891E-01    -0.238809825E+00
     0.970473688E+00     0.934776919E+01     0.933460295E+01    -0.112715339E-01    -0.236387509E+00
     0.971310204E+00     0.943967464E+01     0.942677399E+01    -0.105053252E-01    -0.233897816E+00
     0.972134872E+00     0.953207667E+01     0.951944456E+01    -0.975482089E-02    -0.231340307E+00
     0.972947682E+00     0.962496395E+01     0.961260351E+01    -0.902048900E-02    -0.228714525E+00
     0.973748624E+00     0.971832430E+01     0.970623886E+01    -0.830280605E-02    -0.226019999E+00
     0.974537687E+00     0.981214463E+01     0.980033765E+01    -0.760225588E-02    -0.223256244E+00
     0.975314863E+00     0.990641082E+01     0.989488590E+01    -0.691932804E-02    -0.220422773E+00
     0.976080142E+00     0.100011076E+02     0.998986846E+01    -0.625451585E-02    -0.217519098E+00
     0.976833514E+00     0.100962187E+02     0.100852689E+02    -0.560831439E-02    -0.214544743E+00
     0.977574971E+00     0.101917261E+02     0.101810695E+02    -0.498121806E-02    -0.211499251E+00
     0.978304502E+00     0.102876106E+02     0.102772510E+02    -0.437371806E-02    -0.208382200E+00
     0.979022101E+00     0.103838516E+02     0.103737923E+02    -0.378629951E-02    -0.205193208E+00
     0.979727757E+00     0.104804263E+02     0.104706710E+02    -0.321943850E-02    -0.201931955E+00
     0.980421462E+00     0.105773104E+02     0.105678624E+02    -0.267359884E-02    -0.198598195E+00
     0.981103208E+00     0.106744777E+02     0.106653399E+02    -0.214922869E-02    -0.195191771E+00
     0.981772985E+00     0.107718997E+02     0.107630750E+02    -0.164675702E-02    -0.191712637E+00
     0.982430787E+00     0.108695458E+02     0.108610365E+02    -0.116658996E-02    -0.188160874E+00
     0.983076606E+00     0.109673829E+02     0.109591910E+02    -0.709107039E-03    -0.184536709E+00
     0.983710432E+00     0.110653755E+02     0.110575028E+02    -0.274657356E-03    -0.180840540E+00
     0.984332259E+00     0.111634857E+02     0.111559331E+02     0.136444282E-03    -0.177072951E+00
