#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 lwat
# Number of phase matrix elements :
           4
# number of wavelengths
           1
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00    901     0.859542345E+03     0.999999468E+00    -0.327680000E+05
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
     0.371564141E+00     0.123554849E+00     0.958134443E-01     0.119167987E-01     0.429835244E-02
     0.374804422E+00     0.125763442E+00     0.979733660E-01     0.123425605E-01     0.436479056E-02
     0.378040131E+00     0.128035205E+00     0.100184649E+00     0.127798365E-01     0.442955656E-02
     0.381271228E+00     0.130358644E+00     0.102441124E+00     0.132185663E-01     0.448898520E-02
     0.384497675E+00     0.132711700E+00     0.104729954E+00     0.136549648E-01     0.454335210E-02
     0.387719431E+00     0.135083589E+00     0.107046843E+00     0.140921442E-01     0.459295005E-02
     0.390936458E+00     0.137484184E+00     0.109402545E+00     0.145328617E-01     0.463940528E-02
     0.394148716E+00     0.139933367E+00     0.111812689E+00     0.149764402E-01     0.468949134E-02
     0.397356167E+00     0.142442845E+00     0.114281574E+00     0.154231506E-01     0.475207969E-02
     0.400558770E+00     0.145007687E+00     0.116797336E+00     0.158771596E-01     0.482821113E-02
     0.403756487E+00     0.147613559E+00     0.119344201E+00     0.163418105E-01     0.490661318E-02
     0.406949279E+00     0.150251191E+00     0.121919427E+00     0.168137278E-01     0.497302782E-02
     0.410137107E+00     0.152923980E+00     0.124536738E+00     0.172850697E-01     0.502440721E-02
     0.413319932E+00     0.155642627E+00     0.127212287E+00     0.177516410E-01     0.507178140E-02
     0.416497715E+00     0.158414445E+00     0.129948999E+00     0.182164175E-01     0.512924600E-02
     0.419670418E+00     0.161239222E+00     0.132736341E+00     0.186853404E-01     0.520237304E-02
     0.422838001E+00     0.164113609E+00     0.135563601E+00     0.191623964E-01     0.528667964E-02
     0.426000427E+00     0.167035787E+00     0.138429916E+00     0.196487875E-01     0.537309678E-02
     0.429157656E+00     0.170004710E+00     0.141341372E+00     0.201432089E-01     0.545313939E-02
     0.432309650E+00     0.173018179E+00     0.144302614E+00     0.206410136E-01     0.552254694E-02
     0.435456371E+00     0.176075802E+00     0.147315038E+00     0.211355833E-01     0.558442428E-02
     0.438597780E+00     0.179183686E+00     0.150381600E+00     0.216235203E-01     0.564910080E-02
     0.441733839E+00     0.182351702E+00     0.153507537E+00     0.221087391E-01     0.572791085E-02
     0.444864509E+00     0.185582968E+00     0.156692716E+00     0.226002487E-01     0.582424888E-02
     0.447989753E+00     0.188868168E+00     0.159926519E+00     0.231049909E-01     0.592960413E-02
     0.451109532E+00     0.192194567E+00     0.163196836E+00     0.236219264E-01     0.602918826E-02
     0.454223809E+00     0.195561385E+00     0.166506098E+00     0.241422946E-01     0.611372064E-02
     0.457332544E+00     0.198983099E+00     0.169873737E+00     0.246561790E-01     0.618778825E-02
     0.460435701E+00     0.202475027E+00     0.173317590E+00     0.251606511E-01     0.626669519E-02
     0.463533242E+00     0.206036874E+00     0.176833584E+00     0.256624658E-01     0.636320456E-02
     0.466625128E+00     0.209653482E+00     0.180398983E+00     0.261718177E-01     0.647604652E-02
     0.469711323E+00     0.213312535E+00     0.183997934E+00     0.266927809E-01     0.659219714E-02
     0.472791787E+00     0.217018810E+00     0.187639679E+00     0.272210309E-01     0.670076024E-02
     0.475866485E+00     0.220788531E+00     0.191347373E+00     0.277509146E-01     0.680235020E-02
     0.478935377E+00     0.224631216E+00     0.195131787E+00     0.282812185E-01     0.690380186E-02
     0.481998428E+00     0.228540680E+00     0.198982078E+00     0.288116459E-01     0.700799284E-02
     0.485055599E+00     0.232504549E+00     0.202882388E+00     0.293377304E-01     0.711395513E-02
     0.488106853E+00     0.236519707E+00     0.206831108E+00     0.298556093E-01     0.722485330E-02
     0.491152153E+00     0.240595636E+00     0.210839986E+00     0.303717364E-01     0.734810906E-02
     0.494191462E+00     0.244742996E+00     0.214917872E+00     0.309011889E-01     0.748413802E-02
     0.497224743E+00     0.248961817E+00     0.219061309E+00     0.314517045E-01     0.761971356E-02
     0.500251958E+00     0.253243089E+00     0.223262194E+00     0.320118034E-01     0.773894780E-02
     0.503273071E+00     0.257580700E+00     0.227520147E+00     0.325597317E-01     0.784166333E-02
     0.506288046E+00     0.261978719E+00     0.231843231E+00     0.330853634E-01     0.794681158E-02
     0.509296844E+00     0.266446527E+00     0.236237822E+00     0.336008339E-01     0.807479241E-02
     0.512299430E+00     0.270989537E+00     0.240701880E+00     0.341283713E-01     0.822719871E-02
     0.515295766E+00     0.275606177E+00     0.245229059E+00     0.346791989E-01     0.838528287E-02
     0.518285817E+00     0.280291936E+00     0.249816827E+00     0.352450141E-01     0.852754559E-02
     0.521269546E+00     0.285043552E+00     0.254468686E+00     0.358076981E-01     0.864821286E-02
     0.524246916E+00     0.289859415E+00     0.259189351E+00     0.363551456E-01     0.876047629E-02
     0.527217892E+00     0.294739651E+00     0.263980296E+00     0.368891911E-01     0.888412445E-02
     0.530182436E+00     0.299689392E+00     0.268841608E+00     0.374218403E-01     0.902955747E-02
     0.533140513E+00     0.304719790E+00     0.273776076E+00     0.379653862E-01     0.919075555E-02
     0.536092087E+00     0.309839299E+00     0.278787086E+00     0.385240989E-01     0.935118219E-02
     0.539037121E+00     0.315041843E+00     0.283871947E+00     0.390919983E-01     0.949690539E-02
     0.541975580E+00     0.320309136E+00     0.289022064E+00     0.396572205E-01     0.962702454E-02
     0.544907427E+00     0.325630051E+00     0.294233295E+00     0.402105508E-01     0.975383810E-02
     0.547832628E+00     0.331016077E+00     0.299514323E+00     0.407529001E-01     0.989232481E-02
     0.550751146E+00     0.336492679E+00     0.304881083E+00     0.412953323E-01     0.100472902E-01
     0.553662947E+00     0.342073484E+00     0.310341305E+00     0.418498453E-01     0.102095960E-01
     0.556567993E+00     0.347745406E+00     0.315885575E+00     0.424180937E-01     0.103650380E-01
     0.559466250E+00     0.353482460E+00     0.321496062E+00     0.429893226E-01     0.105075610E-01
     0.562357683E+00     0.359274252E+00     0.327165425E+00     0.435510887E-01     0.106445219E-01
     0.565242256E+00     0.365137819E+00     0.332905836E+00     0.441024391E-01     0.107888190E-01
     0.568119934E+00     0.371100273E+00     0.338738084E+00     0.446545199E-01     0.109450813E-01
     0.570990682E+00     0.377172217E+00     0.344672557E+00     0.452169250E-01     0.111044364E-01
     0.573854464E+00     0.383339306E+00     0.350701085E+00     0.457860579E-01     0.112546949E-01
     0.576711247E+00     0.389577586E+00     0.356805700E+00     0.463504454E-01     0.113949231E-01
     0.579560995E+00     0.395876125E+00     0.362975100E+00     0.469063843E-01     0.115368691E-01
     0.582403674E+00     0.402247339E+00     0.369215102E+00     0.474633804E-01     0.116909879E-01
     0.585239248E+00     0.408717475E+00     0.375545062E+00     0.480317117E-01     0.118535548E-01
     0.588067683E+00     0.415305435E+00     0.381982985E+00     0.486077735E-01     0.120102958E-01
     0.590888945E+00     0.422006897E+00     0.388530810E+00     0.491766392E-01     0.121524980E-01
     0.593702999E+00     0.428796804E+00     0.395172045E+00     0.497300655E-01     0.122867544E-01
     0.596509810E+00     0.435650034E+00     0.401885792E+00     0.502779361E-01     0.124272605E-01
     0.599309346E+00     0.442565195E+00     0.408667232E+00     0.508380249E-01     0.125806648E-01
     0.602101571E+00     0.449570085E+00     0.415535063E+00     0.514154496E-01     0.127409908E-01
     0.604886451E+00     0.456700009E+00     0.422515889E+00     0.519960016E-01     0.128976705E-01
     0.607663953E+00     0.463966145E+00     0.429619630E+00     0.525610671E-01     0.130449944E-01
     0.610434042E+00     0.471344037E+00     0.436830929E+00     0.531073321E-01     0.131841503E-01
     0.613196686E+00     0.478795372E+00     0.444125243E+00     0.536500838E-01     0.133199717E-01
     0.615951849E+00     0.486304675E+00     0.451493805E+00     0.542071708E-01     0.134578236E-01
     0.618699499E+00     0.493896400E+00     0.458953307E+00     0.547808955E-01     0.136019109E-01
     0.621439601E+00     0.501613752E+00     0.466530375E+00     0.553565677E-01     0.137532812E-01
     0.624172124E+00     0.509478015E+00     0.474236015E+00     0.559180462E-01     0.139078440E-01
     0.626897032E+00     0.517469312E+00     0.482056562E+00     0.564629051E-01     0.140580364E-01
     0.629614293E+00     0.525548624E+00     0.489969979E+00     0.570024548E-01     0.141991189E-01
     0.632323875E+00     0.533697466E+00     0.497969081E+00     0.575494055E-01     0.143338446E-01
     0.635025743E+00     0.541934755E+00     0.506068280E+00     0.581070346E-01     0.144692834E-01
     0.637719864E+00     0.550296502E+00     0.514289502E+00     0.586687194E-01     0.146092854E-01
     0.640406207E+00     0.558801826E+00     0.522642826E+00     0.592249792E-01     0.147514266E-01
     0.643084738E+00     0.567439694E+00     0.531120562E+00     0.597697349E-01     0.148912088E-01
     0.645755425E+00     0.576185880E+00     0.539708585E+00     0.603020797E-01     0.150284285E-01
     0.648418234E+00     0.585027767E+00     0.548400525E+00     0.608265112E-01     0.151688505E-01
     0.651073134E+00     0.593971866E+00     0.557200503E+00     0.613531133E-01     0.153179886E-01
     0.653720092E+00     0.603033371E+00     0.566116951E+00     0.618929966E-01     0.154718162E-01
     0.656359075E+00     0.612223936E+00     0.575158101E+00     0.624472330E-01     0.156157733E-01
     0.658990052E+00     0.621547675E+00     0.584331093E+00     0.629994614E-01     0.157376818E-01
     0.661612991E+00     0.631003380E+00     0.593640021E+00     0.635250784E-01     0.158440929E-01
     0.664227859E+00     0.640587204E+00     0.603082299E+00     0.640142639E-01     0.159611356E-01
     0.666834625E+00     0.650293199E+00     0.612648091E+00     0.644874120E-01     0.161128377E-01
     0.669433257E+00     0.660115224E+00     0.622327507E+00     0.649826560E-01     0.162943537E-01
     0.672023722E+00     0.670054075E+00     0.632122739E+00     0.655209490E-01     0.164696330E-01
     0.674605990E+00     0.680122915E+00     0.642051720E+00     0.660813323E-01     0.166026164E-01
     0.677180029E+00     0.690339231E+00     0.652133693E+00     0.666149012E-01     0.166935422E-01
     0.679745808E+00     0.700707562E+00     0.662369412E+00     0.670884224E-01     0.167816261E-01
     0.682303295E+00     0.711213604E+00     0.672740450E+00     0.675165534E-01     0.169091031E-01
     0.684852459E+00     0.721840204E+00     0.683231619E+00     0.679506714E-01     0.170820371E-01
     0.687393270E+00     0.732589254E+00     0.693851609E+00     0.684332651E-01     0.172660629E-01
     0.689925695E+00     0.743483255E+00     0.704626083E+00     0.689595562E-01     0.174198504E-01
     0.692449704E+00     0.754541200E+00     0.715568327E+00     0.694820249E-01     0.175326848E-01
     0.694965267E+00     0.765755639E+00     0.726661920E+00     0.699536060E-01     0.176305807E-01
     0.697472352E+00     0.777101068E+00     0.737879899E+00     0.703691128E-01     0.177483335E-01
     0.699970929E+00     0.788566499E+00     0.749220319E+00     0.707673730E-01     0.178972706E-01
     0.702460968E+00     0.800172886E+00     0.760714706E+00     0.711940833E-01     0.180582562E-01
     0.704942438E+00     0.811953597E+00     0.772397780E+00     0.716605002E-01     0.182030489E-01
     0.707415310E+00     0.823920179E+00     0.784272460E+00     0.721355646E-01     0.183223146E-01
     0.709879551E+00     0.836050774E+00     0.796307150E+00     0.725775952E-01     0.184337283E-01
     0.712335134E+00     0.848312520E+00     0.808466562E+00     0.729736281E-01     0.185622960E-01
     0.714782027E+00     0.860694551E+00     0.820745414E+00     0.733479973E-01     0.187134750E-01
     0.717220202E+00     0.873219122E+00     0.833174105E+00     0.737353161E-01     0.188675984E-01
     0.719649627E+00     0.885922203E+00     0.845793742E+00     0.741484423E-01     0.190000234E-01
     0.722070274E+00     0.898824808E+00     0.858625434E+00     0.745710335E-01     0.191047534E-01
     0.724482113E+00     0.911919528E+00     0.871657672E+00     0.749756276E-01     0.191996008E-01
     0.726885115E+00     0.925178187E+00     0.884856118E+00     0.753468073E-01     0.193106377E-01
     0.729279250E+00     0.938573202E+00     0.898188420E+00     0.756909211E-01     0.194501739E-01
     0.731664489E+00     0.952100334E+00     0.911650897E+00     0.760288665E-01     0.196060569E-01
     0.734040803E+00     0.965785987E+00     0.925276589E+00     0.763802875E-01     0.197506864E-01
     0.736408163E+00     0.979669080E+00     0.939112318E+00     0.767498320E-01     0.198625686E-01
     0.738766540E+00     0.993769747E+00     0.953180722E+00     0.771234895E-01     0.199436615E-01
     0.741115906E+00     0.100807215E+01     0.967461342E+00     0.774783540E-01     0.200184107E-01
     0.743456231E+00     0.102253890E+01     0.981910338E+00     0.777999737E-01     0.201137853E-01
     0.745787487E+00     0.103714668E+01     0.996502633E+00     0.780936828E-01     0.202368335E-01
     0.748109646E+00     0.105190894E+01     0.101125499E+01     0.783811740E-01     0.203703859E-01
     0.750422679E+00     0.106686122E+01     0.102620600E+01     0.786859152E-01     0.204892003E-01
     0.752726559E+00     0.108202695E+01     0.104137844E+01     0.790165424E-01     0.205789026E-01
     0.755021257E+00     0.109740293E+01     0.105676770E+01     0.793573356E-01     0.206426149E-01
     0.757306744E+00     0.111297310E+01     0.107236014E+01     0.796753703E-01     0.206957222E-01
     0.759582994E+00     0.112872545E+01     0.108814875E+01     0.799459308E-01     0.207560291E-01
     0.761849979E+00     0.114465630E+01     0.110413115E+01     0.801780854E-01     0.208340459E-01
     0.764107670E+00     0.116076944E+01     0.112030534E+01     0.804133756E-01     0.209261517E-01
     0.766356040E+00     0.117707577E+01     0.113667451E+01     0.806914481E-01     0.210141468E-01
     0.768595062E+00     0.119358938E+01     0.115325201E+01     0.810110484E-01     0.210751187E-01
     0.770824709E+00     0.121031887E+01     0.117005492E+01     0.813260234E-01     0.210996894E-01
     0.773044953E+00     0.122726152E+01     0.118709036E+01     0.815859102E-01     0.211041656E-01
     0.775255767E+00     0.124440773E+01     0.120434938E+01     0.817848232E-01     0.211197922E-01
     0.777457124E+00     0.126175156E+01     0.122181635E+01     0.819699548E-01     0.211635702E-01
     0.779648998E+00     0.127929491E+01     0.123948360E+01     0.821993935E-01     0.212190264E-01
     0.781831362E+00     0.129704264E+01     0.125735755E+01     0.824884517E-01     0.212491417E-01
     0.784004188E+00     0.131500037E+01     0.127545475E+01     0.827941325E-01     0.212310178E-01
     0.786167451E+00     0.133317817E+01     0.129379299E+01     0.830524688E-01     0.211789686E-01
     0.788321124E+00     0.135158773E+01     0.131238014E+01     0.832367667E-01     0.211328068E-01
     0.790465181E+00     0.137023065E+01     0.133120808E+01     0.833844404E-01     0.211206129E-01
     0.792599596E+00     0.138909441E+01     0.135026012E+01     0.835649990E-01     0.211305397E-01
     0.794724343E+00     0.140816425E+01     0.136952597E+01     0.838156805E-01     0.211197789E-01
     0.796839395E+00     0.142743824E+01     0.138900962E+01     0.841054319E-01     0.210539681E-01
     0.798944727E+00     0.144693118E+01     0.140872665E+01     0.843637694E-01     0.209399368E-01
     0.801040314E+00     0.146666507E+01     0.142869631E+01     0.845476506E-01     0.208197515E-01
     0.803126129E+00     0.148665349E+01     0.144893106E+01     0.846810629E-01     0.207308559E-01
     0.805202147E+00     0.150689209E+01     0.146942781E+01     0.848294898E-01     0.206707924E-01
     0.807268344E+00     0.152736444E+01     0.149017009E+01     0.850366287E-01     0.206012287E-01
     0.809324693E+00     0.154805795E+01     0.151114159E+01     0.852862976E-01     0.204857758E-01
     0.811371170E+00     0.156897501E+01     0.153234061E+01     0.855234811E-01     0.203219068E-01
     0.813407749E+00     0.159013103E+01     0.155378371E+01     0.857082968E-01     0.201376902E-01
     0.815434407E+00     0.161154189E+01     0.157549382E+01     0.858486727E-01     0.199633247E-01
     0.817451117E+00     0.163321136E+01     0.159748045E+01     0.859855879E-01     0.198077829E-01
     0.819457857E+00     0.165513200E+01     0.161973252E+01     0.861525748E-01     0.196567934E-01
     0.821454600E+00     0.167730009E+01     0.164223483E+01     0.863497420E-01     0.194861820E-01
     0.823441323E+00     0.169972529E+01     0.166498930E+01     0.865510030E-01     0.192775632E-01
     0.825418001E+00     0.172242025E+01     0.168801338E+01     0.867298326E-01     0.190288665E-01
     0.827384611E+00     0.174538361E+01     0.171131808E+01     0.868770808E-01     0.187570761E-01
     0.829341128E+00     0.176859933E+01     0.173489311E+01     0.870007492E-01     0.184902625E-01
     0.831287528E+00     0.179205547E+01     0.175871864E+01     0.871175735E-01     0.182484518E-01
     0.833223789E+00     0.181576373E+01     0.178279320E+01     0.872460174E-01     0.180245441E-01
     0.835149885E+00     0.183975718E+01     0.180714524E+01     0.873983644E-01     0.177849060E-01
     0.837065794E+00     0.186406153E+01     0.183180750E+01     0.875696978E-01     0.174955326E-01
     0.838971493E+00     0.188866681E+01     0.185677826E+01     0.877337564E-01     0.171521629E-01
     0.840866957E+00     0.191353586E+01     0.188201974E+01     0.878577809E-01     0.167849236E-01
     0.842752164E+00     0.193864663E+01     0.190750242E+01     0.879306554E-01     0.164327671E-01
     0.844627092E+00     0.196402039E+01     0.193324329E+01     0.879787822E-01     0.161124077E-01
     0.846491716E+00     0.198970177E+01     0.195929033E+01     0.880485849E-01     0.158091498E-01
     0.848346015E+00     0.201571382E+01     0.198567098E+01     0.881660219E-01     0.154937459E-01
     0.850189965E+00     0.204203792E+01     0.201236312E+01     0.883106032E-01     0.151458774E-01
     0.852023544E+00     0.206863854E+01     0.203932132E+01     0.884310373E-01     0.147637102E-01
     0.853846730E+00     0.209550528E+01     0.206653036E+01     0.884894450E-01     0.143586563E-01
     0.855659501E+00     0.212266650E+01     0.209402600E+01     0.884933042E-01     0.139486108E-01
     0.857461835E+00     0.215015931E+01     0.212185708E+01     0.884866278E-01     0.135538597E-01
     0.859253708E+00     0.217799100E+01     0.215003216E+01     0.885100065E-01     0.131873234E-01
     0.861035101E+00     0.220613695E+01     0.217851421E+01     0.885665554E-01     0.128405090E-01
     0.862805990E+00     0.223457489E+01     0.220726796E+01     0.886231960E-01     0.124835752E-01
     0.864566355E+00     0.226331321E+01     0.223630209E+01     0.886417728E-01     0.120895905E-01
     0.866316173E+00     0.229238362E+01     0.226565993E+01     0.886076723E-01     0.116639597E-01
     0.868055424E+00     0.232180978E+01     0.229537321E+01     0.885330980E-01     0.112469820E-01
     0.869784086E+00     0.235158478E+01     0.232542978E+01     0.884425872E-01     0.108799487E-01
     0.871502138E+00     0.238167926E+01     0.235578853E+01     0.883593407E-01     0.105633239E-01
     0.873209560E+00     0.241207391E+01     0.238642587E+01     0.882952049E-01     0.102505136E-01
     0.874906330E+00     0.244278439E+01     0.241736506E+01     0.882384672E-01     0.989055845E-02
     0.876592427E+00     0.247385255E+01     0.244865747E+01     0.881490733E-01     0.948151493E-02
     0.878267832E+00     0.250531187E+01     0.248033643E+01     0.879809402E-01     0.907898294E-02
     0.879932524E+00     0.253715933E+01     0.251238911E+01     0.877257073E-01     0.874676696E-02
     0.881586481E+00     0.256935663E+01     0.254476841E+01     0.874343568E-01     0.849652793E-02
     0.883229685E+00     0.260186162E+01     0.257743316E+01     0.871791666E-01     0.827577597E-02
     0.884862115E+00     0.263466949E+01     0.261038748E+01     0.869811672E-01     0.801598312E-02
     0.886483752E+00     0.266782812E+01     0.264368669E+01     0.867795474E-01     0.769450013E-02
     0.888094575E+00     0.270140332E+01     0.267739576E+01     0.864847918E-01     0.735233325E-02
     0.889694564E+00     0.273541912E+01     0.271153217E+01     0.860641546E-01     0.705430901E-02
     0.891283701E+00     0.276983369E+01     0.274604937E+01     0.855685508E-01     0.683275609E-02
     0.892861966E+00     0.280457860E+01     0.278087989E+01     0.850764127E-01     0.666605613E-02
     0.894429340E+00     0.283962389E+01     0.281599724E+01     0.846204649E-01     0.650490371E-02
     0.895985803E+00     0.287500759E+01     0.285144117E+01     0.841703236E-01     0.631632426E-02
     0.897531336E+00     0.291080432E+01     0.288728642E+01     0.836728426E-01     0.610597953E-02
     0.899065922E+00     0.294706211E+01     0.292358229E+01     0.830975608E-01     0.590337527E-02
     0.900589540E+00     0.298376405E+01     0.296031463E+01     0.824483076E-01     0.572931114E-02
     0.902102173E+00     0.302084842E+01     0.299742301E+01     0.817464732E-01     0.558025888E-02
     0.903603801E+00     0.305826428E+01     0.303485342E+01     0.810115935E-01     0.544284954E-02
     0.905094408E+00     0.309600889E+01     0.307259780E+01     0.802532468E-01     0.531535091E-02
     0.906573973E+00     0.313412250E+01     0.311069538E+01     0.794717528E-01     0.520726826E-02
     0.908042480E+00     0.317265915E+01     0.314920779E+01     0.786616116E-01     0.512070299E-02
     0.909499911E+00     0.321165750E+01     0.318818481E+01     0.778152339E-01     0.504237776E-02
     0.910946247E+00     0.325111976E+01     0.322763188E+01     0.769254330E-01     0.495834331E-02
     0.912381472E+00     0.329100639E+01     0.326750024E+01     0.759857572E-01     0.487018477E-02
     0.913805567E+00     0.333125787E+01     0.330771782E+01     0.749916575E-01     0.478980359E-02
     0.915218515E+00     0.337183513E+01     0.334824361E+01     0.739451286E-01     0.472073748E-02
     0.916620299E+00     0.341274944E+01     0.338910102E+01     0.728571844E-01     0.465355479E-02
     0.918010902E+00     0.345405872E+01     0.343036355E+01     0.717402776E-01     0.458417713E-02
     0.919390307E+00     0.349583082E+01     0.347210464E+01     0.705959236E-01     0.453078780E-02
     0.920758496E+00     0.353809592E+01     0.351434637E+01     0.694138350E-01     0.452090455E-02
     0.922115455E+00     0.358082336E+01     0.355704440E+01     0.681868184E-01     0.455555625E-02
     0.923461165E+00     0.362394622E+01     0.360012403E+01     0.669229934E-01     0.459178811E-02
     0.924795610E+00     0.366741421E+01     0.364353916E+01     0.656363393E-01     0.457155320E-02
     0.926118775E+00     0.371122692E+01     0.368730241E+01     0.643232116E-01     0.447442423E-02
     0.927430642E+00     0.375542272E+01     0.373146493E+01     0.629539301E-01     0.434249797E-02
     0.928731197E+00     0.380004359E+01     0.377607250E+01     0.614968245E-01     0.425159935E-02
     0.930020423E+00     0.384510921E+01     0.382113720E+01     0.599566318E-01     0.425285261E-02
     0.931298304E+00     0.389061447E+01     0.386664105E+01     0.583860474E-01     0.433227456E-02
     0.932564825E+00     0.393654496E+01     0.391256165E+01     0.568477103E-01     0.441786837E-02
     0.933819970E+00     0.398289360E+01     0.395889461E+01     0.553544361E-01     0.442705650E-02
     0.935063724E+00     0.402966072E+01     0.400565057E+01     0.538472542E-01     0.432153666E-02
     0.936296072E+00     0.407683845E+01     0.405283119E+01     0.522408807E-01     0.413384210E-02
     0.937516999E+00     0.412440414E+01     0.410041707E+01     0.504981698E-01     0.394743838E-02
     0.938726490E+00     0.417233976E+01     0.414838728E+01     0.486624622E-01     0.384135907E-02
     0.939924530E+00     0.422065592E+01     0.419674629E+01     0.468178676E-01     0.383546536E-02
     0.941111105E+00     0.426939015E+01     0.424552412E+01     0.450183426E-01     0.387484770E-02
     0.942286200E+00     0.431858192E+01     0.429475401E+01     0.432521238E-01     0.386626435E-02
     0.943449801E+00     0.436824996E+01     0.434445438E+01     0.414664304E-01     0.374208096E-02
     0.944601893E+00     0.441838243E+01     0.439462221E+01     0.396174683E-01     0.350560898E-02
     0.945742462E+00     0.446893856E+01     0.444522949E+01     0.376952858E-01     0.322449848E-02
     0.946871496E+00     0.451986699E+01     0.449622965E+01     0.357113101E-01     0.297839624E-02
     0.947988979E+00     0.457114068E+01     0.454758584E+01     0.336781618E-01     0.280249276E-02
     0.949094898E+00     0.462278394E+01     0.459930590E+01     0.316082042E-01     0.266978641E-02
     0.950189240E+00     0.467486305E+01     0.465144841E+01     0.295220796E-01     0.252029278E-02
     0.951271992E+00     0.472744495E+01     0.470408726E+01     0.274437015E-01     0.230730058E-02
     0.952343139E+00     0.478055783E+01     0.475726223E+01     0.253808012E-01     0.202399583E-02
     0.953402670E+00     0.483417896E+01     0.481095359E+01     0.233133060E-01     0.169726736E-02
     0.954450571E+00     0.488824992E+01     0.486509637E+01     0.212048368E-01     0.136096853E-02
     0.955486829E+00     0.494271046E+01     0.491962506E+01     0.190290950E-01     0.103194241E-02
     0.956511432E+00     0.499753722E+01     0.497451967E+01     0.167894429E-01     0.707675841E-03
     0.957524368E+00     0.505276454E+01     0.502981956E+01     0.145144228E-01     0.383578033E-03
     0.958525623E+00     0.510847225E+01     0.508559831E+01     0.122311061E-01     0.648957307E-04
     0.959515186E+00     0.516474732E+01     0.514192551E+01     0.994130993E-02    -0.245764044E-03
     0.960493044E+00     0.522163875E+01     0.519884019E+01     0.762724033E-02    -0.568444953E-03
     0.961459186E+00     0.527912970E+01     0.525634017E+01     0.527954424E-02    -0.937763362E-03
     0.962413600E+00     0.533715285E+01     0.531438792E+01     0.290818697E-02    -0.136407404E-02
     0.963356274E+00     0.539564922E+01     0.537293743E+01     0.515988937E-03    -0.180931476E-02
     0.964287197E+00     0.545462464E+01     0.543197147E+01    -0.192932260E-02    -0.221661508E-02
     0.965206358E+00     0.551414766E+01     0.549151861E+01    -0.447439147E-02    -0.256897945E-02
     0.966113744E+00     0.557429143E+01     0.555163393E+01    -0.712098714E-02    -0.291178284E-02
     0.967009346E+00     0.563509132E+01     0.561237349E+01    -0.980038954E-02    -0.331207369E-02
     0.967893152E+00     0.569656972E+01     0.567379813E+01    -0.124276464E-01    -0.379798682E-02
     0.968765151E+00     0.575878161E+01     0.573598449E+01    -0.149875441E-01    -0.434067430E-02
     0.969625334E+00     0.582180335E+01     0.579899703E+01    -0.175570052E-01    -0.489155549E-02
     0.970473688E+00     0.588567562E+01     0.586284177E+01    -0.202344712E-01    -0.542843279E-02
     0.971310204E+00     0.595038347E+01     0.592747330E+01    -0.230504239E-01    -0.596076662E-02
     0.972134872E+00     0.601590590E+01     0.599286872E+01    -0.259501693E-01    -0.649662263E-02
     0.972947682E+00     0.608227531E+01     0.605909007E+01    -0.288546590E-01    -0.701764370E-02
     0.973748624E+00     0.614957980E+01     0.612626229E+01    -0.317246767E-01    -0.749552670E-02
     0.974537687E+00     0.621792358E+01     0.619450099E+01    -0.345683200E-01    -0.793195835E-02
     0.975314863E+00     0.628741058E+01     0.626388630E+01    -0.374098332E-01    -0.837148484E-02
     0.976080142E+00     0.635816173E+01     0.633450265E+01    -0.402773615E-01    -0.886442036E-02
     0.976833514E+00     0.643031493E+01     0.640646996E+01    -0.432228318E-01    -0.941883167E-02
     0.977574971E+00     0.650399040E+01     0.647991857E+01    -0.463242389E-01    -0.999722822E-02
     0.978304502E+00     0.657926074E+01     0.655494362E+01    -0.496331922E-01    -0.105576800E-01
     0.979022101E+00     0.665616061E+01     0.663159575E+01    -0.531127482E-01    -0.110869941E-01
     0.979727757E+00     0.673473481E+01     0.670992593E+01    -0.566489204E-01    -0.115954669E-01
     0.980421462E+00     0.681509507E+01     0.679005150E+01    -0.601440132E-01    -0.121003371E-01
     0.981103208E+00     0.689745379E+01     0.687219202E+01    -0.635974706E-01    -0.126320353E-01
     0.981772985E+00     0.698212502E+01     0.695665447E+01    -0.670874330E-01    -0.132456154E-01
     0.982430787E+00     0.706948656E+01     0.704377642E+01    -0.706802308E-01    -0.139953063E-01
     0.983076606E+00     0.715989969E+01     0.713385334E+01    -0.743721692E-01    -0.148827231E-01
     0.983710432E+00     0.725363487E+01     0.722711412E+01    -0.781188374E-01    -0.158422411E-01
     0.984332259E+00     0.735087413E+01     0.732379038E+01    -0.819045257E-01    -0.167927148E-01
     0.984942078E+00     0.745179605E+01     0.742421599E+01    -0.857697673E-01    -0.177038804E-01
     0.985539883E+00     0.755668997E+01     0.752884234E+01    -0.897696320E-01    -0.186032494E-01
     0.986125667E+00     0.766603079E+01     0.763813965E+01    -0.939069786E-01    -0.195166647E-01
     0.986699421E+00     0.778046436E+01     0.775250066E+01    -0.981106157E-01    -0.204204554E-01
     0.987261139E+00     0.790073673E+01     0.787233195E+01    -0.102295639E+00    -0.212774198E-01
     0.987810815E+00     0.802764547E+01     0.799833047E+01    -0.106468190E+00    -0.221221412E-01
     0.988348441E+00     0.816201913E+01     0.813163118E+01    -0.110771157E+00    -0.230850518E-01
