#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 unknown 
# Used material is:
 unknown 
# Number of phase matrix elements : 
 4 
# number of wavelengths 
    91
#  lambda         nteta          Cext               SSA                g 
 9.9942683e-01     2.5219999e+01  0.0  0.0  0.0 
 9.9943272e-01     2.5559999e+01  0.0  0.0  0.0 
 9.9943858e-01     2.5980000e+01  0.0  0.0  0.0 
 9.9944441e-01     2.6430000e+01  0.0  0.0  0.0 
 9.9945022e-01     2.6799999e+01  0.0  0.0  0.0 
 9.9945599e-01     2.7070000e+01  0.0  0.0  0.0 
 9.9946173e-01     2.7280001e+01  0.0  0.0  0.0 
 9.9946744e-01     2.7500000e+01  0.0  0.0  0.0 
 9.9947312e-01     2.7680000e+01  0.0  0.0  0.0 
 9.9947877e-01     2.7850000e+01  0.0  0.0  0.0 
 9.9948439e-01     2.8240000e+01  0.0  0.0  0.0 
 9.9948998e-01     2.8700001e+01  0.0  0.0  0.0 
 9.9949554e-01     2.9170000e+01  0.0  0.0  0.0 
 9.9950106e-01     2.9650000e+01  0.0  0.0  0.0 
 9.9950656e-01     3.0070000e+01  0.0  0.0  0.0 
 9.9951203e-01     3.0370001e+01  0.0  0.0  0.0 
 9.9951746e-01     3.0700001e+01  0.0  0.0  0.0 
 9.9952287e-01     3.1100000e+01  0.0  0.0  0.0 
 9.9952825e-01     3.1650000e+01  0.0  0.0  0.0 
 9.9953359e-01     3.2160000e+01  0.0  0.0  0.0 
 9.9953891e-01     3.2369999e+01  0.0  0.0  0.0 
 9.9954419e-01     3.2459999e+01  0.0  0.0  0.0 
 9.9954944e-01     3.2779999e+01  0.0  0.0  0.0 
 9.9955467e-01     3.3509998e+01  0.0  0.0  0.0 
 9.9955986e-01     3.4459999e+01  0.0  0.0  0.0 
 9.9956502e-01     3.5259998e+01  0.0  0.0  0.0 
 9.9957015e-01     3.5959999e+01  0.0  0.0  0.0 
 9.9957526e-01     3.6660000e+01  0.0  0.0  0.0 
 9.9958033e-01     3.7509998e+01  0.0  0.0  0.0 
 9.9958537e-01     3.8310001e+01  0.0  0.0  0.0 
 9.9959038e-01     3.9099998e+01  0.0  0.0  0.0 
 9.9959536e-01     3.9860001e+01  0.0  0.0  0.0 
 9.9960031e-01     4.0689999e+01  0.0  0.0  0.0 
 9.9960523e-01     4.1410000e+01  0.0  0.0  0.0 
 9.9961012e-01     4.2029999e+01  0.0  0.0  0.0 
 9.9961497e-01     4.2709999e+01  0.0  0.0  0.0 
 9.9961980e-01     4.3619999e+01  0.0  0.0  0.0 
 9.9962460e-01     4.4639999e+01  0.0  0.0  0.0 
 9.9962936e-01     4.5619999e+01  0.0  0.0  0.0 
 9.9963410e-01     4.6520000e+01  0.0  0.0  0.0 
 9.9963881e-01     4.7340000e+01  0.0  0.0  0.0 
 9.9964348e-01     4.8180000e+01  0.0  0.0  0.0 
 9.9964813e-01     4.9090000e+01  0.0  0.0  0.0 
 9.9965274e-01     5.0169998e+01  0.0  0.0  0.0 
 9.9965732e-01     5.1490002e+01  0.0  0.0  0.0 
 9.9966188e-01     5.2580002e+01  0.0  0.0  0.0 
 9.9966640e-01     5.3439999e+01  0.0  0.0  0.0 
 9.9967089e-01     5.4299999e+01  0.0  0.0  0.0 
 9.9967536e-01     5.5020000e+01  0.0  0.0  0.0 
 9.9967979e-01     5.5680000e+01  0.0  0.0  0.0 
 9.9968419e-01     5.6389999e+01  0.0  0.0  0.0 
 9.9968856e-01     5.7250000e+01  0.0  0.0  0.0 
 9.9969290e-01     5.8480000e+01  0.0  0.0  0.0 
 9.9969721e-01     5.9990002e+01  0.0  0.0  0.0 
 9.9970149e-01     6.1480000e+01  0.0  0.0  0.0 
 9.9970574e-01     6.2779999e+01  0.0  0.0  0.0 
 9.9970996e-01     6.3930000e+01  0.0  0.0  0.0 
 9.9971415e-01     6.5029999e+01  0.0  0.0  0.0 
 9.9971830e-01     6.5949997e+01  0.0  0.0  0.0 
 9.9972243e-01     6.7010002e+01  0.0  0.0  0.0 
 9.9972653e-01     6.8519997e+01  0.0  0.0  0.0 
 9.9973059e-01     7.0589996e+01  0.0  0.0  0.0 
 9.9973463e-01     7.2580002e+01  0.0  0.0  0.0 
 9.9973863e-01     7.4029999e+01  0.0  0.0  0.0 
 9.9974261e-01     7.4930000e+01  0.0  0.0  0.0 
 9.9974655e-01     7.6279999e+01  0.0  0.0  0.0 
 9.9975047e-01     7.8300003e+01  0.0  0.0  0.0 
 9.9975435e-01     8.0639999e+01  0.0  0.0  0.0 
 9.9975820e-01     8.2580002e+01  0.0  0.0  0.0 
 9.9976203e-01     8.4139999e+01  0.0  0.0  0.0 
 9.9976582e-01     8.5830002e+01  0.0  0.0  0.0 
 9.9976958e-01     8.7769997e+01  0.0  0.0  0.0 
 9.9977331e-01     9.0019997e+01  0.0  0.0  0.0 
 9.9977701e-01     9.2089996e+01  0.0  0.0  0.0 
 9.9978068e-01     9.3910004e+01  0.0  0.0  0.0 
 9.9978432e-01     9.5809998e+01  0.0  0.0  0.0 
 9.9978793e-01     9.7279999e+01  0.0  0.0  0.0 
 9.9979151e-01     9.8809998e+01  0.0  0.0  0.0 
 9.9979506e-01     1.0080000e+02  0.0  0.0  0.0 
 9.9979858e-01     1.0340000e+02  0.0  0.0  0.0 
 9.9980207e-01     1.0650000e+02  0.0  0.0  0.0 
 9.9980552e-01     1.0960000e+02  0.0  0.0  0.0 
 9.9980895e-01     1.1180000e+02  0.0  0.0  0.0 
 9.9981235e-01     1.1410000e+02  0.0  0.0  0.0 
 9.9981571e-01     1.1690000e+02  0.0  0.0  0.0 
 9.9981905e-01     1.1950000e+02  0.0  0.0  0.0 
 9.9982235e-01     1.2220000e+02  0.0  0.0  0.0 
 9.9982563e-01     1.2540000e+02  0.0  0.0  0.0 
 9.9982887e-01     1.2920000e+02  0.0  0.0  0.0 
 9.9983208e-01     1.3270000e+02  0.0  0.0  0.0 
 9.9983527e-01     1.3600000e+02  0.0  0.0  0.0 
 9.9983842e-01     1.3920000e+02  0.0  0.0  0.0 
 9.9984154e-01     1.4239999e+02  0.0  0.0  0.0 
 9.9984463e-01     1.4589999e+02  0.0  0.0  0.0 
 9.9984770e-01     1.4950000e+02  0.0  0.0  0.0 
 9.9985073e-01     1.5410001e+02  0.0  0.0  0.0 
 9.9985373e-01     1.5970000e+02  0.0  0.0  0.0 
 9.9985670e-01     1.6530000e+02  0.0  0.0  0.0 
 9.9985964e-01     1.7110001e+02  0.0  0.0  0.0 
 9.9986254e-01     1.7670000e+02  0.0  0.0  0.0 
 9.9986542e-01     1.8239999e+02  0.0  0.0  0.0 
 9.9986827e-01     1.8830000e+02  0.0  0.0  0.0 
 9.9987109e-01     1.9430000e+02  0.0  0.0  0.0 
 9.9987388e-01     2.0089999e+02  0.0  0.0  0.0 
 9.9987663e-01     2.0889999e+02  0.0  0.0  0.0 
 9.9987936e-01     2.1539999e+02  0.0  0.0  0.0 
 9.9988205e-01     2.2010001e+02  0.0  0.0  0.0 
 9.9988472e-01     2.2400000e+02  0.0  0.0  0.0 
 9.9988735e-01     2.3120000e+02  0.0  0.0  0.0 
 9.9988996e-01     2.4289999e+02  0.0  0.0  0.0 
 9.9989253e-01     2.5570000e+02  0.0  0.0  0.0 
 9.9989508e-01     2.6729999e+02  0.0  0.0  0.0 
 9.9989759e-01     2.7739999e+02  0.0  0.0  0.0 
 9.9990007e-01     2.8689999e+02  0.0  0.0  0.0 
 9.9990252e-01     2.9820001e+02  0.0  0.0  0.0 
 9.9990495e-01     3.1000000e+02  0.0  0.0  0.0 
 9.9990734e-01     3.2129999e+02  0.0  0.0  0.0 
 9.9990970e-01     3.3300000e+02  0.0  0.0  0.0 
 9.9991203e-01     3.4489999e+02  0.0  0.0  0.0 
 9.9991433e-01     3.5650000e+02  0.0  0.0  0.0 
 9.9991660e-01     3.7029999e+02  0.0  0.0  0.0 
 9.9991884e-01     3.8889999e+02  0.0  0.0  0.0 
 9.9992104e-01     4.0900000e+02  0.0  0.0  0.0 
 9.9992322e-01     4.2829999e+02  0.0  0.0  0.0 
 9.9992537e-01     4.4770001e+02  0.0  0.0  0.0 
 9.9992749e-01     4.6720001e+02  0.0  0.0  0.0 
 9.9992957e-01     4.8750000e+02  0.0  0.0  0.0 
 9.9993163e-01     5.1060001e+02  0.0  0.0  0.0 
 9.9993366e-01     5.3479999e+02  0.0  0.0  0.0 
 9.9993565e-01     5.6050000e+02  0.0  0.0  0.0 
 9.9993762e-01     5.8920001e+02  0.0  0.0  0.0 
 9.9993955e-01     6.1890002e+02  0.0  0.0  0.0 
 9.9994145e-01     6.4959998e+02  0.0  0.0  0.0 
 9.9994333e-01     6.7929999e+02  0.0  0.0  0.0 
 9.9994517e-01     7.0879999e+02  0.0  0.0  0.0 
 9.9994698e-01     7.4290002e+02  0.0  0.0  0.0 
 9.9994876e-01     7.7679999e+02  0.0  0.0  0.0 
 9.9995052e-01     8.1729999e+02  0.0  0.0  0.0 
 9.9995224e-01     8.6290002e+02  0.0  0.0  0.0 
 9.9995393e-01     9.1350000e+02  0.0  0.0  0.0 
 9.9995559e-01     9.6420001e+02  0.0  0.0  0.0 
 9.9995722e-01     1.0150000e+03  0.0  0.0  0.0 
 9.9995882e-01     1.0680000e+03  0.0  0.0  0.0 
 9.9996038e-01     1.1280000e+03  0.0  0.0  0.0 
 9.9996192e-01     1.1950000e+03  0.0  0.0  0.0 
 9.9996343e-01     1.2720000e+03  0.0  0.0  0.0 
 9.9996491e-01     1.3650000e+03  0.0  0.0  0.0 
 9.9996636e-01     1.4670000e+03  0.0  0.0  0.0 
 9.9996777e-01     1.5660000e+03  0.0  0.0  0.0 
 9.9996916e-01     1.6470000e+03  0.0  0.0  0.0 
 9.9997051e-01     1.7260000e+03  0.0  0.0  0.0 
 9.9997184e-01     1.8470000e+03  0.0  0.0  0.0 
 9.9997313e-01     2.0040000e+03  0.0  0.0  0.0 
 9.9997440e-01     2.1740000e+03  0.0  0.0  0.0 
 9.9997563e-01     2.3260000e+03  0.0  0.0  0.0 
 9.9997683e-01     2.4710000e+03  0.0  0.0  0.0 
 9.9997801e-01     2.6270000e+03  0.0  0.0  0.0 
 9.9997915e-01     2.8310000e+03  0.0  0.0  0.0 
 9.9998026e-01     3.0880000e+03  0.0  0.0  0.0 
 9.9998134e-01     3.3460000e+03  0.0  0.0  0.0 
 9.9998239e-01     3.6260000e+03  0.0  0.0  0.0 
 9.9998341e-01     3.9470000e+03  0.0  0.0  0.0 
 9.9998440e-01     4.3080000e+03  0.0  0.0  0.0 
 9.9998536e-01     4.7070000e+03  0.0  0.0  0.0 
 9.9998629e-01     5.1810000e+03  0.0  0.0  0.0 
 9.9998719e-01     5.7300000e+03  0.0  0.0  0.0 
 9.9998806e-01     6.3740000e+03  0.0  0.0  0.0 
 9.9998890e-01     7.1010000e+03  0.0  0.0  0.0 
 9.9998970e-01     7.9560000e+03  0.0  0.0  0.0 
 9.9999048e-01     8.9650000e+03  0.0  0.0  0.0 
 9.9999123e-01     1.0100000e+04  0.0  0.0  0.0 
 9.9999194e-01     1.1420000e+04  0.0  0.0  0.0 
 9.9999263e-01     1.2970000e+04  0.0  0.0  0.0 
 9.9999328e-01     1.4810000e+04  0.0  0.0  0.0 
 9.9999391e-01     1.7090000e+04  0.0  0.0  0.0 
 9.9999450e-01     1.9850000e+04  0.0  0.0  0.0 
 9.9999507e-01     2.3410000e+04  0.0  0.0  0.0 
 9.9999560e-01     2.8060000e+04  0.0  0.0  0.0 
 9.9999610e-01     3.4200000e+04  0.0  0.0  0.0 
 9.9999657e-01     4.2130000e+04  0.0  0.0  0.0 
 9.9999701e-01     5.2430000e+04  0.0  0.0  0.0 
 9.9999743e-01     6.6160000e+04  0.0  0.0  0.0 
 9.9999781e-01     8.4080000e+04  0.0  0.0  0.0 
 9.9999816e-01     1.0710000e+05  0.0  0.0  0.0 
 9.9999848e-01     1.3730000e+05  0.0  0.0  0.0 
 9.9999877e-01     1.7850000e+05  0.0  0.0  0.0 
 9.9999903e-01     2.3490000e+05  0.0  0.0  0.0 
 9.9999925e-01     3.1360000e+05  0.0  0.0  0.0 
 9.9999945e-01     4.3090000e+05  0.0  0.0  0.0 
 9.9999962e-01     6.2460000e+05  0.0  0.0  0.0 
 9.9999976e-01     9.5230000e+05  0.0  0.0  0.0 
 9.9999986e-01     1.4840000e+06  0.0  0.0  0.0 
 9.9999994e-01     2.3110000e+06  0.0  0.0  0.0 
 9.9999998e-01     3.5890000e+06  0.0  0.0  0.0 
 1.0000000e+00     4.8360000e+06  0.0  0.0  0.0 
# lambda =   0.660 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     6.0329998e-01  0.0  0.0  0.0 
-9.9999048e-01     5.3969997e-01  0.0  0.0  0.0 
-9.9996192e-01     4.8390001e-01  0.0  0.0  0.0 
-9.9991433e-01     4.3560001e-01  0.0  0.0  0.0 
-9.9984770e-01     3.9469999e-01  0.0  0.0  0.0 
-9.9976203e-01     3.6050001e-01  0.0  0.0  0.0 
-9.9965732e-01     3.3160001e-01  0.0  0.0  0.0 
-9.9953359e-01     3.0669999e-01  0.0  0.0  0.0 
-9.9939083e-01     2.8500000e-01  0.0  0.0  0.0 
-9.9922904e-01     2.6550001e-01  0.0  0.0  0.0 
-9.9904822e-01     2.4779999e-01  0.0  0.0  0.0 
-9.9884839e-01     2.3140000e-01  0.0  0.0  0.0 
-9.9862953e-01     2.1570000e-01  0.0  0.0  0.0 
-9.9839167e-01     2.0080000e-01  0.0  0.0  0.0 
-9.9813480e-01     1.8670000e-01  0.0  0.0  0.0 
-9.9785892e-01     1.7370000e-01  0.0  0.0  0.0 
-9.9756405e-01     1.6190000e-01  0.0  0.0  0.0 
-9.9619470e-01     1.2760000e-01  0.0  0.0  0.0 
-9.9452190e-01     1.1090000e-01  0.0  0.0  0.0 
-9.9254615e-01     1.0210000e-01  0.0  0.0  0.0 
-9.9026807e-01     9.5020004e-02  0.0  0.0  0.0 
-9.8768834e-01     8.9380004e-02  0.0  0.0  0.0 
-9.8480775e-01     8.5259996e-02  0.0  0.0  0.0 
-9.8162718e-01     8.2089998e-02  0.0  0.0  0.0 
-9.7814760e-01     7.9420000e-02  0.0  0.0  0.0 
-9.7437006e-01     7.7650003e-02  0.0  0.0  0.0 
-9.7029573e-01     7.7270001e-02  0.0  0.0  0.0 
-9.6592583e-01     7.8659996e-02  0.0  0.0  0.0 
-9.6126170e-01     8.2099997e-02  0.0  0.0  0.0 
-9.5630476e-01     8.7200001e-02  0.0  0.0  0.0 
-9.5105652e-01     9.3419999e-02  0.0  0.0  0.0 
-9.4551858e-01     1.0070000e-01  0.0  0.0  0.0 
-9.3969262e-01     1.0910000e-01  0.0  0.0  0.0 
-9.3358043e-01     1.1830000e-01  0.0  0.0  0.0 
-9.2718385e-01     1.2760000e-01  0.0  0.0  0.0 
-9.2050485e-01     1.3620000e-01  0.0  0.0  0.0 
-9.1354546e-01     1.4320000e-01  0.0  0.0  0.0 
-9.0630779e-01     1.4780000e-01  0.0  0.0  0.0 
-8.9879405e-01     1.4950000e-01  0.0  0.0  0.0 
-8.9100652e-01     1.4810000e-01  0.0  0.0  0.0 
-8.8294759e-01     1.4410000e-01  0.0  0.0  0.0 
-8.7461971e-01     1.3860001e-01  0.0  0.0  0.0 
-8.6602540e-01     1.3310000e-01  0.0  0.0  0.0 
-8.5716730e-01     1.2809999e-01  0.0  0.0  0.0 
-8.4804810e-01     1.2400000e-01  0.0  0.0  0.0 
-8.3867057e-01     1.2070000e-01  0.0  0.0  0.0 
-8.2903757e-01     1.1740000e-01  0.0  0.0  0.0 
-8.1915204e-01     1.1390000e-01  0.0  0.0  0.0 
-8.0901699e-01     1.0980000e-01  0.0  0.0  0.0 
-7.9863551e-01     1.0500000e-01  0.0  0.0  0.0 
-7.8801075e-01     9.9990003e-02  0.0  0.0  0.0 
-7.7714596e-01     9.5040001e-02  0.0  0.0  0.0 
-7.6604444e-01     9.0599999e-02  0.0  0.0  0.0 
-7.5470958e-01     8.6779997e-02  0.0  0.0  0.0 
-7.4314483e-01     8.3559997e-02  0.0  0.0  0.0 
-7.3135370e-01     8.0899999e-02  0.0  0.0  0.0 
-7.1933980e-01     7.8699999e-02  0.0  0.0  0.0 
-7.0710678e-01     7.6980002e-02  0.0  0.0  0.0 
-6.9465837e-01     7.5669996e-02  0.0  0.0  0.0 
-6.8199836e-01     7.4620001e-02  0.0  0.0  0.0 
-6.6913061e-01     7.3679999e-02  0.0  0.0  0.0 
-6.5605903e-01     7.2779998e-02  0.0  0.0  0.0 
-6.4278761e-01     7.1929999e-02  0.0  0.0  0.0 
-6.2932039e-01     7.1290001e-02  0.0  0.0  0.0 
-6.1566148e-01     7.0969999e-02  0.0  0.0  0.0 
-6.0181502e-01     7.0850000e-02  0.0  0.0  0.0 
-5.8778525e-01     7.0749998e-02  0.0  0.0  0.0 
-5.7357644e-01     7.0639998e-02  0.0  0.0  0.0 
-5.5919290e-01     7.0560001e-02  0.0  0.0  0.0 
-5.4463904e-01     7.0880003e-02  0.0  0.0  0.0 
-5.2991926e-01     7.1900003e-02  0.0  0.0  0.0 
-5.1503807e-01     7.3399998e-02  0.0  0.0  0.0 
-5.0000000e-01     7.5029999e-02  0.0  0.0  0.0 
-4.8480962e-01     7.6739997e-02  0.0  0.0  0.0 
-4.6947156e-01     7.8680001e-02  0.0  0.0  0.0 
-4.5399050e-01     8.1299998e-02  0.0  0.0  0.0 
-4.3837115e-01     8.4969997e-02  0.0  0.0  0.0 
-4.2261826e-01     8.9079998e-02  0.0  0.0  0.0 
-4.0673664e-01     9.2680000e-02  0.0  0.0  0.0 
-3.9073113e-01     9.5389999e-02  0.0  0.0  0.0 
-3.7460659e-01     9.7099997e-02  0.0  0.0  0.0 
-3.5836795e-01     9.8430000e-02  0.0  0.0  0.0 
-3.4202014e-01     1.0010000e-01  0.0  0.0  0.0 
-3.2556815e-01     1.0190000e-01  0.0  0.0  0.0 
-3.0901699e-01     1.0380000e-01  0.0  0.0  0.0 
-2.9237170e-01     1.0550000e-01  0.0  0.0  0.0 
-2.7563736e-01     1.0730000e-01  0.0  0.0  0.0 
-2.5881905e-01     1.0920000e-01  0.0  0.0  0.0 
-2.4192190e-01     1.1170000e-01  0.0  0.0  0.0 
-2.2495105e-01     1.1440000e-01  0.0  0.0  0.0 
-2.0791169e-01     1.1700000e-01  0.0  0.0  0.0 
-1.9080900e-01     1.1940000e-01  0.0  0.0  0.0 
-1.7364818e-01     1.2170000e-01  0.0  0.0  0.0 
-1.5643447e-01     1.2420000e-01  0.0  0.0  0.0 
-1.3917310e-01     1.2700000e-01  0.0  0.0  0.0 
-1.2186934e-01     1.3000000e-01  0.0  0.0  0.0 
-1.0452846e-01     1.3270000e-01  0.0  0.0  0.0 
-8.7155743e-02     1.3530000e-01  0.0  0.0  0.0 
-6.9756474e-02     1.3760000e-01  0.0  0.0  0.0 
-5.2335956e-02     1.3990000e-01  0.0  0.0  0.0 
-3.4899497e-02     1.4240000e-01  0.0  0.0  0.0 
-1.7452406e-02     1.4500000e-01  0.0  0.0  0.0 
 6.1232340e-17     1.4760000e-01  0.0  0.0  0.0 
 1.7452406e-02     1.5040000e-01  0.0  0.0  0.0 
 3.4899497e-02     1.5360001e-01  0.0  0.0  0.0 
 5.2335956e-02     1.5680000e-01  0.0  0.0  0.0 
 6.9756474e-02     1.6020000e-01  0.0  0.0  0.0 
 8.7155743e-02     1.6350000e-01  0.0  0.0  0.0 
 1.0452846e-01     1.6700000e-01  0.0  0.0  0.0 
 1.2186934e-01     1.7080000e-01  0.0  0.0  0.0 
 1.3917310e-01     1.7479999e-01  0.0  0.0  0.0 
 1.5643447e-01     1.7880000e-01  0.0  0.0  0.0 
 1.7364818e-01     1.8260001e-01  0.0  0.0  0.0 
 1.9080900e-01     1.8590000e-01  0.0  0.0  0.0 
 2.0791169e-01     1.8880001e-01  0.0  0.0  0.0 
 2.2495105e-01     1.9159999e-01  0.0  0.0  0.0 
 2.4192190e-01     1.9450000e-01  0.0  0.0  0.0 
 2.5881905e-01     1.9769999e-01  0.0  0.0  0.0 
 2.7563736e-01     2.0090000e-01  0.0  0.0  0.0 
 2.9237170e-01     2.0410000e-01  0.0  0.0  0.0 
 3.0901699e-01     2.0700000e-01  0.0  0.0  0.0 
 3.2556815e-01     2.0940000e-01  0.0  0.0  0.0 
 3.4202014e-01     2.1130000e-01  0.0  0.0  0.0 
 3.5836795e-01     2.1300000e-01  0.0  0.0  0.0 
 3.7460659e-01     2.1460000e-01  0.0  0.0  0.0 
 3.9073113e-01     2.1630000e-01  0.0  0.0  0.0 
 4.0673664e-01     2.1840000e-01  0.0  0.0  0.0 
 4.2261826e-01     2.2090000e-01  0.0  0.0  0.0 
 4.3837115e-01     2.2340000e-01  0.0  0.0  0.0 
 4.5399050e-01     2.2589999e-01  0.0  0.0  0.0 
 4.6947156e-01     2.2830001e-01  0.0  0.0  0.0 
 4.8480962e-01     2.3080000e-01  0.0  0.0  0.0 
 5.0000000e-01     2.3379999e-01  0.0  0.0  0.0 
 5.1503807e-01     2.3770000e-01  0.0  0.0  0.0 
 5.2991926e-01     2.4330001e-01  0.0  0.0  0.0 
 5.4463904e-01     2.5130001e-01  0.0  0.0  0.0 
 5.5919290e-01     2.6199999e-01  0.0  0.0  0.0 
 5.7357644e-01     2.7550000e-01  0.0  0.0  0.0 
 5.8778525e-01     2.9240000e-01  0.0  0.0  0.0 
 6.0181502e-01     3.1259999e-01  0.0  0.0  0.0 
 6.1566148e-01     3.3620000e-01  0.0  0.0  0.0 
 6.2932039e-01     3.6179999e-01  0.0  0.0  0.0 
 6.4278761e-01     3.9019999e-01  0.0  0.0  0.0 
 6.5605903e-01     4.2969999e-01  0.0  0.0  0.0 
 6.6913061e-01     4.8330000e-01  0.0  0.0  0.0 
 6.8199836e-01     5.1179999e-01  0.0  0.0  0.0 
 6.9465837e-01     4.7580001e-01  0.0  0.0  0.0 
 7.0710678e-01     4.1100001e-01  0.0  0.0  0.0 
 7.1933980e-01     3.5730001e-01  0.0  0.0  0.0 
 7.3135370e-01     3.3070001e-01  0.0  0.0  0.0 
 7.4314483e-01     3.3640000e-01  0.0  0.0  0.0 
 7.5470958e-01     3.6260000e-01  0.0  0.0  0.0 
 7.6604444e-01     3.9590001e-01  0.0  0.0  0.0 
 7.7714596e-01     4.3630001e-01  0.0  0.0  0.0 
 7.8801075e-01     4.8710001e-01  0.0  0.0  0.0 
 7.9863551e-01     5.5260003e-01  0.0  0.0  0.0 
 8.0901699e-01     6.3370001e-01  0.0  0.0  0.0 
 8.1915204e-01     7.3079997e-01  0.0  0.0  0.0 
 8.2903757e-01     8.4140003e-01  0.0  0.0  0.0 
 8.3867057e-01     9.7390002e-01  0.0  0.0  0.0 
 8.4804810e-01     1.1370000e+00  0.0  0.0  0.0 
 8.5716730e-01     1.3420000e+00  0.0  0.0  0.0 
 8.6602540e-01     1.5980000e+00  0.0  0.0  0.0 
 8.7461971e-01     1.9270000e+00  0.0  0.0  0.0 
 8.8294759e-01     2.3460000e+00  0.0  0.0  0.0 
 8.9100652e-01     2.8290000e+00  0.0  0.0  0.0 
 8.9879405e-01     3.3680000e+00  0.0  0.0  0.0 
 9.0630779e-01     4.2639999e+00  0.0  0.0  0.0 
 9.1354546e-01     5.9010000e+00  0.0  0.0  0.0 
 9.2050485e-01     6.5479999e+00  0.0  0.0  0.0 
 9.2718385e-01     4.3420000e+00  0.0  0.0  0.0 
 9.3358043e-01     2.0580001e+00  0.0  0.0  0.0 
 9.3969262e-01     9.9690002e-01  0.0  0.0  0.0 
 9.4551858e-01     6.8030000e-01  0.0  0.0  0.0 
 9.5105652e-01     6.6420001e-01  0.0  0.0  0.0 
 9.5630476e-01     7.1289998e-01  0.0  0.0  0.0 
 9.6126170e-01     6.9309998e-01  0.0  0.0  0.0 
 9.6592583e-01     7.1859998e-01  0.0  0.0  0.0 
 9.6814764e-01     7.5749999e-01  0.0  0.0  0.0 
 9.7029573e-01     8.1459999e-01  0.0  0.0  0.0 
 9.7236992e-01     8.9810002e-01  0.0  0.0  0.0 
 9.7437006e-01     1.0039999e+00  0.0  0.0  0.0 
 9.7629601e-01     1.1430000e+00  0.0  0.0  0.0 
 9.7814760e-01     1.2940000e+00  0.0  0.0  0.0 
 9.7992470e-01     1.4090000e+00  0.0  0.0  0.0 
 9.8162718e-01     1.4440000e+00  0.0  0.0  0.0 
 9.8325491e-01     1.4660000e+00  0.0  0.0  0.0 
 9.8480775e-01     1.5890000e+00  0.0  0.0  0.0 
 9.8510933e-01     1.6190000e+00  0.0  0.0  0.0 
 9.8540790e-01     1.6520000e+00  0.0  0.0  0.0 
 9.8570347e-01     1.6900001e+00  0.0  0.0  0.0 
 9.8599604e-01     1.7240000e+00  0.0  0.0  0.0 
 9.8628560e-01     1.7610000e+00  0.0  0.0  0.0 
 9.8657216e-01     1.7990000e+00  0.0  0.0  0.0 
 9.8685572e-01     1.8360000e+00  0.0  0.0  0.0 
 9.8713627e-01     1.8660001e+00  0.0  0.0  0.0 
 9.8741381e-01     1.8990000e+00  0.0  0.0  0.0 
 9.8768834e-01     1.9240000e+00  0.0  0.0  0.0 
 9.8795987e-01     1.9510000e+00  0.0  0.0  0.0 
 9.8822838e-01     1.9859999e+00  0.0  0.0  0.0 
 9.8849389e-01     2.0109999e+00  0.0  0.0  0.0 
 9.8875638e-01     2.0390000e+00  0.0  0.0  0.0 
 9.8901586e-01     2.0769999e+00  0.0  0.0  0.0 
 9.8927233e-01     2.1080000e+00  0.0  0.0  0.0 
 9.8952579e-01     2.1440001e+00  0.0  0.0  0.0 
 9.8977623e-01     2.1789999e+00  0.0  0.0  0.0 
 9.9002366e-01     2.2130001e+00  0.0  0.0  0.0 
 9.9026807e-01     2.2560000e+00  0.0  0.0  0.0 
 9.9050946e-01     2.3030000e+00  0.0  0.0  0.0 
 9.9074784e-01     2.3540001e+00  0.0  0.0  0.0 
 9.9098320e-01     2.4020000e+00  0.0  0.0  0.0 
 9.9121554e-01     2.4540000e+00  0.0  0.0  0.0 
 9.9144486e-01     2.5120001e+00  0.0  0.0  0.0 
 9.9167116e-01     2.5530000e+00  0.0  0.0  0.0 
 9.9189444e-01     2.6010001e+00  0.0  0.0  0.0 
 9.9211470e-01     2.6470001e+00  0.0  0.0  0.0 
 9.9233194e-01     2.7049999e+00  0.0  0.0  0.0 
 9.9254615e-01     2.7539999e+00  0.0  0.0  0.0 
 9.9275734e-01     2.8069999e+00  0.0  0.0  0.0 
 9.9296551e-01     2.8599999e+00  0.0  0.0  0.0 
 9.9317065e-01     2.9130001e+00  0.0  0.0  0.0 
 9.9337277e-01     2.9809999e+00  0.0  0.0  0.0 
 9.9357186e-01     3.0360000e+00  0.0  0.0  0.0 
 9.9376792e-01     3.1050000e+00  0.0  0.0  0.0 
 9.9396096e-01     3.1860001e+00  0.0  0.0  0.0 
 9.9415096e-01     3.2400000e+00  0.0  0.0  0.0 
 9.9433794e-01     3.2909999e+00  0.0  0.0  0.0 
 9.9452190e-01     3.3699999e+00  0.0  0.0  0.0 
 9.9470282e-01     3.4360001e+00  0.0  0.0  0.0 
 9.9488071e-01     3.4949999e+00  0.0  0.0  0.0 
 9.9505557e-01     3.5650001e+00  0.0  0.0  0.0 
 9.9522740e-01     3.6510000e+00  0.0  0.0  0.0 
 9.9539620e-01     3.7520001e+00  0.0  0.0  0.0 
 9.9556196e-01     3.8160000e+00  0.0  0.0  0.0 
 9.9572470e-01     3.8970001e+00  0.0  0.0  0.0 
 9.9588440e-01     3.9770000e+00  0.0  0.0  0.0 
 9.9604107e-01     4.0419998e+00  0.0  0.0  0.0 
 9.9619470e-01     4.1650000e+00  0.0  0.0  0.0 
