#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 lwat
# Number of phase matrix elements :
           4
# number of wavelengths
           4
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00   2800     0.697526463E+02     0.999999795E+00     0.841898766E+00
     0.190493500E+01   2800     0.799866099E+02     0.968812977E+00     0.797054568E+00
     0.194193100E+01   2800     0.804542378E+02     0.959473806E+00     0.800221082E+00
     0.198039200E+01   2800     0.809846184E+02     0.969110234E+00     0.799412927E+00
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
    -0.910499086E+00     0.178427890E+00     0.912963740E-01    -0.862317375E-01     0.654724971E-01
    -0.910034305E+00     0.178445692E+00     0.910699002E-01    -0.865615980E-01     0.659595320E-01
    -0.909568378E+00     0.178466736E+00     0.908437229E-01    -0.868867940E-01     0.664498670E-01
    -0.909101304E+00     0.178490950E+00     0.906178230E-01    -0.872072960E-01     0.669434192E-01
    -0.908633085E+00     0.178518260E+00     0.903921823E-01    -0.875230753E-01     0.674401054E-01
    -0.908163720E+00     0.178548594E+00     0.901667835E-01    -0.878341038E-01     0.679398425E-01
    -0.907693211E+00     0.178581877E+00     0.899416098E-01    -0.881403540E-01     0.684425472E-01
    -0.907221558E+00     0.178618040E+00     0.897166456E-01    -0.884417991E-01     0.689481366E-01
    -0.906748762E+00     0.178657010E+00     0.894918758E-01    -0.887384132E-01     0.694565274E-01
    -0.906274823E+00     0.178698715E+00     0.892672859E-01    -0.890301708E-01     0.699676365E-01
    -0.905799742E+00     0.178743087E+00     0.890428626E-01    -0.893170475E-01     0.704813810E-01
    -0.905323520E+00     0.178790054E+00     0.888185928E-01    -0.895990193E-01     0.709976777E-01
    -0.904846156E+00     0.178839547E+00     0.885944643E-01    -0.898760632E-01     0.715164437E-01
    -0.904367653E+00     0.178891497E+00     0.883704657E-01    -0.901481567E-01     0.720375960E-01
    -0.903888009E+00     0.178945835E+00     0.881465860E-01    -0.904152783E-01     0.725610518E-01
    -0.903407227E+00     0.179002493E+00     0.879228150E-01    -0.906774071E-01     0.730867284E-01
    -0.902925305E+00     0.179061403E+00     0.876991430E-01    -0.909345231E-01     0.736145430E-01
    -0.902442247E+00     0.179122497E+00     0.874755611E-01    -0.911866070E-01     0.741444131E-01
    -0.901958050E+00     0.179185710E+00     0.872520608E-01    -0.914336402E-01     0.746762562E-01
    -0.901472717E+00     0.179250973E+00     0.870286341E-01    -0.916756051E-01     0.752099899E-01
    -0.900986248E+00     0.179318222E+00     0.868052738E-01    -0.919124846E-01     0.757455320E-01
    -0.900498644E+00     0.179387391E+00     0.865819731E-01    -0.921442627E-01     0.762828005E-01
    -0.900009905E+00     0.179458413E+00     0.863587258E-01    -0.923709240E-01     0.768217135E-01
    -0.899520031E+00     0.179531226E+00     0.861355260E-01    -0.925924539E-01     0.773621892E-01
    -0.899029024E+00     0.179605763E+00     0.859123685E-01    -0.928088387E-01     0.779041460E-01
    -0.898536884E+00     0.179681962E+00     0.856892485E-01    -0.930200655E-01     0.784475026E-01
    -0.898043612E+00     0.179759759E+00     0.854661618E-01    -0.932261220E-01     0.789921777E-01
    -0.897549208E+00     0.179839090E+00     0.852431045E-01    -0.934269970E-01     0.795380904E-01
    -0.897053672E+00     0.179919893E+00     0.850200732E-01    -0.936226798E-01     0.800851600E-01
    -0.896557007E+00     0.180002106E+00     0.847970649E-01    -0.938131607E-01     0.806333060E-01
    -0.896059211E+00     0.180085666E+00     0.845740771E-01    -0.939984307E-01     0.811824480E-01
    -0.895560286E+00     0.180170513E+00     0.843511076E-01    -0.941784818E-01     0.817325060E-01
    -0.895060233E+00     0.180256586E+00     0.841281546E-01    -0.943533065E-01     0.822834004E-01
    -0.894559051E+00     0.180343823E+00     0.839052168E-01    -0.945228982E-01     0.828350515E-01
    -0.894056742E+00     0.180432165E+00     0.836822933E-01    -0.946872513E-01     0.833873802E-01
    -0.893553307E+00     0.180521553E+00     0.834593833E-01    -0.948463607E-01     0.839403075E-01
    -0.893048745E+00     0.180611925E+00     0.832364865E-01    -0.950002222E-01     0.844937548E-01
    -0.892543058E+00     0.180703225E+00     0.830136031E-01    -0.951488325E-01     0.850476439E-01
    -0.892036246E+00     0.180795392E+00     0.827907334E-01    -0.952921889E-01     0.856018967E-01
    -0.891528310E+00     0.180888370E+00     0.825678781E-01    -0.954302897E-01     0.861564355E-01
    -0.891019251E+00     0.180982100E+00     0.823450383E-01    -0.955631337E-01     0.867111831E-01
    -0.890509068E+00     0.181076526E+00     0.821222152E-01    -0.956907207E-01     0.872660624E-01
    -0.889997764E+00     0.181171590E+00     0.818994104E-01    -0.958130513E-01     0.878209968E-01
    -0.889485337E+00     0.181267235E+00     0.816766258E-01    -0.959301266E-01     0.883759100E-01
    -0.888971790E+00     0.181363407E+00     0.814538636E-01    -0.960419488E-01     0.889307261E-01
    -0.888457123E+00     0.181460050E+00     0.812311261E-01    -0.961485207E-01     0.894853697E-01
    -0.887941335E+00     0.181557107E+00     0.810084161E-01    -0.962498459E-01     0.900397654E-01
    -0.887424429E+00     0.181654526E+00     0.807857364E-01    -0.963459287E-01     0.905938387E-01
    -0.886906405E+00     0.181752250E+00     0.805630903E-01    -0.964367743E-01     0.911475151E-01
    -0.886387262E+00     0.181850227E+00     0.803404810E-01    -0.965223884E-01     0.917007208E-01
    -0.885867003E+00     0.181948403E+00     0.801179121E-01    -0.966027778E-01     0.922533822E-01
    -0.885345627E+00     0.182046725E+00     0.798953875E-01    -0.966779497E-01     0.928054262E-01
    -0.884823136E+00     0.182145140E+00     0.796729111E-01    -0.967479124E-01     0.933567802E-01
    -0.884299529E+00     0.182243596E+00     0.794504873E-01    -0.968126746E-01     0.939073721E-01
    -0.883774809E+00     0.182342041E+00     0.792281202E-01    -0.968722459E-01     0.944571300E-01
    -0.883248974E+00     0.182440424E+00     0.790058147E-01    -0.969266366E-01     0.950059826E-01
    -0.882722026E+00     0.182538695E+00     0.787835752E-01    -0.969758579E-01     0.955538593E-01
    -0.882193966E+00     0.182636801E+00     0.785614069E-01    -0.970199213E-01     0.961006896E-01
    -0.881664794E+00     0.182734695E+00     0.783393148E-01    -0.970588396E-01     0.966464038E-01
    -0.881134511E+00     0.182832325E+00     0.781173041E-01    -0.970926258E-01     0.971909324E-01
    -0.880603117E+00     0.182929644E+00     0.778953802E-01    -0.971212938E-01     0.977342067E-01
    -0.880070614E+00     0.183026601E+00     0.776735485E-01    -0.971448583E-01     0.982761584E-01
    -0.879537002E+00     0.183123149E+00     0.774518149E-01    -0.971633347E-01     0.988167196E-01
    -0.879002281E+00     0.183219240E+00     0.772301850E-01    -0.971767388E-01     0.993558233E-01
    -0.878466452E+00     0.183314827E+00     0.770086648E-01    -0.971850874E-01     0.998934026E-01
    -0.877929517E+00     0.183409862E+00     0.767872603E-01    -0.971883978E-01     0.100429391E+00
    -0.877391475E+00     0.183504300E+00     0.765659777E-01    -0.971866882E-01     0.100963724E+00
    -0.876852327E+00     0.183598095E+00     0.763448232E-01    -0.971799771E-01     0.101496336E+00
    -0.876312074E+00     0.183691200E+00     0.761238032E-01    -0.971682841E-01     0.102027162E+00
    -0.875770717E+00     0.183783571E+00     0.759029241E-01    -0.971516290E-01     0.102556140E+00
    -0.875228256E+00     0.183875163E+00     0.756821925E-01    -0.971300326E-01     0.103083204E+00
    -0.874684693E+00     0.183965932E+00     0.754616150E-01    -0.971035161E-01     0.103608294E+00
    -0.874140027E+00     0.184055835E+00     0.752411983E-01    -0.970721015E-01     0.104131347E+00
    -0.873594259E+00     0.184144829E+00     0.750209493E-01    -0.970358113E-01     0.104652301E+00
    -0.873047390E+00     0.184232870E+00     0.748008748E-01    -0.969946687E-01     0.105171096E+00
    -0.872499421E+00     0.184319917E+00     0.745809817E-01    -0.969486974E-01     0.105687672E+00
    -0.871950353E+00     0.184405929E+00     0.743612770E-01    -0.968979218E-01     0.106201970E+00
    -0.871400186E+00     0.184490864E+00     0.741417679E-01    -0.968423667E-01     0.106713930E+00
    -0.870848920E+00     0.184574681E+00     0.739224613E-01    -0.967820577E-01     0.107223495E+00
    -0.870296558E+00     0.184657340E+00     0.737033645E-01    -0.967170207E-01     0.107730607E+00
    -0.869743098E+00     0.184738803E+00     0.734844847E-01    -0.966472825E-01     0.108235209E+00
    -0.869188542E+00     0.184819029E+00     0.732658291E-01    -0.965728702E-01     0.108737247E+00
    -0.868632891E+00     0.184897981E+00     0.730474051E-01    -0.964938114E-01     0.109236663E+00
    -0.868076145E+00     0.184975620E+00     0.728292198E-01    -0.964101343E-01     0.109733404E+00
    -0.867518306E+00     0.185051909E+00     0.726112808E-01    -0.963218676E-01     0.110227415E+00
    -0.866959373E+00     0.185126810E+00     0.723935952E-01    -0.962290406E-01     0.110718644E+00
    -0.866399347E+00     0.185200289E+00     0.721761706E-01    -0.961316828E-01     0.111207038E+00
    -0.865838230E+00     0.185272308E+00     0.719590144E-01    -0.960298246E-01     0.111692545E+00
    -0.865276021E+00     0.185342832E+00     0.717421338E-01    -0.959234964E-01     0.112175114E+00
    -0.864712722E+00     0.185411827E+00     0.715255364E-01    -0.958127294E-01     0.112654695E+00
    -0.864148333E+00     0.185479258E+00     0.713092296E-01    -0.956975552E-01     0.113131238E+00
    -0.863582855E+00     0.185545091E+00     0.710932207E-01    -0.955780056E-01     0.113604694E+00
    -0.863016289E+00     0.185609294E+00     0.708775173E-01    -0.954541131E-01     0.114075016E+00
    -0.862448636E+00     0.185671834E+00     0.706621266E-01    -0.953259105E-01     0.114542155E+00
    -0.861879895E+00     0.185732678E+00     0.704470560E-01    -0.951934310E-01     0.115006066E+00
    -0.861310068E+00     0.185791795E+00     0.702323131E-01    -0.950567081E-01     0.115466702E+00
    -0.860739156E+00     0.185849154E+00     0.700179049E-01    -0.949157760E-01     0.115924019E+00
    -0.860167159E+00     0.185904725E+00     0.698038390E-01    -0.947706689E-01     0.116377971E+00
    -0.859594078E+00     0.185958477E+00     0.695901225E-01    -0.946214215E-01     0.116828515E+00
    -0.859019914E+00     0.186010381E+00     0.693767627E-01    -0.944680690E-01     0.117275609E+00
    -0.858444667E+00     0.186060409E+00     0.691637668E-01    -0.943106467E-01     0.117719209E+00
    -0.857868339E+00     0.186108532E+00     0.689511421E-01    -0.941491905E-01     0.118159276E+00
    -0.857290929E+00     0.186154722E+00     0.687388955E-01    -0.939837364E-01     0.118595767E+00
    -0.856712439E+00     0.186198952E+00     0.685270343E-01    -0.938143209E-01     0.119028644E+00
    -0.856132869E+00     0.186241196E+00     0.683155654E-01    -0.936409806E-01     0.119457867E+00
    -0.855552220E+00     0.186281426E+00     0.681044958E-01    -0.934637525E-01     0.119883397E+00
    -0.854970493E+00     0.186319618E+00     0.678938325E-01    -0.932826741E-01     0.120305198E+00
    -0.854387689E+00     0.186355747E+00     0.676835823E-01    -0.930977828E-01     0.120723231E+00
    -0.853803808E+00     0.186389788E+00     0.674737519E-01    -0.929091166E-01     0.121137462E+00
    -0.853218851E+00     0.186421716E+00     0.672643483E-01    -0.927167136E-01     0.121547854E+00
    -0.852632819E+00     0.186451510E+00     0.670553779E-01    -0.925206122E-01     0.121954373E+00
    -0.852045712E+00     0.186479144E+00     0.668468475E-01    -0.923208511E-01     0.122356985E+00
    -0.851457531E+00     0.186504598E+00     0.666387636E-01    -0.921174692E-01     0.122755658E+00
    -0.850868278E+00     0.186527850E+00     0.664311326E-01    -0.919105057E-01     0.123150358E+00
    -0.850277952E+00     0.186548877E+00     0.662239610E-01    -0.916999998E-01     0.123541054E+00
    -0.849686554E+00     0.186567660E+00     0.660172550E-01    -0.914859912E-01     0.123927715E+00
    -0.849094086E+00     0.186584177E+00     0.658110210E-01    -0.912685198E-01     0.124310311E+00
    -0.848500548E+00     0.186598410E+00     0.656052652E-01    -0.910476255E-01     0.124688813E+00
    -0.847905940E+00     0.186610339E+00     0.653999935E-01    -0.908233485E-01     0.125063192E+00
    -0.847310264E+00     0.186619946E+00     0.651952121E-01    -0.905957293E-01     0.125433420E+00
    -0.846713520E+00     0.186627212E+00     0.649909268E-01    -0.903648084E-01     0.125799471E+00
    -0.846115709E+00     0.186632120E+00     0.647871436E-01    -0.901306266E-01     0.126161318E+00
    -0.845516832E+00     0.186634652E+00     0.645838683E-01    -0.898932249E-01     0.126518935E+00
    -0.844916889E+00     0.186634793E+00     0.643811066E-01    -0.896526443E-01     0.126872297E+00
    -0.844315881E+00     0.186632526E+00     0.641788640E-01    -0.894089260E-01     0.127221381E+00
    -0.843713810E+00     0.186627836E+00     0.639771462E-01    -0.891621115E-01     0.127566163E+00
    -0.843110675E+00     0.186620708E+00     0.637759586E-01    -0.889122423E-01     0.127906621E+00
    -0.842506477E+00     0.186611128E+00     0.635753067E-01    -0.886593599E-01     0.128242733E+00
    -0.841901218E+00     0.186599082E+00     0.633751957E-01    -0.884035062E-01     0.128574478E+00
    -0.841294898E+00     0.186584556E+00     0.631756308E-01    -0.881447230E-01     0.128901835E+00
    -0.840687518E+00     0.186567537E+00     0.629766173E-01    -0.878830522E-01     0.129224786E+00
    -0.840079078E+00     0.186548015E+00     0.627781603E-01    -0.876185359E-01     0.129543311E+00
    -0.839469579E+00     0.186525976E+00     0.625802646E-01    -0.873512163E-01     0.129857393E+00
    -0.838859023E+00     0.186501410E+00     0.623829352E-01    -0.870811354E-01     0.130167014E+00
    -0.838247409E+00     0.186474305E+00     0.621861770E-01    -0.868083356E-01     0.130472157E+00
    -0.837634739E+00     0.186444653E+00     0.619899947E-01    -0.865328591E-01     0.130772808E+00
    -0.837021013E+00     0.186412443E+00     0.617943931E-01    -0.862547483E-01     0.131068950E+00
    -0.836406233E+00     0.186377666E+00     0.615993766E-01    -0.859740455E-01     0.131360570E+00
    -0.835790398E+00     0.186340313E+00     0.614049498E-01    -0.856907932E-01     0.131647655E+00
    -0.835173511E+00     0.186300378E+00     0.612111172E-01    -0.854050338E-01     0.131930191E+00
    -0.834555570E+00     0.186257851E+00     0.610178831E-01    -0.851168095E-01     0.132208166E+00
    -0.833936578E+00     0.186212726E+00     0.608252518E-01    -0.848261630E-01     0.132481569E+00
    -0.833316535E+00     0.186164997E+00     0.606332275E-01    -0.845331364E-01     0.132750390E+00
    -0.832695442E+00     0.186114657E+00     0.604418143E-01    -0.842377723E-01     0.133014619E+00
    -0.832073300E+00     0.186061701E+00     0.602510162E-01    -0.839401128E-01     0.133274246E+00
    -0.831450108E+00     0.186006124E+00     0.600608372E-01    -0.836402003E-01     0.133529263E+00
    -0.830825869E+00     0.185947921E+00     0.598712811E-01    -0.833380770E-01     0.133779662E+00
    -0.830200583E+00     0.185887088E+00     0.596823518E-01    -0.830337851E-01     0.134025437E+00
    -0.829574251E+00     0.185823622E+00     0.594940529E-01    -0.827273666E-01     0.134266580E+00
    -0.828946874E+00     0.185757520E+00     0.593063881E-01    -0.824188635E-01     0.134503087E+00
    -0.828318451E+00     0.185688778E+00     0.591193609E-01    -0.821083178E-01     0.134734951E+00
    -0.827688985E+00     0.185617396E+00     0.589329747E-01    -0.817957713E-01     0.134962170E+00
    -0.827058476E+00     0.185543370E+00     0.587472328E-01    -0.814812657E-01     0.135184739E+00
    -0.826426924E+00     0.185466700E+00     0.585621386E-01    -0.811648426E-01     0.135402655E+00
    -0.825794331E+00     0.185387385E+00     0.583776953E-01    -0.808465436E-01     0.135615916E+00
    -0.825160697E+00     0.185305425E+00     0.581939058E-01    -0.805264099E-01     0.135824520E+00
    -0.824526024E+00     0.185220819E+00     0.580107733E-01    -0.802044829E-01     0.136028467E+00
    -0.823890311E+00     0.185133568E+00     0.578283006E-01    -0.798808037E-01     0.136227755E+00
    -0.823253560E+00     0.185043673E+00     0.576464906E-01    -0.795554131E-01     0.136422385E+00
    -0.822615771E+00     0.184951136E+00     0.574653459E-01    -0.792283520E-01     0.136612358E+00
    -0.821976946E+00     0.184855957E+00     0.572848693E-01    -0.788996611E-01     0.136797674E+00
    -0.821337085E+00     0.184758140E+00     0.571050633E-01    -0.785693809E-01     0.136978337E+00
    -0.820696189E+00     0.184657687E+00     0.569259303E-01    -0.782375516E-01     0.137154349E+00
    -0.820054258E+00     0.184554600E+00     0.567474726E-01    -0.779042135E-01     0.137325712E+00
    -0.819411295E+00     0.184448884E+00     0.565696927E-01    -0.775694066E-01     0.137492432E+00
    -0.818767298E+00     0.184340541E+00     0.563925926E-01    -0.772331706E-01     0.137654511E+00
    -0.818122270E+00     0.184229577E+00     0.562161744E-01    -0.768955452E-01     0.137811955E+00
    -0.817476210E+00     0.184115995E+00     0.560404401E-01    -0.765565698E-01     0.137964770E+00
    -0.816829121E+00     0.183999800E+00     0.558653917E-01    -0.762162837E-01     0.138112961E+00
    -0.816181002E+00     0.183880998E+00     0.556910309E-01    -0.758747260E-01     0.138256535E+00
    -0.815531854E+00     0.183759595E+00     0.555173595E-01    -0.755319355E-01     0.138395499E+00
    -0.814881679E+00     0.183635596E+00     0.553443792E-01    -0.751879509E-01     0.138529861E+00
    -0.814230477E+00     0.183509007E+00     0.551720913E-01    -0.748428107E-01     0.138659629E+00
    -0.813578248E+00     0.183379836E+00     0.550004975E-01    -0.744965531E-01     0.138784812E+00
    -0.812924995E+00     0.183248090E+00     0.548295992E-01    -0.741492161E-01     0.138905419E+00
    -0.812270717E+00     0.183113775E+00     0.546593974E-01    -0.738008378E-01     0.139021459E+00
    -0.811615415E+00     0.182976900E+00     0.544898936E-01    -0.734514555E-01     0.139132943E+00
    -0.810959090E+00     0.182837474E+00     0.543210889E-01    -0.731011069E-01     0.139239882E+00
    -0.810301744E+00     0.182695503E+00     0.541529842E-01    -0.727498291E-01     0.139342287E+00
    -0.809643376E+00     0.182550997E+00     0.539855806E-01    -0.723976590E-01     0.139440169E+00
    -0.808983988E+00     0.182403966E+00     0.538188789E-01    -0.720446335E-01     0.139533541E+00
    -0.808323580E+00     0.182254419E+00     0.536528799E-01    -0.716907890E-01     0.139622416E+00
    -0.807662154E+00     0.182102365E+00     0.534875845E-01    -0.713361618E-01     0.139706807E+00
    -0.806999710E+00     0.181947815E+00     0.533229933E-01    -0.709807881E-01     0.139786727E+00
    -0.806336249E+00     0.181790779E+00     0.531591068E-01    -0.706247037E-01     0.139862191E+00
    -0.805671772E+00     0.181631268E+00     0.529959257E-01    -0.702679441E-01     0.139933214E+00
    -0.805006279E+00     0.181469294E+00     0.528334504E-01    -0.699105447E-01     0.139999809E+00
    -0.804339772E+00     0.181304866E+00     0.526716813E-01    -0.695525406E-01     0.140061994E+00
    -0.803672251E+00     0.181137998E+00     0.525106187E-01    -0.691939667E-01     0.140119783E+00
    -0.803003718E+00     0.180968702E+00     0.523502630E-01    -0.688348576E-01     0.140173194E+00
    -0.802334172E+00     0.180796988E+00     0.521906144E-01    -0.684752476E-01     0.140222242E+00
    -0.801663615E+00     0.180622871E+00     0.520316731E-01    -0.681151709E-01     0.140266947E+00
    -0.800992049E+00     0.180446364E+00     0.518734391E-01    -0.677546612E-01     0.140307324E+00
    -0.800319472E+00     0.180267478E+00     0.517159125E-01    -0.673937521E-01     0.140343393E+00
    -0.799645887E+00     0.180086229E+00     0.515590935E-01    -0.670324770E-01     0.140375171E+00
    -0.798971295E+00     0.179902629E+00     0.514029818E-01    -0.666708689E-01     0.140402679E+00
    -0.798295695E+00     0.179716693E+00     0.512475776E-01    -0.663089604E-01     0.140425935E+00
    -0.797619089E+00     0.179528435E+00     0.510928805E-01    -0.659467841E-01     0.140444959E+00
    -0.796941479E+00     0.179337870E+00     0.509388905E-01    -0.655843722E-01     0.140459771E+00
    -0.796262864E+00     0.179145012E+00     0.507856073E-01    -0.652217565E-01     0.140470391E+00
    -0.795583245E+00     0.178949877E+00     0.506330306E-01    -0.648589686E-01     0.140476842E+00
    -0.794902624E+00     0.178752480E+00     0.504811603E-01    -0.644960399E-01     0.140479143E+00
    -0.794221001E+00     0.178552837E+00     0.503299958E-01    -0.641330013E-01     0.140477317E+00
    -0.793538377E+00     0.178350963E+00     0.501795368E-01    -0.637698835E-01     0.140471385E+00
    -0.792854753E+00     0.178146874E+00     0.500297830E-01    -0.634067170E-01     0.140461370E+00
    -0.792170130E+00     0.177940587E+00     0.498807337E-01    -0.630435317E-01     0.140447295E+00
    -0.791484509E+00     0.177732118E+00     0.497323886E-01    -0.626803575E-01     0.140429182E+00
    -0.790797890E+00     0.177521484E+00     0.495847469E-01    -0.623172238E-01     0.140407056E+00
    -0.790110274E+00     0.177308701E+00     0.494378083E-01    -0.619541598E-01     0.140380938E+00
    -0.789421663E+00     0.177093788E+00     0.492915719E-01    -0.615911942E-01     0.140350854E+00
    -0.788732057E+00     0.176876760E+00     0.491460373E-01    -0.612283555E-01     0.140316828E+00
    -0.788041457E+00     0.176657636E+00     0.490012035E-01    -0.608656720E-01     0.140278883E+00
    -0.787349864E+00     0.176436432E+00     0.488570699E-01    -0.605031713E-01     0.140237046E+00
    -0.786657279E+00     0.176213168E+00     0.487136357E-01    -0.601408810E-01     0.140191340E+00
    -0.785963702E+00     0.175987860E+00     0.485709001E-01    -0.597788283E-01     0.140141791E+00
    -0.785269135E+00     0.175760527E+00     0.484288621E-01    -0.594170399E-01     0.140088425E+00
    -0.784573578E+00     0.175531187E+00     0.482875210E-01    -0.590555425E-01     0.140031267E+00
    -0.783877033E+00     0.175299857E+00     0.481468756E-01    -0.586943621E-01     0.139970344E+00
    -0.783179499E+00     0.175066558E+00     0.480069251E-01    -0.583335245E-01     0.139905681E+00
    -0.782480979E+00     0.174831307E+00     0.478676683E-01    -0.579730553E-01     0.139837305E+00
    -0.781781473E+00     0.174594123E+00     0.477291043E-01    -0.576129796E-01     0.139765242E+00
    -0.781080981E+00     0.174355024E+00     0.475912319E-01    -0.572533221E-01     0.139689520E+00
    -0.780379505E+00     0.174114030E+00     0.474540499E-01    -0.568941075E-01     0.139610166E+00
    -0.779677045E+00     0.173871160E+00     0.473175572E-01    -0.565353598E-01     0.139527206E+00
    -0.778973603E+00     0.173626433E+00     0.471817526E-01    -0.561771029E-01     0.139440668E+00
    -0.778269179E+00     0.173379868E+00     0.470466346E-01    -0.558193601E-01     0.139350579E+00
    -0.777563775E+00     0.173131484E+00     0.469122021E-01    -0.554621548E-01     0.139256968E+00
    -0.776857390E+00     0.172881301E+00     0.467784537E-01    -0.551055096E-01     0.139159862E+00
    -0.776150027E+00     0.172629338E+00     0.466453881E-01    -0.547494471E-01     0.139059289E+00
    -0.775441685E+00     0.172375615E+00     0.465130036E-01    -0.543939894E-01     0.138955277E+00
    -0.774732366E+00     0.172120151E+00     0.463812990E-01    -0.540391584E-01     0.138847855E+00
    -0.774022071E+00     0.171862967E+00     0.462502728E-01    -0.536849756E-01     0.138737051E+00
    -0.773310801E+00     0.171604081E+00     0.461199233E-01    -0.533314622E-01     0.138622893E+00
    -0.772598555E+00     0.171343515E+00     0.459902490E-01    -0.529786390E-01     0.138505411E+00
    -0.771885337E+00     0.171081286E+00     0.458612484E-01    -0.526265267E-01     0.138384633E+00
    -0.771171145E+00     0.170817417E+00     0.457329198E-01    -0.522751455E-01     0.138260588E+00
    -0.770455982E+00     0.170551926E+00     0.456052615E-01    -0.519245154E-01     0.138133306E+00
    -0.769739847E+00     0.170284834E+00     0.454782719E-01    -0.515746559E-01     0.138002814E+00
    -0.769022743E+00     0.170016161E+00     0.453519492E-01    -0.512255864E-01     0.137869143E+00
    -0.768304669E+00     0.169745928E+00     0.452262917E-01    -0.508773259E-01     0.137732322E+00
    -0.767585627E+00     0.169474154E+00     0.451012976E-01    -0.505298932E-01     0.137592381E+00
    -0.766865618E+00     0.169200860E+00     0.449769652E-01    -0.501833067E-01     0.137449348E+00
    -0.766144643E+00     0.168926066E+00     0.448532926E-01    -0.498375844E-01     0.137303255E+00
    -0.765422702E+00     0.168649793E+00     0.447302781E-01    -0.494927444E-01     0.137154129E+00
    -0.764699796E+00     0.168372062E+00     0.446079197E-01    -0.491488040E-01     0.137002002E+00
    -0.763975927E+00     0.168092892E+00     0.444862155E-01    -0.488057806E-01     0.136846903E+00
    -0.763251094E+00     0.167812305E+00     0.443651638E-01    -0.484636910E-01     0.136688862E+00
    -0.762525300E+00     0.167530321E+00     0.442447627E-01    -0.481225521E-01     0.136527909E+00
    -0.761798545E+00     0.167246961E+00     0.441250101E-01    -0.477823802E-01     0.136364074E+00
    -0.761070830E+00     0.166962245E+00     0.440059042E-01    -0.474431913E-01     0.136197388E+00
    -0.760342156E+00     0.166676195E+00     0.438874431E-01    -0.471050014E-01     0.136027881E+00
    -0.759612524E+00     0.166388832E+00     0.437696248E-01    -0.467678259E-01     0.135855582E+00
    -0.758881934E+00     0.166100175E+00     0.436524474E-01    -0.464316801E-01     0.135680524E+00
    -0.758150388E+00     0.165810247E+00     0.435359089E-01    -0.460965790E-01     0.135502735E+00
    -0.757417887E+00     0.165519067E+00     0.434200074E-01    -0.457625374E-01     0.135322246E+00
    -0.756684431E+00     0.165226657E+00     0.433047408E-01    -0.454295696E-01     0.135139088E+00
    -0.755950021E+00     0.164933039E+00     0.431901073E-01    -0.450976897E-01     0.134953291E+00
    -0.755214659E+00     0.164638232E+00     0.430761049E-01    -0.447669118E-01     0.134764886E+00
    -0.754478345E+00     0.164342258E+00     0.429627315E-01    -0.444372492E-01     0.134573903E+00
    -0.753741080E+00     0.164045138E+00     0.428499853E-01    -0.441087155E-01     0.134380373E+00
    -0.753002865E+00     0.163746893E+00     0.427378642E-01    -0.437813236E-01     0.134184327E+00
    -0.752263702E+00     0.163447544E+00     0.426263663E-01    -0.434550863E-01     0.133985795E+00
    -0.751523590E+00     0.163147111E+00     0.425154895E-01    -0.431300160E-01     0.133784808E+00
    -0.750782531E+00     0.162845617E+00     0.424052319E-01    -0.428061251E-01     0.133581396E+00
    -0.750040527E+00     0.162543081E+00     0.422955915E-01    -0.424834255E-01     0.133375589E+00
    -0.749297576E+00     0.162239526E+00     0.421865663E-01    -0.421619288E-01     0.133167419E+00
    -0.748553682E+00     0.161934971E+00     0.420781544E-01    -0.418416465E-01     0.132956916E+00
    -0.747808844E+00     0.161629438E+00     0.419703537E-01    -0.415225896E-01     0.132744111E+00
    -0.747063064E+00     0.161322947E+00     0.418631623E-01    -0.412047691E-01     0.132529033E+00
    -0.746316342E+00     0.161015520E+00     0.417565782E-01    -0.408881955E-01     0.132311714E+00
    -0.745568680E+00     0.160707176E+00     0.416505993E-01    -0.405728793E-01     0.132092183E+00
    -0.744820078E+00     0.160397938E+00     0.415452237E-01    -0.402588303E-01     0.131870471E+00
    -0.744070538E+00     0.160087825E+00     0.414404493E-01    -0.399460584E-01     0.131646608E+00
    -0.743320060E+00     0.159776858E+00     0.413362743E-01    -0.396345732E-01     0.131420624E+00
    -0.742568645E+00     0.159465058E+00     0.412326965E-01    -0.393243838E-01     0.131192550E+00
    -0.741816294E+00     0.159152445E+00     0.411297140E-01    -0.390154993E-01     0.130962415E+00
    -0.741063009E+00     0.158839039E+00     0.410273247E-01    -0.387079285E-01     0.130730249E+00
    -0.740308790E+00     0.158524861E+00     0.409255266E-01    -0.384016797E-01     0.130496082E+00
    -0.739553637E+00     0.158209931E+00     0.408243178E-01    -0.380967612E-01     0.130259945E+00
    -0.738797553E+00     0.157894269E+00     0.407236961E-01    -0.377931810E-01     0.130021865E+00
    -0.738040537E+00     0.157577896E+00     0.406236595E-01    -0.374909467E-01     0.129781874E+00
    -0.737282592E+00     0.157260830E+00     0.405242060E-01    -0.371900659E-01     0.129540000E+00
    -0.736523717E+00     0.156943093E+00     0.404253335E-01    -0.368905456E-01     0.129296273E+00
    -0.735763914E+00     0.156624703E+00     0.403270401E-01    -0.365923930E-01     0.129050722E+00
    -0.735003184E+00     0.156305681E+00     0.402293235E-01    -0.362956146E-01     0.128803376E+00
