# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.115516441E+03
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      54.000000000      90.000000000     107.091146270       0.040175735       0.015517664      -0.016323486       0.000984566       0.000484484       0.000448614      56.059464464
      60.000000000      54.000000000     180.000000000     174.000000000       0.065229738       0.002739208       0.000128551       0.001320289       0.000431915       0.000387716       4.203945963
      60.000000000      55.000000000       0.000000000      65.000000000       0.050988919      -0.014639360      -0.000058973       0.001354409       0.000553805       0.000409701      28.711098879
      60.000000000      55.000000000      90.000000000     106.665768674       0.040897477       0.015777125      -0.016834814       0.001001252       0.000497822       0.000464566      56.414843983
      60.000000000      55.000000000     180.000000000     175.000000000       0.066530649       0.002965209       0.000132143       0.001356028       0.000445448       0.000399232       4.461330223
      60.000000000      56.000000000       0.000000000      64.000000000       0.052706087      -0.014505071      -0.000063942       0.001413105       0.000559121       0.000419757      27.520942775
      60.000000000      56.000000000      90.000000000     106.236121171       0.041647417       0.016050299      -0.017364294       0.001018503       0.000511895       0.000481116      56.776502679
      60.000000000      56.000000000     180.000000000     176.000000000       0.067875989       0.003180437       0.000135974       0.001393547       0.000459185       0.000411080       4.689938895
      60.000000000      57.000000000       0.000000000      63.000000000       0.054517273      -0.014359715      -0.000068877       0.001474184       0.000565102       0.000429795      26.340056693
      60.000000000      57.000000000      90.000000000     105.802338394       0.042430787       0.016334119      -0.017908060       0.001037143       0.000526663       0.000498876      57.124658703
      60.000000000      57.000000000     180.000000000     177.000000000       0.069273715       0.003378485       0.000139896       0.001432726       0.000473459       0.000423662       4.881187607
      60.000000000      58.000000000       0.000000000      62.000000000       0.056379640      -0.014207095      -0.000074216       0.001537696       0.000571279       0.000440551      25.199325927
      60.000000000      58.000000000      90.000000000     105.364554146       0.043244073       0.016632647      -0.018471296       0.001056004       0.000541907       0.000517639      57.479000860
      60.000000000      58.000000000     180.000000000     178.000000000       0.070729248       0.003555946       0.000143674       0.001474776       0.000487960       0.000436803       5.031648722
      60.000000000      59.000000000       0.000000000      61.000000000       0.058345590      -0.014043087      -0.000079555       0.001603888       0.000577693       0.000451840      24.069193019
      60.000000000      59.000000000      90.000000000     104.922901380       0.044090876       0.016944560      -0.019052919       0.001076302       0.000557649       0.000537448      57.829840298
      60.000000000      59.000000000     180.000000000     179.000000000       0.072240647       0.003716241       0.000147786       0.001518048       0.000502942       0.000450815       5.148317859
      60.000000000      60.000000000       0.000000000      60.000000000       0.060376657      -0.013870333      -0.000085065       0.001673068       0.000584533       0.000463330      22.973437841
      60.000000000      60.000000000      90.000000000     104.477512186       0.044976408       0.017268852      -0.019651169       0.001097032       0.000574123       0.000557857      58.165360605
      60.000000000      60.000000000     180.000000000     180.000000000       0.073813682       0.003854489       0.000151813       0.001563692       0.000518665       0.000465229       5.225965439
      60.000000000      61.000000000       0.000000000      59.000000000       0.062527033      -0.013685621      -0.000090907       0.001744138       0.000591509       0.000475485      21.888010065
      60.000000000      61.000000000      90.000000000     104.028517782       0.045894502       0.017609678      -0.020271193       0.001119515       0.000591707       0.000579467      58.507776995
      60.000000000      61.000000000     180.000000000     179.000000000       0.075450469       0.003970576       0.000156062       0.001611849       0.000535040       0.000480253       5.266556137
      60.000000000      62.000000000       0.000000000      58.000000000       0.064785484      -0.013489759      -0.000096678       0.001818101       0.000599366       0.000487915      20.822728487
      60.000000000      62.000000000      90.000000000     103.576048509       0.046849852       0.017965524      -0.020911081       0.001142674       0.000609345       0.000602402      58.844802096
      60.000000000      62.000000000     180.000000000     178.000000000       0.077153623       0.004061957       0.000160283       0.001662599       0.000552085       0.000495848       5.268862592
