#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00      8   1900     0.356587649E+00     0.200000522E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.820336410E+00     0.294280413E+01     0.297595290E+01     0.290433782E+01     0.286113248E+01     0.109350212E+00     0.334717269E-01
     0.821281370E+00     0.296564783E+01     0.299913576E+01     0.292793559E+01     0.288396824E+01     0.109298852E+00     0.341228267E-01
     0.822224080E+00     0.298863716E+01     0.302245692E+01     0.295167253E+01     0.290694654E+01     0.109245153E+00     0.347707774E-01
     0.823164550E+00     0.301177233E+01     0.304591649E+01     0.297554872E+01     0.293006758E+01     0.109189100E+00     0.354155231E-01
     0.824102760E+00     0.303505280E+01     0.306951383E+01     0.299956350E+01     0.295333077E+01     0.109130679E+00     0.360569876E-01
     0.825038720E+00     0.305847876E+01     0.309324904E+01     0.302371693E+01     0.297673627E+01     0.109069875E+00     0.366951155E-01
     0.825972420E+00     0.308204988E+01     0.311712170E+01     0.304800855E+01     0.300028373E+01     0.109006674E+00     0.373298383E-01
     0.826903860E+00     0.310576609E+01     0.314113165E+01     0.307243817E+01     0.302397304E+01     0.108941062E+00     0.379610946E-01
     0.827833030E+00     0.312962703E+01     0.316527844E+01     0.309700529E+01     0.304780381E+01     0.108873025E+00     0.385888167E-01
     0.828759940E+00     0.315363285E+01     0.318956213E+01     0.312170997E+01     0.307177617E+01     0.108802548E+00     0.392129509E-01
     0.829684580E+00     0.317778317E+01     0.321398226E+01     0.314655168E+01     0.309588970E+01     0.108729619E+00     0.398334303E-01
     0.830606950E+00     0.320207787E+01     0.323853862E+01     0.317153020E+01     0.312014425E+01     0.108654224E+00     0.404501952E-01
     0.831527050E+00     0.322651681E+01     0.326323097E+01     0.319664526E+01     0.314453966E+01     0.108576349E+00     0.410631864E-01
     0.832444870E+00     0.325109957E+01     0.328805883E+01     0.322189632E+01     0.316907547E+01     0.108495983E+00     0.416723385E-01
     0.833360420E+00     0.327582625E+01     0.331302219E+01     0.324728337E+01     0.319375176E+01     0.108413111E+00     0.422775997E-01
     0.834273680E+00     0.330069614E+01     0.333812028E+01     0.327280557E+01     0.321856779E+01     0.108327722E+00     0.428788989E-01
     0.835184660E+00     0.332570933E+01     0.336335308E+01     0.329846290E+01     0.324352361E+01     0.108239804E+00     0.434761854E-01
     0.836093350E+00     0.335086533E+01     0.338872005E+01     0.332425476E+01     0.326861873E+01     0.108149344E+00     0.440693956E-01
     0.836999760E+00     0.337616422E+01     0.341422117E+01     0.335018112E+01     0.329385318E+01     0.108056329E+00     0.446584797E-01
     0.837903870E+00     0.340160521E+01     0.343985558E+01     0.337624106E+01     0.331922616E+01     0.107960749E+00     0.452433686E-01
     0.838805700E+00     0.342718864E+01     0.346562354E+01     0.340243483E+01     0.334473797E+01     0.107862592E+00     0.458240199E-01
     0.839705220E+00     0.345291341E+01     0.349152386E+01     0.342876120E+01     0.337038749E+01     0.107761847E+00     0.464003592E-01
     0.840602450E+00     0.347877983E+01     0.351755679E+01     0.345522039E+01     0.339617501E+01     0.107658502E+00     0.469723451E-01
     0.841497380E+00     0.350478735E+01     0.354372169E+01     0.348181172E+01     0.342209994E+01     0.107552548E+00     0.475399172E-01
     0.842390000E+00     0.353093539E+01     0.357001792E+01     0.350853452E+01     0.344816169E+01     0.107443973E+00     0.481030158E-01
     0.843280320E+00     0.355722395E+01     0.359644540E+01     0.353538868E+01     0.347436023E+01     0.107332766E+00     0.486615943E-01
     0.844168330E+00     0.358365243E+01     0.362300346E+01     0.356237349E+01     0.350069495E+01     0.107218919E+00     0.492155942E-01
     0.845054030E+00     0.361022052E+01     0.364969171E+01     0.358948854E+01     0.352716549E+01     0.107102421E+00     0.497649637E-01
     0.845937420E+00     0.363692789E+01     0.367650976E+01     0.361673340E+01     0.355377152E+01     0.106983262E+00     0.503096516E-01
     0.846818490E+00     0.366377389E+01     0.370345690E+01     0.364410732E+01     0.358051236E+01     0.106861433E+00     0.508496012E-01
     0.847697240E+00     0.369075816E+01     0.373053269E+01     0.367160983E+01     0.360738763E+01     0.106736926E+00     0.513847623E-01
     0.848573680E+00     0.371788067E+01     0.375773701E+01     0.369924081E+01     0.363439727E+01     0.106609730E+00     0.519150916E-01
     0.849447790E+00     0.374514040E+01     0.378506882E+01     0.372699913E+01     0.366154025E+01     0.106479838E+00     0.524405281E-01
     0.850319580E+00     0.377253728E+01     0.381252796E+01     0.375488465E+01     0.368881647E+01     0.106347241E+00     0.529610293E-01
     0.851189040E+00     0.380007060E+01     0.384011365E+01     0.378289654E+01     0.371622521E+01     0.106211930E+00     0.534765418E-01
     0.852056170E+00     0.382773994E+01     0.386782543E+01     0.381103429E+01     0.374376602E+01     0.106073900E+00     0.539870183E-01
     0.852920970E+00     0.385554488E+01     0.389566280E+01     0.383929740E+01     0.377143847E+01     0.105933140E+00     0.544924123E-01
     0.853783430E+00     0.388348466E+01     0.392362495E+01     0.386768500E+01     0.379924177E+01     0.105789646E+00     0.549926721E-01
     0.854643560E+00     0.391155915E+01     0.395171169E+01     0.389619689E+01     0.382717579E+01     0.105643407E+00     0.554877583E-01
     0.855501350E+00     0.393976757E+01     0.397992218E+01     0.392483220E+01     0.385523971E+01     0.105494419E+00     0.559776204E-01
     0.856356800E+00     0.396810944E+01     0.400825589E+01     0.395359035E+01     0.388343306E+01     0.105342675E+00     0.564622143E-01
     0.857209900E+00     0.399658395E+01     0.403671195E+01     0.398247045E+01     0.391175499E+01     0.105188170E+00     0.569414912E-01
     0.858060660E+00     0.402519094E+01     0.406529014E+01     0.401147225E+01     0.394020532E+01     0.105030895E+00     0.574154138E-01
     0.858909070E+00     0.405392955E+01     0.409398956E+01     0.404059482E+01     0.396878319E+01     0.104870847E+00     0.578839345E-01
     0.859755130E+00     0.408279927E+01     0.412280964E+01     0.406983757E+01     0.399748807E+01     0.104708019E+00     0.583470119E-01
     0.860598830E+00     0.411179922E+01     0.415174946E+01     0.409919952E+01     0.402631907E+01     0.104542407E+00     0.588045997E-01
     0.861440180E+00     0.414092920E+01     0.418080875E+01     0.412868040E+01     0.405527596E+01     0.104374006E+00     0.592566634E-01
     0.862279170E+00     0.417018830E+01     0.420998658E+01     0.415827924E+01     0.408435784E+01     0.104202810E+00     0.597031580E-01
     0.863115810E+00     0.419957631E+01     0.423928268E+01     0.418799573E+01     0.411356446E+01     0.104028815E+00     0.601440502E-01
     0.863950080E+00     0.422909194E+01     0.426869571E+01     0.421782853E+01     0.414289453E+01     0.103852019E+00     0.605792912E-01
     0.864781980E+00     0.425873460E+01     0.429822504E+01     0.424777694E+01     0.417234745E+01     0.103672418E+00     0.610088439E-01
     0.865611520E+00     0.428850403E+01     0.432787037E+01     0.427784067E+01     0.420192294E+01     0.103490006E+00     0.614326767E-01
     0.866438690E+00     0.431839926E+01     0.435763069E+01     0.430801866E+01     0.423162003E+01     0.103304782E+00     0.618507483E-01
     0.867263490E+00     0.434841966E+01     0.438750533E+01     0.433831021E+01     0.426143807E+01     0.103116742E+00     0.622630237E-01
     0.868085920E+00     0.437856459E+01     0.441749361E+01     0.436871462E+01     0.429137641E+01     0.102925884E+00     0.626694680E-01
     0.868905970E+00     0.440883302E+01     0.444759448E+01     0.439923080E+01     0.432143402E+01     0.102732206E+00     0.630700426E-01
     0.869723640E+00     0.443922430E+01     0.447780722E+01     0.442985802E+01     0.435161022E+01     0.102535707E+00     0.634647143E-01
     0.870538930E+00     0.446973774E+01     0.450813113E+01     0.446059554E+01     0.438190433E+01     0.102336385E+00     0.638534507E-01
     0.871351840E+00     0.450037265E+01     0.453856548E+01     0.449144261E+01     0.441231564E+01     0.102134236E+00     0.642362201E-01
     0.872162360E+00     0.453112795E+01     0.456910916E+01     0.452239808E+01     0.444284308E+01     0.101929264E+00     0.646129867E-01
     0.872970500E+00     0.456200332E+01     0.459976181E+01     0.455346158E+01     0.447348629E+01     0.101721462E+00     0.649837251E-01
     0.873776250E+00     0.459299763E+01     0.463052229E+01     0.458463193E+01     0.450424417E+01     0.101510834E+00     0.653484010E-01
     0.874579600E+00     0.462410977E+01     0.466138945E+01     0.461590796E+01     0.453511559E+01     0.101297381E+00     0.657069812E-01
     0.875380570E+00     0.465533977E+01     0.469236329E+01     0.464728964E+01     0.456610055E+01     0.101081098E+00     0.660594465E-01
     0.876179130E+00     0.468668568E+01     0.472344185E+01     0.467877498E+01     0.459719714E+01     0.100861992E+00     0.664057566E-01
     0.876975300E+00     0.471814753E+01     0.475462512E+01     0.471036396E+01     0.462840534E+01     0.100640058E+00     0.667458936E-01
     0.877769070E+00     0.474972413E+01     0.478591191E+01     0.474205534E+01     0.465972399E+01     0.100415300E+00     0.670798274E-01
     0.878560440E+00     0.478141469E+01     0.481730138E+01     0.477384828E+01     0.469115228E+01     0.100187718E+00     0.674075330E-01
     0.879349400E+00     0.481321799E+01     0.484879232E+01     0.480574152E+01     0.472268899E+01     0.999573164E-01     0.677289819E-01
     0.880135950E+00     0.484513322E+01     0.488038389E+01     0.483773421E+01     0.475433331E+01     0.997240969E-01     0.680441509E-01
     0.880920100E+00     0.487715995E+01     0.491207563E+01     0.486982587E+01     0.478608480E+01     0.994880581E-01     0.683530211E-01
     0.881701840E+00     0.490929692E+01     0.494386629E+01     0.490201521E+01     0.481794221E+01     0.992492051E-01     0.686555666E-01
     0.882481160E+00     0.494154288E+01     0.497575459E+01     0.493430094E+01     0.484990428E+01     0.990075434E-01     0.689517623E-01
     0.883258070E+00     0.497389737E+01     0.500774006E+01     0.496668255E+01     0.488197055E+01     0.987630726E-01     0.692415918E-01
     0.884032560E+00     0.500635909E+01     0.503982139E+01     0.499915873E+01     0.491413973E+01     0.985157988E-01     0.695250316E-01
     0.884804630E+00     0.503892715E+01     0.507199769E+01     0.503172854E+01     0.494641092E+01     0.982657254E-01     0.698020630E-01
     0.885574270E+00     0.507160023E+01     0.510426762E+01     0.506439063E+01     0.497878281E+01     0.980128595E-01     0.700726644E-01
     0.886341500E+00     0.510437826E+01     0.513663111E+01     0.509714491E+01     0.501125532E+01     0.977571983E-01     0.703368255E-01
     0.887106300E+00     0.513725947E+01     0.516908638E+01     0.512998957E+01     0.504382669E+01     0.974987528E-01     0.705945229E-01
     0.887868670E+00     0.517024291E+01     0.520163249E+01     0.516292365E+01     0.507649598E+01     0.972375275E-01     0.708457411E-01
     0.888628610E+00     0.520332765E+01     0.523426850E+01     0.519594618E+01     0.510926225E+01     0.969735275E-01     0.710904650E-01
     0.889386120E+00     0.523651272E+01     0.526699343E+01     0.522905618E+01     0.514212454E+01     0.967067581E-01     0.713286807E-01
     0.890141200E+00     0.526979716E+01     0.529980632E+01     0.526225266E+01     0.517508189E+01     0.964372246E-01     0.715603747E-01
     0.890893840E+00     0.530317954E+01     0.533270577E+01     0.529553417E+01     0.520813288E+01     0.961649366E-01     0.717855315E-01
     0.891644040E+00     0.533665887E+01     0.536569077E+01     0.532889971E+01     0.524127653E+01     0.958899003E-01     0.720041396E-01
     0.892391800E+00     0.537023414E+01     0.539876032E+01     0.536234826E+01     0.527451184E+01     0.956121222E-01     0.722161880E-01
     0.893137120E+00     0.540390435E+01     0.543191343E+01     0.539587880E+01     0.530783779E+01     0.953316093E-01     0.724216666E-01
     0.893879990E+00     0.543766801E+01     0.546514862E+01     0.542948982E+01     0.534125293E+01     0.950483724E-01     0.726205634E-01
     0.894620420E+00     0.547152455E+01     0.549846531E+01     0.546318074E+01     0.537475668E+01     0.947624152E-01     0.728128727E-01
     0.895358400E+00     0.550547245E+01     0.553186202E+01     0.549695004E+01     0.540834753E+01     0.944737493E-01     0.729985842E-01
     0.896093930E+00     0.553951067E+01     0.556533771E+01     0.553079667E+01     0.544202445E+01     0.941823830E-01     0.731776909E-01
     0.896827010E+00     0.557363813E+01     0.559889130E+01     0.556471955E+01     0.547578637E+01     0.938883245E-01     0.733501869E-01
     0.897557630E+00     0.560785329E+01     0.563252129E+01     0.559871712E+01     0.550963176E+01     0.935915869E-01     0.735160645E-01
     0.898285790E+00     0.564215505E+01     0.566622660E+01     0.563278830E+01     0.554355954E+01     0.932921791E-01     0.736753196E-01
     0.899011500E+00     0.567654279E+01     0.570000659E+01     0.566693246E+01     0.557756908E+01     0.929901065E-01     0.738279506E-01
     0.899734750E+00     0.571101492E+01     0.573385973E+01     0.570114801E+01     0.561165882E+01     0.926853830E-01     0.739739524E-01
     0.900455530E+00     0.574556984E+01     0.576778443E+01     0.573543336E+01     0.564582718E+01     0.923780228E-01     0.741133214E-01
     0.901173850E+00     0.578020690E+01     0.580178005E+01     0.576978786E+01     0.568007350E+01     0.920680321E-01     0.742460581E-01
     0.901889700E+00     0.581492447E+01     0.583584500E+01     0.580420989E+01     0.571439617E+01     0.917554260E-01     0.743721605E-01
     0.902603090E+00     0.584972189E+01     0.586997863E+01     0.583869879E+01     0.574879455E+01     0.914402110E-01     0.744916306E-01
     0.903314000E+00     0.588459701E+01     0.590417885E+01     0.587325244E+01     0.578326651E+01     0.911224074E-01     0.746044665E-01
     0.904022450E+00     0.591954965E+01     0.593844546E+01     0.590787065E+01     0.581781186E+01     0.908020178E-01     0.747106734E-01
     0.904728410E+00     0.595457714E+01     0.597277587E+01     0.594255079E+01     0.585242798E+01     0.904790679E-01     0.748102497E-01
     0.905431910E+00     0.598967977E+01     0.600717036E+01     0.597729314E+01     0.588711515E+01     0.901535563E-01     0.749032034E-01
     0.906132920E+00     0.602485485E+01     0.604162630E+01     0.601209504E+01     0.592187071E+01     0.898255094E-01     0.749895349E-01
     0.906831450E+00     0.606010165E+01     0.607614299E+01     0.604695578E+01     0.595669395E+01     0.894949356E-01     0.750692511E-01
     0.907527510E+00     0.609541947E+01     0.611071975E+01     0.608187468E+01     0.599158417E+01     0.891618433E-01     0.751423591E-01
     0.908221080E+00     0.613080606E+01     0.614535438E+01     0.611684950E+01     0.602653915E+01     0.888262557E-01     0.752088636E-01
     0.908912160E+00     0.616626016E+01     0.618004567E+01     0.615187904E+01     0.606155766E+01     0.884881868E-01     0.752687726E-01
     0.909600760E+00     0.620178105E+01     0.621479292E+01     0.618696257E+01     0.609663897E+01     0.881476458E-01     0.753220954E-01
     0.910286860E+00     0.623736642E+01     0.624959388E+01     0.622209783E+01     0.613178083E+01     0.878046572E-01     0.753688400E-01
     0.910970470E+00     0.627301552E+01     0.628444784E+01     0.625728409E+01     0.616698248E+01     0.874592310E-01     0.754090173E-01
     0.911651600E+00     0.630872759E+01     0.631935406E+01     0.629252062E+01     0.620224319E+01     0.871113771E-01     0.754426388E-01
     0.912330220E+00     0.634449977E+01     0.635430976E+01     0.632780461E+01     0.623756013E+01     0.867611263E-01     0.754697148E-01
     0.913006350E+00     0.638033181E+01     0.638931472E+01     0.636313582E+01     0.627293305E+01     0.864084843E-01     0.754902587E-01
     0.913679980E+00     0.641622188E+01     0.642436716E+01     0.639851248E+01     0.630836017E+01     0.860534722E-01     0.755042837E-01
     0.914351110E+00     0.645216865E+01     0.645946581E+01     0.643393328E+01     0.634384016E+01     0.856961065E-01     0.755118038E-01
     0.915019740E+00     0.648817080E+01     0.649460938E+01     0.646939695E+01     0.637937174E+01     0.853364039E-01     0.755128342E-01
     0.915685870E+00     0.652422700E+01     0.652979660E+01     0.650490219E+01     0.641495359E+01     0.849743814E-01     0.755073904E-01
     0.916349480E+00     0.656033481E+01     0.656502511E+01     0.654044663E+01     0.645058332E+01     0.846100672E-01     0.754954893E-01
     0.917010590E+00     0.659649396E+01     0.660029468E+01     0.657603004E+01     0.648626066E+01     0.842434682E-01     0.754771481E-01
     0.917669190E+00     0.663270255E+01     0.663560346E+01     0.661165054E+01     0.652198375E+01     0.838746076E-01     0.754523851E-01
     0.918325280E+00     0.666895922E+01     0.667095015E+01     0.664730683E+01     0.655775124E+01     0.835035039E-01     0.754212191E-01
     0.918978850E+00     0.670526201E+01     0.670633287E+01     0.668299703E+01     0.659356123E+01     0.831301812E-01     0.753836705E-01
     0.919629920E+00     0.674161066E+01     0.674175138E+01     0.671872090E+01     0.662941344E+01     0.827546469E-01     0.753397585E-01
     0.920278460E+00     0.677800211E+01     0.677720272E+01     0.675447543E+01     0.666530488E+01     0.823769374E-01     0.752895064E-01
     0.920924480E+00     0.681443549E+01     0.681268609E+01     0.679025984E+01     0.670123470E+01     0.819970666E-01     0.752329356E-01
     0.921567990E+00     0.685090997E+01     0.684820068E+01     0.682607332E+01     0.673720207E+01     0.816150482E-01     0.751700680E-01
     0.922208970E+00     0.688742299E+01     0.688374404E+01     0.686191339E+01     0.677320449E+01     0.812309141E-01     0.751009291E-01
     0.922847430E+00     0.692397368E+01     0.691931537E+01     0.689777924E+01     0.680924112E+01     0.808446787E-01     0.750255422E-01
     0.923483360E+00     0.696056005E+01     0.695491272E+01     0.693366894E+01     0.684530999E+01     0.804563688E-01     0.749439336E-01
     0.924116760E+00     0.699718064E+01     0.699053472E+01     0.696958109E+01     0.688140968E+01     0.800660052E-01     0.748561293E-01
     0.924747640E+00     0.703383459E+01     0.702618056E+01     0.700551488E+01     0.691753933E+01     0.796736031E-01     0.747621545E-01
     0.925375980E+00     0.707051926E+01     0.706184772E+01     0.704146778E+01     0.695369638E+01     0.792791963E-01     0.746620395E-01
     0.926001800E+00     0.710723436E+01     0.709753593E+01     0.707743953E+01     0.698988054E+01     0.788827941E-01     0.745558092E-01
     0.926625070E+00     0.714397666E+01     0.713324208E+01     0.711342699E+01     0.702608863E+01     0.784844376E-01     0.744434976E-01
     0.927245820E+00     0.718074645E+01     0.716896650E+01     0.714943050E+01     0.706232095E+01     0.780841300E-01     0.743251289E-01
     0.927864020E+00     0.721754045E+01     0.720470602E+01     0.718544688E+01     0.709857428E+01     0.776819131E-01     0.742007392E-01
     0.928479680E+00     0.725435776E+01     0.724045982E+01     0.722147530E+01     0.713484775E+01     0.772778037E-01     0.740703577E-01
     0.929092810E+00     0.729119748E+01     0.727622705E+01     0.725751492E+01     0.717114048E+01     0.768718181E-01     0.739340139E-01
     0.929703390E+00     0.732805690E+01     0.731200512E+01     0.729356313E+01     0.720744981E+01     0.764639931E-01     0.737917448E-01
     0.930311420E+00     0.736493449E+01     0.734779258E+01     0.732961848E+01     0.724377425E+01     0.760543526E-01     0.736435838E-01
     0.930916910E+00     0.740182935E+01     0.738358858E+01     0.736568012E+01     0.728011291E+01     0.756429137E-01     0.734895624E-01
     0.931519860E+00     0.743873995E+01     0.741939168E+01     0.740174661E+01     0.731646431E+01     0.752297008E-01     0.733297151E-01
     0.932120250E+00     0.747566352E+01     0.745519924E+01     0.743781530E+01     0.735282573E+01     0.748147520E-01     0.731640826E-01
     0.932718090E+00     0.751259913E+01     0.749101040E+01     0.747388533E+01     0.738919628E+01     0.743980853E-01     0.729926984E-01
     0.933313380E+00     0.754954523E+01     0.752682369E+01     0.750995522E+01     0.742557443E+01     0.739797259E-01     0.728155992E-01
     0.933906110E+00     0.758649965E+01     0.756263704E+01     0.754602291E+01     0.746195806E+01     0.735597061E-01     0.726328255E-01
     0.934496290E+00     0.762346146E+01     0.759844959E+01     0.758208753E+01     0.749834626E+01     0.731380443E-01     0.724444123E-01
     0.935083910E+00     0.766042844E+01     0.763425925E+01     0.761814700E+01     0.753473688E+01     0.727147736E-01     0.722504017E-01
     0.935668980E+00     0.769739968E+01     0.767006516E+01     0.765420044E+01     0.757112902E+01     0.722899129E-01     0.720508298E-01
     0.936251480E+00     0.773437232E+01     0.770586460E+01     0.769024514E+01     0.760751988E+01     0.718635029E-01     0.718457435E-01
     0.936831420E+00     0.777134541E+01     0.774165670E+01     0.772628022E+01     0.764390854E+01     0.714355630E-01     0.716351802E-01
     0.937408790E+00     0.780831672E+01     0.777743934E+01     0.776230357E+01     0.768029283E+01     0.710061275E-01     0.714191853E-01
     0.937983600E+00     0.784528530E+01     0.781321164E+01     0.779831431E+01     0.771667182E+01     0.705752161E-01     0.711977970E-01
     0.938555840E+00     0.788224890E+01     0.784897148E+01     0.783431031E+01     0.775304332E+01     0.701428635E-01     0.709710621E-01
     0.939125520E+00     0.791920657E+01     0.788471797E+01     0.787029070E+01     0.778940639E+01     0.697090897E-01     0.707390199E-01
     0.939692620E+00     0.795615539E+01     0.792044836E+01     0.790625270E+01     0.782575820E+01     0.692739378E-01     0.705017226E-01
     0.940257150E+00     0.799309441E+01     0.795616174E+01     0.794219543E+01     0.786209781E+01     0.688374282E-01     0.702592110E-01
     0.940819110E+00     0.803002200E+01     0.799185661E+01     0.797811738E+01     0.789842364E+01     0.683995891E-01     0.700115302E-01
     0.941378490E+00     0.806693588E+01     0.802753081E+01     0.801401639E+01     0.793473346E+01     0.679604568E-01     0.697587308E-01
     0.941935300E+00     0.810383508E+01     0.806318345E+01     0.804989156E+01     0.797102634E+01     0.675200522E-01     0.695008546E-01
     0.942489530E+00     0.814071731E+01     0.809881235E+01     0.808574075E+01     0.800730003E+01     0.670784120E-01     0.692379536E-01
     0.943041180E+00     0.817758092E+01     0.813441600E+01     0.812156240E+01     0.804355294E+01     0.666355656E-01     0.689700754E-01
     0.943590250E+00     0.821442428E+01     0.816999284E+01     0.815735500E+01     0.807978347E+01     0.661915421E-01     0.686972684E-01
     0.944136730E+00     0.825124507E+01     0.820554069E+01     0.819311634E+01     0.811598935E+01     0.657463795E-01     0.684195868E-01
     0.944680640E+00     0.828804297E+01     0.824105932E+01     0.822884621E+01     0.815217031E+01     0.653000911E-01     0.681370697E-01
     0.945221950E+00     0.832481432E+01     0.827654521E+01     0.826454109E+01     0.818832274E+01     0.648527315E-01     0.678497828E-01
     0.945760680E+00     0.836155880E+01     0.831199813E+01     0.830020075E+01     0.822444637E+01     0.644043145E-01     0.675577664E-01
     0.946296830E+00     0.839827477E+01     0.834741654E+01     0.833582366E+01     0.826053957E+01     0.639548705E-01     0.672610715E-01
     0.946830380E+00     0.843495918E+01     0.838279755E+01     0.837140693E+01     0.829659939E+01     0.635044467E-01     0.669597609E-01
     0.947361340E+00     0.847161106E+01     0.841814028E+01     0.840694968E+01     0.833262488E+01     0.630530656E-01     0.666538815E-01
     0.947889710E+00     0.850822873E+01     0.845344316E+01     0.844245036E+01     0.836861440E+01     0.626007581E-01     0.663434860E-01
     0.948415480E+00     0.854480982E+01     0.848870398E+01     0.847790673E+01     0.840456566E+01     0.621475642E-01     0.660286339E-01
     0.948938660E+00     0.858135336E+01     0.852392182E+01     0.851331793E+01     0.844047771E+01     0.616935064E-01     0.657093731E-01
     0.949459240E+00     0.861785695E+01     0.855909447E+01     0.854868171E+01     0.847634823E+01     0.612386251E-01     0.653857641E-01
     0.949977220E+00     0.865431893E+01     0.859422035E+01     0.858399651E+01     0.851217557E+01     0.607829519E-01     0.650578619E-01
     0.950492600E+00     0.869073760E+01     0.862929789E+01     0.861926078E+01     0.854795811E+01     0.603265189E-01     0.647257220E-01
     0.951005380E+00     0.872711128E+01     0.866432553E+01     0.865447294E+01     0.858369420E+01     0.598693580E-01     0.643894004E-01
     0.951515560E+00     0.876343827E+01     0.869930170E+01     0.868963144E+01     0.861938221E+01     0.594115016E-01     0.640489535E-01
     0.952023130E+00     0.879971618E+01     0.873422413E+01     0.872473403E+01     0.865501979E+01     0.589529909E-01     0.637044449E-01
     0.952528100E+00     0.883594402E+01     0.876909195E+01     0.875977982E+01     0.869060599E+01     0.584938497E-01     0.633559252E-01
     0.953030460E+00     0.887211937E+01     0.880390288E+01     0.879476655E+01     0.872613846E+01     0.580341196E-01     0.630034592E-01
     0.953530220E+00     0.890824127E+01     0.883865605E+01     0.882969337E+01     0.876161628E+01     0.575738244E-01     0.626470981E-01
     0.954027360E+00     0.894430656E+01     0.887334849E+01     0.886455729E+01     0.879703635E+01     0.571130157E-01     0.622869151E-01
     0.954521890E+00     0.898031426E+01     0.890797931E+01     0.889935745E+01     0.883239776E+01     0.566517173E-01     0.619229621E-01
     0.955013810E+00     0.901626268E+01     0.894254694E+01     0.893409228E+01     0.886769883E+01     0.561899626E-01     0.615552988E-01
     0.955503120E+00     0.905215012E+01     0.897704980E+01     0.896876022E+01     0.890293792E+01     0.557277850E-01     0.611839853E-01
     0.955989810E+00     0.908797412E+01     0.901148561E+01     0.900335897E+01     0.893811266E+01     0.552652277E-01     0.608090895E-01
     0.956473880E+00     0.912373299E+01     0.904585278E+01     0.903788698E+01     0.897322139E+01     0.548023244E-01     0.604306727E-01
     0.956955340E+00     0.915942575E+01     0.908015044E+01     0.907234338E+01     0.900826317E+01     0.543390996E-01     0.600487881E-01
     0.957434180E+00     0.919504996E+01     0.911437631E+01     0.910672589E+01     0.904323564E+01     0.538755966E-01     0.596635053E-01
     0.957910400E+00     0.923060392E+01     0.914852880E+01     0.914103293E+01     0.907813712E+01     0.534118497E-01     0.592748865E-01
     0.958383990E+00     0.926608515E+01     0.918260562E+01     0.917526223E+01     0.911296523E+01     0.529479031E-01     0.588830023E-01
     0.958854970E+00     0.930149346E+01     0.921660662E+01     0.920941364E+01     0.914771978E+01     0.524837713E-01     0.584878990E-01
     0.959323320E+00     0.933682562E+01     0.925052879E+01     0.924348416E+01     0.918239764E+01     0.520195086E-01     0.580896565E-01
     0.959789040E+00     0.937207994E+01     0.928437054E+01     0.927747222E+01     0.921699715E+01     0.515551497E-01     0.576883384E-01
     0.960252140E+00     0.940725544E+01     0.931813101E+01     0.931137697E+01     0.925151740E+01     0.510907192E-01     0.572840000E-01
     0.960712600E+00     0.944234892E+01     0.935180718E+01     0.934519538E+01     0.928595524E+01     0.506262722E-01     0.568767231E-01
     0.961170440E+00     0.947736017E+01     0.938539893E+01     0.937892736E+01     0.932031051E+01     0.501618233E-01     0.564665545E-01
     0.961625650E+00     0.951228673E+01     0.941890395E+01     0.941257061E+01     0.935458080E+01     0.496974177E-01     0.560535680E-01
     0.962078230E+00     0.954712689E+01     0.945232066E+01     0.944612356E+01     0.938876446E+01     0.492330903E-01     0.556378287E-01
     0.962528170E+00     0.958187817E+01     0.948564675E+01     0.947958392E+01     0.942285908E+01     0.487688868E-01     0.552194113E-01
     0.962975480E+00     0.961653964E+01     0.951888140E+01     0.951295085E+01     0.945686377E+01     0.483048321E-01     0.547983723E-01
     0.963420160E+00     0.965110959E+01     0.955202302E+01     0.954622281E+01     0.949077687E+01     0.478409614E-01     0.543747776E-01
     0.963862190E+00     0.968558477E+01     0.958506856E+01     0.957939673E+01     0.952459521E+01     0.473773311E-01     0.539487128E-01
     0.964301590E+00     0.971996502E+01     0.961801795E+01     0.961247257E+01     0.955831867E+01     0.469139558E-01     0.535202251E-01
     0.964738350E+00     0.975424786E+01     0.965086886E+01     0.964544802E+01     0.959194483E+01     0.464508815E-01     0.530893912E-01
     0.965172470E+00     0.978843160E+01     0.968361974E+01     0.967832152E+01     0.962547204E+01     0.459881439E-01     0.526562780E-01
     0.965603950E+00     0.982251453E+01     0.971626903E+01     0.971109153E+01     0.965889867E+01     0.455257786E-01     0.522209529E-01
     0.966032790E+00     0.985649497E+01     0.974881515E+01     0.974375650E+01     0.969222308E+01     0.450638214E-01     0.517834834E-01
     0.966458980E+00     0.989037041E+01     0.978125580E+01     0.977631412E+01     0.972544284E+01     0.446023187E-01     0.513439474E-01
     0.966882530E+00     0.992413997E+01     0.981359018E+01     0.980876361E+01     0.975855709E+01     0.441412958E-01     0.509024028E-01
     0.967303430E+00     0.995780115E+01     0.984581597E+01     0.984110267E+01     0.979156343E+01     0.436807993E-01     0.504589280E-01
     0.967721680E+00     0.999135226E+01     0.987793163E+01     0.987332976E+01     0.982446020E+01     0.432208652E-01     0.500135915E-01
